Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Genome Scan of a Nonword Repetition Phenotype in Families with Dyslexia: Evidence for Multiple Loci","Behavior Genetics","","38","5","10.1007/s10519-008-9215-2","Zoran BrkanacNicola H. ChapmanRobert P. Igo Jr.Mark M. MatsushitaKathleen NielsenVirginia W. BerningerEllen M. WijsmanWendy H. Raskind","2008","http://link.springer.com/article/10.1007/s10519-008-9215-2","Article"
"From short-term store to multicomponent working memory: The role of the modal model","Memory & Cognition","","47","4","10.3758/s13421-018-0878-5","Alan D. BaddeleyGraham J. HitchRichard J. Allen","2019","http://link.springer.com/article/10.3758/s13421-018-0878-5","Article"
"The Handbook of Salutogenesis","","","","","10.1007/978-3-030-79515-3","Maurice B. MittelmarkDr. Georg F. BauerLenneke VaandragerProf. Dr. Jürgen M. PelikanProf. Shifra SagyMonica ErikssonBengt LindströmProf. Dr. Claudia Meier Magistretti","2022","http://link.springer.com/book/10.1007/978-3-030-79515-3","Book"
"Automatic semantic feedback during visual word recognition","Memory & Cognition","","36","3","10.3758/MC.36.3.641","Jason F. ReimerThomas C. LorsbachDana M. Bleakney","2008","http://link.springer.com/article/10.3758/MC.36.3.641","Article"
"Evaluating a new verbal working memory-balance program: a double-blind, randomized controlled trial study on Iranian children with dyslexia","BMC Neuroscience","","22","1","10.1186/s12868-021-00660-1","Mehdi RamezaniSaeed BehzadipourEhsan PourghayoomiMohammad Taghi JoghataeiElham ShiraziAngela J. Fawcett","2021","http://link.springer.com/article/10.1186/s12868-021-00660-1","Article"
"A Revised Discrepancy Method for Identifying Dyslexia","Journal of Pediatric Neuropsychology","","6","1","10.1007/s40817-020-00079-2","Donald D. HammillElizabeth A. Allen","2020","http://link.springer.com/article/10.1007/s40817-020-00079-2","Article"
"Predictors for grade 6 reading in children at familial risk of dyslexia","Annals of Dyslexia","","68","3","10.1007/s11881-018-0162-1","Ellie R. H. van SettenBritt E. HakvoortAryan van der LeijNatasha M. MauritsBen A. M. Maassen","2018","http://link.springer.com/article/10.1007/s11881-018-0162-1","Article"
"Training second-grade dyslexic students using a computerized program in Asyut, Egypt","The Egyptian Journal of Neurology, Psychiatry and Neurosurgery","","58","1","10.1186/s41983-022-00480-y","W. M. FarghalyS. H. El TallawyA. S. RamadanR. B. AbdelrasolM. S. OmarH. N. EltallawyK. O. Mohamed","2022","http://link.springer.com/article/10.1186/s41983-022-00480-y","Article"
"Language learning in the adult brain: disrupting the dorsolateral prefrontal cortex facilitates word-form learning","Scientific Reports","","7","1","10.1038/s41598-017-14547-x","Eleonore H. M. SmalleMuriel PanouilleresArnaud SzmalecRiikka Möttönen","2017","http://link.springer.com/article/10.1038/s41598-017-14547-x","Article"
"Identifying kindergarteners at-risk of writing difficulties based on foundational literacy skills","Reading and Writing","","","","10.1007/s11145-024-10518-7","Juan E. JiménezCristina RodríguezJennifer Balade","2024","http://link.springer.com/article/10.1007/s11145-024-10518-7","Article"
"Attentional influences on functional mapping of speech sounds in human auditory cortex","BMC Neuroscience","","5","1","10.1186/1471-2202-5-24","Jonas ObleserThomas ElbertCarsten Eulitz","2004","http://link.springer.com/article/10.1186/1471-2202-5-24","Article"
"Working and short-term memory defects in Egyptian dyslexic children","The Egyptian Journal of Otolaryngology","","37","1","10.1186/s43163-020-00065-7","N. H. HamoudaR. A. El-Shafaei","2021","http://link.springer.com/article/10.1186/s43163-020-00065-7","Article"
"Semantic satiation in healthy young and older adults","Memory & Cognition","","25","2","10.3758/BF03201112","David A. BalotaSheila Black","1997","http://link.springer.com/article/10.3758/BF03201112","Article"
"The nature of the visual environment induces implicit biases during language-mediated visual search","Memory & Cognition","","39","6","10.3758/s13421-011-0086-z","Falk HuettigJames M. McQueen","2011","http://link.springer.com/article/10.3758/s13421-011-0086-z","Article"
"C-CAT: A computer software used to analyze and select Chinese characters and character components for psychological research","Behavior Research Methods","","40","4","10.3758/BRM.40.4.1098","Ming LoChih-Wei Hue","2008","http://link.springer.com/article/10.3758/BRM.40.4.1098","Article"
"Basic processes in reading: A critical review of pseudohomophone effects in reading aloud and a new computational account","Psychonomic Bulletin & Review","","12","4","10.3758/BF03196752","Michael ReynoldsDerek Besner","2005","http://link.springer.com/article/10.3758/BF03196752","Article"
"The gender congruency effect across languages in bilinguals: A meta-analysis","Psychonomic Bulletin & Review","","27","4","10.3758/s13423-019-01702-w","Ana Rita Sá-LeiteKarlos LunaIsabel FragaMontserrat Comesaña","2020","http://link.springer.com/article/10.3758/s13423-019-01702-w","Article"
"Modeling the relationships between cognitive-linguistic skills and writing in Chinese among elementary grades students","Reading and Writing","","26","7","10.1007/s11145-012-9411-6","Pui-sze YeungConnie Suk-han HoDavid Wai-ock ChanKevin Kien-hoa Chung","2013","http://link.springer.com/article/10.1007/s11145-012-9411-6","Article"
"Writing composition ability and spelling competence in deaf subjects: a psycholinguistic analysis of source of difficulties","Reading and Writing","","36","5","10.1007/s11145-022-10335-w","Francesca VizziPaola AngelelliMarika IaiaAnthony H. RisserChiara Valeria Marinelli","2023","http://link.springer.com/article/10.1007/s11145-022-10335-w","Article"
"Heterogeneity of deficits in developmental dyslexia and implications for methodology","Psychonomic Bulletin & Review","","2","4","10.3758/BF03210984","Randi C. Martin","1995","http://link.springer.com/article/10.3758/BF03210984","Article"
"Silex: A database for silent-letter endings in French words","Behavior Research Methods","","49","5","10.3758/s13428-016-0832-z","Maxime GingrasMonique Sénéchal","2017","http://link.springer.com/article/10.3758/s13428-016-0832-z","Article"
"Measuring orthographic transparency and morphological-syllabic complexity in alphabetic orthographies: a narrative review","Reading and Writing","","30","8","10.1007/s11145-017-9741-5","Elisabeth BorleffsBen A. M. MaassenHeikki LyytinenFrans Zwarts","2017","http://link.springer.com/article/10.1007/s11145-017-9741-5","Article"
"Voxel and surface based whole brain analysis shows reading skill associated grey matter abnormalities in dyslexia","Scientific Reports","","11","1","10.1038/s41598-021-89317-x","Teija KujalaAleksi J. SihvonenAnja ThiedePeter Palo-ojaPaula VirtalaJussi NumminenMarja Laasonen","2021","http://link.springer.com/article/10.1038/s41598-021-89317-x","Article"
"Prosody and lemma selection","Memory & Cognition","","33","5","10.3758/BF03193081","Conrad PerryJie Zhuang","2005","http://link.springer.com/article/10.3758/BF03193081","Article"
"A different vision of dyslexia: Local precedence on global perception","Scientific Reports","","7","1","10.1038/s41598-017-17626-1","Sandro FranceschiniSara BertoniTiziana GianesiniSimone GoriAndrea Facoetti","2017","http://link.springer.com/article/10.1038/s41598-017-17626-1","Article"
"Enhancing reading accuracy through visual search training using symbols","Scientific Reports","","13","1","10.1038/s41598-023-31037-5","Audrey VialattePierre-Emmanuel AgueraNathalie BedoinAgnès WitkoEric ChabanatLaure Pisella","2023","http://link.springer.com/article/10.1038/s41598-023-31037-5","Article"
"Towards identifying dyslexia in Standard Indonesian: the development of a reading assessment battery","Reading and Writing","","30","8","10.1007/s11145-017-9748-y","Bernard A. J. JapElisabeth BorleffsBen A. M. Maassen","2017","http://link.springer.com/article/10.1007/s11145-017-9748-y","Article"
"Knowing what we don’t know: cognitive correlates of early spelling of different target types","Reading and Writing","","32","8","10.1007/s11145-019-09936-9","Elise de BreeMadelon van den Boer","2019","http://link.springer.com/article/10.1007/s11145-019-09936-9","Article"
"Use of morphology in spelling by children with dyslexia and typically developing children","Memory & Cognition","","34","3","10.3758/BF03193589","Derrick C. BourassaRebecca TreimanBrett Kessler","2006","http://link.springer.com/article/10.3758/BF03193589","Article"
"How User-Centered Design Supports Situation Awareness for Complex Interfaces","Building Better Interfaces for Remote Autonomous Systems","","","","10.1007/978-3-030-47775-2_2","Jacob D. OuryFrank E. Ritter","2021","http://link.springer.com/chapter/10.1007/978-3-030-47775-2_2","Chapter"
"Word decoding development in incremental phonics instruction in a transparent orthography","Reading and Writing","","30","7","10.1007/s11145-017-9735-3","Moniek M. H. SchaarsEliane SegersLudo Verhoeven","2017","http://link.springer.com/article/10.1007/s11145-017-9735-3","Article"
"Tender Shoots: Effects of a Preschool Shared Book Reading Preventive Intervention on Parent–Child Reading and Parents’ Involvement in the First Year of School","School Mental Health","","14","2","10.1007/s12310-022-09505-6","Sarah TimperleyElizabeth SchaughencyJessica RiordanJane CarrollShika DasElaine Reese","2022","http://link.springer.com/article/10.1007/s12310-022-09505-6","Article"
"Exploring the characteristics of the visuospatial hebb repetition effect","Memory & Cognition","","34","8","10.3758/BF03195933","Mathieu CoutureSébastien Tremblay","2006","http://link.springer.com/article/10.3758/BF03195933","Article"
"Dynamic tests as a language-free method for assessing reading in a multilingual setting","Journal of Cultural Cognitive Science","","7","2","10.1007/s41809-023-00120-8","Rachel E. PyeHuey Hwa Chan","2023","http://link.springer.com/article/10.1007/s41809-023-00120-8","Article"
"Problems with visual statistical learning in developmental dyslexia","Scientific Reports","","7","1","10.1038/s41598-017-00554-5","Heida Maria SigurdardottirHilda Bjork DanielsdottirMargret GudmundsdottirKristjan Helgi HjartarsonElin Astros ThorarinsdottirÁrni Kristjánsson","2017","http://link.springer.com/article/10.1038/s41598-017-00554-5","Article"
"Yes Children Need to Learn Their GPCs but There Really Is Little or No Evidence that Systematic or Explicit Phonics Is Effective: a response to Fletcher, Savage, and Sharon (2020)","Educational Psychology Review","","33","4","10.1007/s10648-021-09602-z","Jeffrey S. Bowers","2021","http://link.springer.com/article/10.1007/s10648-021-09602-z","Article"
"Spelling and Autism: a Narrative Review of Recent Developments and Directions for New Research Priorities","Current Developmental Disorders Reports","","","","10.1007/s40474-024-00293-z","Benjamin BaileyKaren Ray","2024","http://link.springer.com/article/10.1007/s40474-024-00293-z","Article"
"Two techniques for investigating perception without awareness","Perception & Psychophysics","","38","3","10.3758/BF03207158","John Duncan","1985","http://link.springer.com/article/10.3758/BF03207158","Article"
"Correction to: Assessing the direct and indirect effects of metalinguistic awareness to the reading comprehension skills of struggling adult readers","Reading and Writing","","33","5","10.1007/s11145-019-09990-3","Elizabeth L. TigheCallie W. LittleMeagan Caridad Arrastia‑ChisholmChristopher SchatschneiderEmily DiehmJamie M. QuinnAshley A. Edwards","2020","http://link.springer.com/article/10.1007/s11145-019-09990-3","Article"
"Literacy education for low-educated second language learning adults in multilingual contexts: the case of Luxembourg","Multilingual Education","","5","1","10.1186/s13616-015-0024-7","Jinyoung ChoiGudrun Ziegler","2015","http://link.springer.com/article/10.1186/s13616-015-0024-7","Article"
"Toward a script relativity hypothesis: focused research agenda for psycholinguistic experiments in the science of reading","Journal of Cultural Cognitive Science","","6","2","10.1007/s41809-022-00103-1","Hye K. Pae","2022","http://link.springer.com/article/10.1007/s41809-022-00103-1","Article"
"Contribution of family risk, emergent literacy and environmental protective factors in children’s reading difficulties at the end of second-grade","Reading and Writing","","32","9","10.1007/s11145-019-09948-5","Zahra EsmaeeliFiona E. KyleKjersti Lundetræ","2019","http://link.springer.com/article/10.1007/s11145-019-09948-5","Article"
"Online Literacy Instruction for Young Korean Dual Language Learners in General Education","Journal of Behavioral Education","","32","4","10.1007/s10864-022-09470-9","Sunyoung KimVeronica KangHanae KimJing WangEmily Gregori","2023","http://link.springer.com/article/10.1007/s10864-022-09470-9","Article"
"Causal involvement of the left angular gyrus in higher functions as revealed by transcranial magnetic stimulation: a systematic review","Brain Structure and Function","","228","1","10.1007/s00429-022-02576-w","Jennifer WagnerElena Rusconi","2023","http://link.springer.com/article/10.1007/s00429-022-02576-w","Article"
"Measuring the Quality of Adult–Child Interactions in the Context of ECEC: a Systematic Review on the Relationship with Developmental and Educational Outcomes","Educational Psychology Review","","36","1","10.1007/s10648-023-09832-3","Steven J. HowardKate L. LewisEmma WalterIrina VerenikinaLisa K. Kervin","2024","http://link.springer.com/article/10.1007/s10648-023-09832-3","Article"
"Auditory short-term memory in children with cochlear implant","The Egyptian Journal of Otolaryngology","","32","2","10.4103/1012-5574.181084","Shazly MohamedAbdel-Hamid Asmaa MDFawzy AishaMahmoud Heba","2016","http://link.springer.com/article/10.4103/1012-5574.181084","Article"
"Auditory Discrimination","Encyclopedia of Clinical Neuropsychology","","","","10.1007/978-3-319-56782-2_1436-2","Kelly BroxtermanBeth KuczynskiStephanie A. Kolakowsky-HaynerAlyssa Beukema","2017","http://link.springer.com/referenceworkentry/10.1007/978-3-319-56782-2_1436-2","ReferenceWorkEntry"
"The role of phonology in a letter detection task","Memory & Cognition","","28","3","10.3758/BF03198550","Jennifer GrossRebecca TreimanJoe Inman","2000","http://link.springer.com/article/10.3758/BF03198550","Article"
"Impaired neural mechanism for online novel word acquisition in dyslexic children","Scientific Reports","","8","1","10.1038/s41598-018-31211-0","Lilli KimppaYury ShtyrovEino PartanenTeija Kujala","2018","http://link.springer.com/article/10.1038/s41598-018-31211-0","Article"
"Processing lexical ambiguity and visual word recognition in a deep orthography","Memory & Cognition","","15","1","10.3758/BF03197708","Shlomo BentinRam Frost","1987","http://link.springer.com/article/10.3758/BF03197708","Article"
"Semantic codes are not used in integrating information across eye fixations in reading: Evidence from fluent Spanish-English bilinguals","Perception & Psychophysics","","63","5","10.3758/BF03194444","Jeanette AltarribaGretchen KambeAlexander PollatsekKeith Rayner","2001","http://link.springer.com/article/10.3758/BF03194444","Article"
"Brain dynamics of (a)typical reading development—a review of longitudinal studies","npj Science of Learning","","6","1","10.1038/s41539-020-00081-5","Katarzyna ChylGorka Fraga-GonzálezSilvia BremKatarzyna Jednoróg","2021","http://link.springer.com/article/10.1038/s41539-020-00081-5","Article"
"Cross-linguistic differences in the use of durational cues for the segmentation of a novel language","Memory & Cognition","","45","5","10.3758/s13421-017-0700-9","Mikhail OrdinLeona PolyanskayaItziar LakaMarina Nespor","2017","http://link.springer.com/article/10.3758/s13421-017-0700-9","Article"
"Sparkling at the end of the tongue: The etiology of tip-of-the-tongue phenomenology","Psychonomic Bulletin & Review","","6","3","10.3758/BF03210827","Bennett L. Schwartz","1999","http://link.springer.com/article/10.3758/BF03210827","Article"
"Redintegration and lexicality effects in children: Do they depend upon the demands of the memory task?","Memory & Cognition","","32","3","10.3758/BF03195842","Judy E. TurnerLucy A. HenryPhilip T. SmithPenelope A. Brown","2004","http://link.springer.com/article/10.3758/BF03195842","Article"
"In defense of abstractionist theories of repetition priming and word identification","Psychonomic Bulletin & Review","","7","1","10.3758/BF03210726","Jeffrey S. Bowers","2000","http://link.springer.com/article/10.3758/BF03210726","Article"
"Language skills differences between adults without formal education and low formal education","Psicologia: Reflexão e Crítica","","35","1","10.1186/s41155-021-00205-9","Ariane PereiraKarin Zazo Ortiz","2022","http://link.springer.com/article/10.1186/s41155-021-00205-9","Article"
"Case Studies","Reading Success in the Primary Years","","","","10.1007/978-981-15-3492-8_6","Marleen F. WesterveldRebecca M. ArmstrongGeorgina M. Barton","2020","http://link.springer.com/chapter/10.1007/978-981-15-3492-8_6","Chapter"
"Language play facilitates language learning: Optimizing the input for gender-like category induction","Cognitive Research: Principles and Implications","","2","1","10.1186/s41235-016-0038-z","Johanna BeboutEva Belke","2017","http://link.springer.com/article/10.1186/s41235-016-0038-z","Article"
"Intervention Initiatives Across Three Levels of Instruction","Reading Success in the Primary Years","","","","10.1007/978-981-15-3492-8_5","Marleen F. WesterveldRebecca M. ArmstrongGeorgina M. BartonJennifer Peach","2020","http://link.springer.com/chapter/10.1007/978-981-15-3492-8_5","Chapter"
"Transfer across modality in perceptual implicit memory","Psychonomic Bulletin & Review","","8","1","10.3758/BF03196151","Diana BlumAndrew P. Yonelinas","2001","http://link.springer.com/article/10.3758/BF03196151","Article"
"The contribution of rapid visual and auditory processing to the reading of irregular words and pseudowords presented singly and in contiguity","Perception & Psychophysics","","69","8","10.3758/BF03192951","Agnes AuBill Lovegrove","2007","http://link.springer.com/article/10.3758/BF03192951","Article"
"The Cognitive Philosophy of Reflection","Erkenntnis","","87","5","10.1007/s10670-020-00299-0","Andreas StephensTrond A. Tjøstheim","2022","http://link.springer.com/article/10.1007/s10670-020-00299-0","Article"
"Simulating reading acquisition: The link between reading outcome and multimodal brain signatures of letter–speech sound learning in prereaders","Scientific Reports","","8","1","10.1038/s41598-018-24909-8","Iliana I. KaripidisGeorgette PleischDaniel BrandeisAlexander RothMartina RöthlisbergerMaya SchneebeliSusanne WalitzaSilvia Brem","2018","http://link.springer.com/article/10.1038/s41598-018-24909-8","Article"
"Dyslexia and age related effects in the neurometabolites concentration in the visual and temporo-parietal cortex","Scientific Reports","","9","1","10.1038/s41598-019-41473-x","Bartosz KossowskiKatarzyna ChylAgnieszka KacprzakPiotr BogorodzkiKatarzyna Jednoróg","2019","http://link.springer.com/article/10.1038/s41598-019-41473-x","Article"
"The ReadFree tool for the identification of poor readers: a validation study based on a machine learning approach in monolingual and minority-language children","Annals of Dyslexia","","73","3","10.1007/s11881-023-00287-3","Desiré CariotiNatale Adolfo StucchiCarlo ToneattoMarta Franca MasiaMilena Del MonteSilvia StefanelliSimona TravelliniAntonella MarcelliMarco TettamantiMirta VerniceMaria Teresa GuastiManuela Berlingeri","2023","http://link.springer.com/article/10.1007/s11881-023-00287-3","Article"
"Improving outcomes of preschool language delay in the community: protocol for the Language for Learning randomised controlled trial","BMC Pediatrics","","12","1","10.1186/1471-2431-12-96","Melissa WakePenny LevickisSherryn TobinNaomi ZensJames LawLisa GoldObioha C UkoumunneSharon GoldfeldHa ND LeJemma SkeatSheena Reilly","2012","http://link.springer.com/article/10.1186/1471-2431-12-96","Article"
"The effect of efficient professional development on the teaching of code-focused skills in beginner readers: exploring the impact of professional development intensity and coaching on student outcomes","Reading and Writing","","35","7","10.1007/s11145-021-10250-6","Verónica MartínezLuis CastejónSoledad González-Pumariega","2022","http://link.springer.com/article/10.1007/s11145-021-10250-6","Article"
"Eighteenth Meeting of the European Neurological Society 7–11 June 2008, Nice, France","Journal of Neurology","","255","2","10.1007/s00415-008-2001-5","","2008","http://link.springer.com/article/10.1007/s00415-008-2001-5","Article"
"Joint effects of individual reading skills and word properties on Chinese children’s eye movements during sentence reading","Scientific Reports","","13","1","10.1038/s41598-023-41041-4","Ming YanJinger Pan","2023","http://link.springer.com/article/10.1038/s41598-023-41041-4","Article"
"Immediate and delayed effects of invented writing intervention in preschool","Reading and Writing","","29","7","10.1007/s11145-016-9646-8","Hilde HofslundsengenBente Eriksen HagtvetJan-Eric Gustafsson","2016","http://link.springer.com/article/10.1007/s11145-016-9646-8","Article"
"Dyslexia and Remediation/Education: Where Next?","Current Developmental Disorders Reports","","1","4","10.1007/s40474-014-0029-z","Rhona Stainthorp","2014","http://link.springer.com/article/10.1007/s40474-014-0029-z","Article"
"Risk and protective factors in gifted children with dyslexia","Annals of Dyslexia","","65","3","10.1007/s11881-015-0106-y","Sietske van ViersenElise H. de BreeEvelyn H. KroesbergenEsther M. SlotPeter F. de Jong","2015","http://link.springer.com/article/10.1007/s11881-015-0106-y","Article"
"The perception of intonational and emotional speech prosody produced with and without a face mask: an exploratory individual differences study","Cognitive Research: Principles and Implications","","7","1","10.1186/s41235-022-00439-w","Chloe SinagraSeth Wiener","2022","http://link.springer.com/article/10.1186/s41235-022-00439-w","Article"
"Acquiring reading in two languages: an introduction to the special issue","Reading and Writing","","23","3 - 4","10.1007/s11145-009-9208-4","Elinor Saiegh-HaddadEsther Geva","2010","http://link.springer.com/article/10.1007/s11145-009-9208-4","Article"
"The effect of consanguineous marriage on reading disability based on deep neural networks","Multimedia Tools and Applications","","","","10.1007/s11042-023-17587-w","Fatma M. Talaat","2023","http://link.springer.com/article/10.1007/s11042-023-17587-w","Article"
"A Comprehensive Profile of Decoding and Comprehension in Autism Spectrum Disorders","Journal of Autism and Developmental Disorders","","40","4","10.1007/s10803-009-0892-3","Sabine V. HuemerVirginia Mann","2010","http://link.springer.com/article/10.1007/s10803-009-0892-3","Article"
"Partial word knowledge in the absence of recall","Memory & Cognition","","41","7","10.3758/s13421-013-0321-x","Alan S. BrownChristopher N. BurrowsKathryn Croft Caderao","2013","http://link.springer.com/article/10.3758/s13421-013-0321-x","Article"
"Phonetic analysis of speech and memory codes in beginning readers","Memory & Cognition","","10","5","10.3758/BF03197647","Jesus AlegriaElisabeth PignotJosé Morais","1982","http://link.springer.com/article/10.3758/BF03197647","Article"
"Driving and Situation Awareness: A Cognitive Model of Memory-Update Processes","Human Centered Design","","","","10.1007/978-3-642-02806-9_113","Josef F. KremsMartin R. K. Baumann","2009","http://link.springer.com/chapter/10.1007/978-3-642-02806-9_113","Chapter"
"The Influence of Orthography on Phonemic Knowledge: An Experimental Investigation on German and Persian","Journal of Psycholinguistic Research","","48","6","10.1007/s10936-019-09664-9","Leila NayerniaRuben van de VijverPeter Indefrey","2019","http://link.springer.com/article/10.1007/s10936-019-09664-9","Article"
"Prosodic sensitivity and reading fluency of musicians and non-musicians","Reading and Writing","","34","4","10.1007/s11145-020-10096-4","Anja L. ObergfellBarbara M. SchmidtPrisca StennekenSonja K. WittemannAlfred Schabmann","2021","http://link.springer.com/article/10.1007/s11145-020-10096-4","Article"
"Childhood disability in Aboriginal and Torres Strait Islander peoples: a literature review","International Journal for Equity in Health","","12","1","10.1186/1475-9276-12-7","Michelle DiGiacomoPatricia M DavidsonPenelope AbbottPatricia DelaneyTessa DharmendraSarah J McGrathJoanne DelaneyFrank Vincent","2013","http://link.springer.com/article/10.1186/1475-9276-12-7","Article"
"Supporting Literacy and Digital Literacy Development in Early Childhood Education Using Storytelling Activities","International Journal of Early Childhood","","50","3","10.1007/s13158-018-0230-z","Irena Y. MaureenHans van der MeijTon de Jong","2018","http://link.springer.com/article/10.1007/s13158-018-0230-z","Article"
"Bilingual children acquiring Russian and German in Vienna: nonword repetition correlates with stronger but not with weaker language","neuropsychiatrie","","37","3","10.1007/s40211-023-00456-1","Brigitte EisenwortMaksim TilisCarolin SchmidGabriela Diendorfer-Radner","2023","http://link.springer.com/article/10.1007/s40211-023-00456-1","Article"
"Only the Shadower knows: Comment on Hamburger and Slowiaczek (1996)","Psychonomic Bulletin & Review","","6","2","10.3758/BF03212340","Stephen D. Goldinger","1999","http://link.springer.com/article/10.3758/BF03212340","Article"
"Cross-modal masked repetition and semantic priming in auditory lexical decision","Psychonomic Bulletin & Review","","26","2","10.3758/s13423-018-1540-8","Krystal Y. T. ChngMelvin J. YapWinston D. Goh","2019","http://link.springer.com/article/10.3758/s13423-018-1540-8","Article"
"Neural Correlates of Developmental Speech and Language Disorders: Evidence from Neuroimaging","Current Developmental Disorders Reports","","1","3","10.1007/s40474-014-0019-1","Frédérique LiégeoisAngela MayesAngela Morgan","2014","http://link.springer.com/article/10.1007/s40474-014-0019-1","Article"
"Organizational factors in the effect of irrelevant speech: The role of spatial location and timing","Memory & Cognition","","23","2","10.3758/BF03197221","Dylan M. JonesWilliam J. Macken","1995","http://link.springer.com/article/10.3758/BF03197221","Article"
"Cross-language facilitation, semantic blindness, and the relation between language and memory: A reply to Altarriba and Soltano","Memory & Cognition","","24","6","10.3758/BF03201096","Donald G. MacKayLise AbramsManissa J. PedrozaMichelle D. Miller","1996","http://link.springer.com/article/10.3758/BF03201096","Article"
"Disrupted network interactions serve as a neural marker of dyslexia","Communications Biology","","6","1","10.1038/s42003-023-05499-2","Sabrina TurkerPhilipp KuhnkeZhizhao JiangGesa Hartwigsen","2023","http://link.springer.com/article/10.1038/s42003-023-05499-2","Article"
"Orthography influences spoken word production in blocked cyclic naming","Psychonomic Bulletin & Review","","30","1","10.3758/s13423-022-02123-y","Man WangZeshu ShaoRinus G. VerdonschotYiya ChenNiels O. Schiller","2023","http://link.springer.com/article/10.3758/s13423-022-02123-y","Article"
"Strength of resting state functional connectivity and local GABA concentrations predict oral reading of real and pseudo-words","Scientific Reports","","9","1","10.1038/s41598-019-47889-9","Lisa C. KrishnamurthyVenkatagiri KrishnamurthyBruce CrossonDouglas L. RothmanDina M. SchwamDaphne GreenbergKenneth R. PughRobin D. Morris","2019","http://link.springer.com/article/10.1038/s41598-019-47889-9","Article"
"Spelling-sound regularity effects on eye fixations in reading","Perception & Psychophysics","","62","2","10.3758/BF03205559","Sara C. SerenoKeith Rayner","2000","http://link.springer.com/article/10.3758/BF03205559","Article"
"Attentional strategic control over nonlexical and lexical processing in written spelling to dictation in adults","Memory & Cognition","","33","1","10.3758/BF03195297","Patrick BoninSandra CollayMichel PayolaAlain Méot","2005","http://link.springer.com/article/10.3758/BF03195297","Article"
"From SOFA to LOUCH: Lexical contributions to pseudoword pronunciation","Memory & Cognition","","11","2","10.3758/BF03213470","Mary Beth Rosson","1983","http://link.springer.com/article/10.3758/BF03213470","Article"
"Orthography shapes the perception of speech: The consistency effect in auditory word recognition","Psychonomic Bulletin & Review","","5","4","10.3758/BF03208845","Johannes C. ZieglerLudovic Ferrand","1998","http://link.springer.com/article/10.3758/BF03208845","Article"
"Outcome Measures in Developmental Speech Sound Disorders with a Motor Basis","Current Developmental Disorders Reports","","2","3","10.1007/s40474-015-0058-2","E. KearneyF. GranataY. YunusovaP. van LieshoutD. HaydenA. Namasivayam","2015","http://link.springer.com/article/10.1007/s40474-015-0058-2","Article"
"Introduction to ARWA special issue","Reading and Writing","","33","7","10.1007/s11145-020-10054-0","Joanne Arciuli","2020","http://link.springer.com/article/10.1007/s11145-020-10054-0","Article"
"Using meta-analysis of technique and timing to optimize corrective feedback for specific grammatical features","Asian-Pacific Journal of Second and Foreign Language Education","","5","1","10.1186/s40862-020-00097-9","Andrew Schenck","2020","http://link.springer.com/article/10.1186/s40862-020-00097-9","Article"
"The Aromatase Gene CYP19A1: Several Genetic and Functional Lines of Evidence Supporting a Role in Reading, Speech and Language","Behavior Genetics","","42","4","10.1007/s10519-012-9532-3","Heidi AnthoniLara E. SuchestonBarbara A. LewisIsabel Tapia-PáezXiaotang FanMarco ZucchelliMikko TaipaleCatherine M. SteinMarie-Estelle HokkanenEero CastrénBruce F. PenningtonShelley D. SmithRichard K. OlsonJ. Bruce TomblinGerd Schulte-KörneMarkus Nöthen","2012","http://link.springer.com/article/10.1007/s10519-012-9532-3","Article"
"The Litkey Corpus: A richly annotated longitudinal corpus of German texts written by primary school children","Behavior Research Methods","","51","4","10.3758/s13428-019-01261-x","Ronja Laarmann-QuanteKatrin OrtmannAnna EhlertSimon MaslochDoreen ScholzEva BelkeStefanie Dipper","2019","http://link.springer.com/article/10.3758/s13428-019-01261-x","Article"
"Positive and negative priming differences between short-term and long-term identity coding of word-specific attentional priorities","Attention, Perception, & Psychophysics","","81","5","10.3758/s13414-018-01661-9","Kristin S. McLennanEwald NeumannPaul N. Russell","2019","http://link.springer.com/article/10.3758/s13414-018-01661-9","Article"
"MELD-SCH: A megastudy of lexical decision in simplified Chinese","Behavior Research Methods","","50","5","10.3758/s13428-017-0944-0","Yiu-Kei TsangJian HuangMing LuiMingfeng XueYin-Wah Fiona ChanSuiping WangHsuan-Chih Chen","2018","http://link.springer.com/article/10.3758/s13428-017-0944-0","Article"
"Gender priming in Italian","Perception & Psychophysics","","58","7","10.3758/BF03206827","Elizabeth BatesAntonella DevescoviArturo HernandezLuigi Pizzamiglio","1996","http://link.springer.com/article/10.3758/BF03206827","Article"
"Working memory, inhibitory control, and reading disability","Memory & Cognition","","28","1","10.3758/BF03211570","Penny ChiappeLinda S. SiegelLynn Hasher","2000","http://link.springer.com/article/10.3758/BF03211570","Article"
"Language Outcomes in Adults with a History of Institutionalization: Behavioral and Neurophysiological Characterization","Scientific Reports","","9","1","10.1038/s41598-019-40007-9","Sergey A. KornilovMarina A. ZhukovaIrina V. OvchinnikovaIrina V. GolovanovaOxana Yu. NaumovaTatiana I. LogvinenkoAleksandra O. DavydovaMaxim V. PetrovMaria A. ChumakovaElena L. Grigorenko","2019","http://link.springer.com/article/10.1038/s41598-019-40007-9","Article"
