Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Social Cognition in Adolescents with Developmental Language Disorder (DLD): Evidence from the Social Attribution Task","Journal of Autism and Developmental Disorders","","53","11","10.1007/s10803-022-05698-6","Claire L. ForrestVanessa Lloyd-EsenkayaJenny L. GibsonMichelle C. St Clair","2023","http://link.springer.com/article/10.1007/s10803-022-05698-6","Article"
"Characterizing the influence of native language experience on adult speech perception","Perception & Psychophysics","","52","1","10.3758/BF03206758","Linda Polka","1992","http://link.springer.com/article/10.3758/BF03206758","Article"
"Development of an Arabic speech intelligibility test for children","The Egyptian Journal of Otolaryngology","","29","3","10.7123/01.EJO.0000429577.63818.de","Samia E. BassiounyMona A. HegaziJilan F. Nassar MDMohsen A. IbrahimAml S. SaberAhmed Abdel Hamid","2013","http://link.springer.com/article/10.7123/01.EJO.0000429577.63818.de","Article"
"Transformer-based deep neural network language models for Alzheimer’s disease risk assessment from targeted speech","BMC Medical Informatics and Decision Making","","21","1","10.1186/s12911-021-01456-3","Alireza RoshanzamirHamid AghajanMahdieh Soleymani Baghshah","2021","http://link.springer.com/article/10.1186/s12911-021-01456-3","Article"
"Language, cognitive, and speech in noise perception abilities of children with cochlear ımplants: a comparative analysis by implantation period and bilateral versus unilateral cochlear implants","European Archives of Oto-Rhino-Laryngology","","","","10.1007/s00405-024-08462-x","Merve İkiz BozsoyEsra Yücel","2024","http://link.springer.com/article/10.1007/s00405-024-08462-x","Article"
"Language identification from visual-only speech signals","Attention, Perception, & Psychophysics","","72","6","10.3758/APP.72.6.1601","Rebecca E. RonquestSusannah V. LeviDavid B. Pisoni","2010","http://link.springer.com/article/10.3758/APP.72.6.1601","Article"
"Listening to Mom in the NICU: effects of increased maternal speech exposure on language outcomes and white matter development in infants born very preterm","Trials","","22","1","10.1186/s13063-021-05385-4","Edith Brignoni-PérezMaya Chan MoralesVirginia A. MarchmanMelissa ScalaHeidi M. FeldmanKristen YeomKatherine E. Travis","2021","http://link.springer.com/article/10.1186/s13063-021-05385-4","Article"
"Language abnormalities in schizophrenia: binding core symptoms through contemporary empirical evidence","Schizophrenia","","8","1","10.1038/s41537-022-00308-x","Xiao ChangWei ZhaoJujiao KangShitong XiangChao XieHugo Corona-HernándezLena PalaniyappanJianfeng Feng","2022","http://link.springer.com/article/10.1038/s41537-022-00308-x","Article"
"Predictors for Work Participation in Individuals with an Autism Spectrum Disorder: A Systematic Review","Journal of Occupational Rehabilitation","","22","3","10.1007/s10926-011-9347-8","Anja HolwerdaJac J. L. van der KlinkJohan W. GroothoffSandra Brouwer","2012","http://link.springer.com/article/10.1007/s10926-011-9347-8","Article"
"Abstracts from the 35th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","27","2","10.1007/s11606-012-2038-0","","2012","http://link.springer.com/article/10.1007/s11606-012-2038-0","Article"
"Relative importance of speech and voice features in the classification of schizophrenia and depression","Translational Psychiatry","","13","1","10.1038/s41398-023-02594-0","Mark BerardiKatharina BroschJulia-Katharina PfarrKatharina SchneiderAngela SültmannFlorian Thomas-OdenthalAdrian WroblewskiPaula UsemannAlexandra PhilipsenUdo DannlowskiIgor NenadićTilo KircherAxel KrugFrederike SteinMaria Dietrich","2023","http://link.springer.com/article/10.1038/s41398-023-02594-0","Article"
"Listener vs. speaker-oriented aspects of speech: Studying the disfluencies of individuals with autism spectrum disorders","Psychonomic Bulletin & Review","","18","1","10.3758/s13423-010-0037-x","Johanna K. LakeKarin R. HumphreysShannon Cardy","2011","http://link.springer.com/article/10.3758/s13423-010-0037-x","Article"
"Nineteenth Meeting of the European Neurological Society 20–24 June 2009, Milan, Italy","Journal of Neurology","","256","2","10.1007/s00415-009-5161-z","","2009","http://link.springer.com/article/10.1007/s00415-009-5161-z","Article"
"THE “NUTS AND BOLTS” OF BEHAVIORAL INTERVENTION DEVELOPMENT: STUDY DESIGNS, METHODS AND FUNDING OPPORTUNITIES","Annals of Behavioral Medicine","","51","1","10.1007/s12160-017-9903-3","","2017","http://link.springer.com/article/10.1007/s12160-017-9903-3","Article"
"Abstract Medizinische Genetik 2011","medizinische genetik","","23","1","10.1007/s11825-011-0264-1","","2011","http://link.springer.com/article/10.1007/s11825-011-0264-1","Article"
"Speech delays and behavioral problems are the predominant features in individuals with developmental delays and 16p11.2 microdeletions and microduplications","Journal of Neurodevelopmental Disorders","","2","1","10.1007/s11689-009-9037-4","Jill A. RosenfeldJustine CoppingerBassem A. BejjaniSanthosh GirirajanEvan E. EichlerLisa G. ShafferBlake C. Ballif","2010","http://link.springer.com/article/10.1007/s11689-009-9037-4","Article"
"Classification of voice disorder in children with cochlear implantation and hearing aid using multiple classifier fusion","BioMedical Engineering OnLine","","10","1","10.1186/1475-925X-10-3","Zeinab MahmoudiSaeed RahatiMohammad Mahdi GhasemiVahid AsadpourHamid TayaraniMohsen Rajati","2011","http://link.springer.com/article/10.1186/1475-925X-10-3","Article"
"Rehabilitation of Communication Disorders","Clinical Pathways in Stroke Rehabilitation","","","","10.1007/978-3-030-58505-1_10","Rebecca PalmerApoorva Pauranik","2021","http://link.springer.com/chapter/10.1007/978-3-030-58505-1_10","Chapter"
"Read my lips! Perception of speech in noise by preschool children with autism and the impact of watching the speaker’s face","Journal of Neurodevelopmental Disorders","","13","1","10.1186/s11689-020-09348-9","Rochelle S. NewmanLaura A. KirbyKatie Von HolzenElizabeth Redcay","2021","http://link.springer.com/article/10.1186/s11689-020-09348-9","Article"
"Fourth meeting of the European Neurological Society 25–29 June 1994 Barcelona, Spain","Journal of Neurology","","241","1","10.1007/BF02333089","L. HarmsA. BockW. JÄnischJ. ValduezaJ. WeberI. LinkJ. De KeyserA. GoossensN. WilczakC. VedelerL. BjorgeE. UvestadG. ContiK. WilliamsL. GinsbergS. Rafique","1994","http://link.springer.com/article/10.1007/BF02333089","Article"
"Assessment of first language adds important information to the diagnosis of language disorders in multilingual children","neuropsychiatrie","","","","10.1007/s40211-023-00469-w","Carolin SchmidEva ReinischClaudia KlierBrigitte Eisenwort","2023","http://link.springer.com/article/10.1007/s40211-023-00469-w","Article"
"Who does what to whom? graph representations of action-predication in speech relate to psychopathological dimensions of psychosis","Schizophrenia","","8","1","10.1038/s41537-022-00263-7","Amir H. NikzadYan CongSarah BerrettaKatrin HänselSunghye ChoSameer PradhanLeily BehbehaniDanielle D. DeSouzaMark Y. LibermanSunny X. Tang","2022","http://link.springer.com/article/10.1038/s41537-022-00263-7","Article"
"Cerebellar mutism syndrome: the importance of preoperative language assessment","Child's Nervous System","","38","10","10.1007/s00381-022-05497-5","S. CatelanB. SantiniF. SalaA. Feletti","2022","http://link.springer.com/article/10.1007/s00381-022-05497-5","Article"
"Achieving ‘coherence’ in routine practice: a qualitative case-based study to describe speech and language therapy interventions with implementation in mind","Implementation Science Communications","","2","1","10.1186/s43058-021-00159-0","Avril NicollMargaret MaxwellBrian Williams","2021","http://link.springer.com/article/10.1186/s43058-021-00159-0","Article"
"Radiation Safety for the Speech-Language Pathologist","Dysphagia","","24","3","10.1007/s00455-008-9201-0","Andrea HayesJulie M. AlspaughDetlef BarteltMolly B. CampionJohn EngBob W. GaylerSeanne E. HenkelBronwyn JonesArpana LingarajMahadevappa MaheshMark RostkowskiChristine P. SmithJudy Haynos","2009","http://link.springer.com/article/10.1007/s00455-008-9201-0","Article"
"Recurrent de novo pathogenic variant of WASF1 in a Japanese patient with neurodevelopmental disorder with absent language and variable seizures","Human Genome Variation","","8","1","10.1038/s41439-021-00176-4","Keiko Shimojima YamamotoTomoe YanagishitaHisako YamamotoYusaku MiyamotoMiho NagataYasuki IshiharaYohei MiyashitaYoshihiro AsanoYasushi SakataToshiyuki Yamamoto","2021","http://link.springer.com/article/10.1038/s41439-021-00176-4","Article"
"Application of symbolic play test in identification of autism spectrum disorder without global developmental delay and developmental language disorder","BMC Psychiatry","","23","1","10.1186/s12888-023-04647-6","Xuening ChangLingli SunRuizhen Li","2023","http://link.springer.com/article/10.1186/s12888-023-04647-6","Article"
"Turner syndrome: language profile of young girls at 12 and 24 months of age","Journal of Neurodevelopmental Disorders","","13","1","10.1186/s11689-021-09401-1","Debra B. ReinhartsenEmil CorneaMargaret DeRamusAngelia B. WaittRebecca Edmondson PretzelRebecca C. KnickmeyerMarsha L. DavenportJohn H. GilmoreStephen R. Hooper","2021","http://link.springer.com/article/10.1186/s11689-021-09401-1","Article"
"10th ESSD Congress, 2020","Dysphagia","","38","1","10.1007/s00455-022-10457-x","","2023","http://link.springer.com/article/10.1007/s00455-022-10457-x","Article"
"Reproducibility of Brain Responses: High for Speech Perception, Low for Reading Difficulties","Scientific Reports","","9","1","10.1038/s41598-019-41992-7","Paavo H. T. LeppänenDénes TóthFerenc HonbolygóKaisa LohvansuuJarmo A. HämäläinenJean-Francois DemonetGerd Schulte-KörneValéria Csépe","2019","http://link.springer.com/article/10.1038/s41598-019-41992-7","Article"
"Assessment protocol for patients with acquired apraxia of speech","The Egyptian Journal of Otolaryngology","","33","2","10.4103/1012-5574.206018","Yehia Amin AborasGhada Abdelhady AshmawyReham Mohamed ElmaghrabySabah Saeed Gommaa","2017","http://link.springer.com/article/10.4103/1012-5574.206018","Article"
"Annual Symposium of the Society for the Study of Inborn Errors of Metabolism","Journal of Inherited Metabolic Disease","","33","1","10.1007/s10545-010-9163-x","","2010","http://link.springer.com/article/10.1007/s10545-010-9163-x","Article"
"Language Practices Among Children and Youth in Indonesia","","","","","10.1007/978-981-99-4775-1","Bernadette KushartantiDwi Noverini Djenar","2024","http://link.springer.com/book/10.1007/978-981-99-4775-1","Book"
"Translating Ultrasound into Clinical Practice for the Assessment of Swallowing and Laryngeal Function: A Speech and Language Pathology-Led Consensus Study","Dysphagia","","37","6","10.1007/s00455-022-10413-9","Jodi E. AllenGemma ClunieJoan K.-Y. MaMargaret CoffeyKatharina WinikerSally RichmondSoren Y. LowellAnna Volkmer","2022","http://link.springer.com/article/10.1007/s00455-022-10413-9","Article"
"Prediction of autism spectrum disorder diagnosis using nonlinear measures of language-related EEG at 6 and 12 months","Journal of Neurodevelopmental Disorders","","13","1","10.1186/s11689-021-09405-x","Fleming C. PeckLaurel J. Gabard-DurnamCarol L. WilkinsonWilliam BoslHelen Tager-FlusbergCharles A. Nelson","2021","http://link.springer.com/article/10.1186/s11689-021-09405-x","Article"
"Speech deficits in multiple sclerosis: a narrative review of the existing literature","European Journal of Medical Research","","28","1","10.1186/s40001-023-01230-3","Panagiotis PlotasVasiliki NanousiAnastasios KantanisEirini TsiamakiAngelos PapadopoulosAngeliki TsaparaAggeliki GlykaEfraimia ManiFay RoumeliotiGeorgia StratakiGeorgia FragkouKonstantina MavreliNatalia ZiouliNikolaos Trimmis","2023","http://link.springer.com/article/10.1186/s40001-023-01230-3","Article"
"Incidence of cleft-related speech problems in children with an isolated cleft lip","Clinical Oral Investigations","","25","3","10.1007/s00784-020-03367-5","B. J. A. SmariusS. HaverkampH. de WildeA. van Wijck-WarnaarA. B. Mink van der MolenC. C. Breugem","2021","http://link.springer.com/article/10.1007/s00784-020-03367-5","Article"
"Language disturbances in schizophrenia: the relation with antipsychotic medication","npj Schizophrenia","","6","1","10.1038/s41537-020-00114-3","J. N. de BoerA. E. VoppelS. G. BrederooF. N. K. WijnenI. E. C. Sommer","2020","http://link.springer.com/article/10.1038/s41537-020-00114-3","Article"
"Videofluoroscopy Practice in India: A Survey of Speech-Language Pathologists","Dysphagia","","38","1","10.1007/s00455-022-10487-5","Rahul KrishnamurthyBhavana BhatPriyanka Suresh NayakRadish Kumar Balasubramanium","2023","http://link.springer.com/article/10.1007/s00455-022-10487-5","Article"
"Telehealth Management of Dysphagia in Adults: A Survey of Speech Language Pathologists’ Experiences and Perceptions","Dysphagia","","38","4","10.1007/s00455-022-10544-z","Jordanna S. SevitzJennine L. BryanSamantha S. MitchellBruce A. CraigJessica E. HuberMichelle S. TrocheGeorgia A. Malandraki","2023","http://link.springer.com/article/10.1007/s00455-022-10544-z","Article"
"Impact of Quantitative Videofluoroscopic Swallowing Measures on Clinical Interpretation and Recommendations by Speech-Language Pathologists","Dysphagia","","38","6","10.1007/s00455-023-10580-3","Gwen KerrisonAnna MilesJacqui AllenMichael Heron","2023","http://link.springer.com/article/10.1007/s00455-023-10580-3","Article"
"Telehealth Approaches to Care Coordination in Autism Spectrum Disorder","Interprofessional Care Coordination for Pediatric Autism Spectrum Disorder","","","","10.1007/978-3-030-46295-6_19","Dasha SolomonNeelkamal Soares","2020","http://link.springer.com/chapter/10.1007/978-3-030-46295-6_19","Chapter"
"tDCS modulates speech perception and production in second language learners","Scientific Reports","","12","1","10.1038/s41598-022-20512-0","Katy BorodkinTamar GassnerHadeel ErshaidNoam Amir","2022","http://link.springer.com/article/10.1038/s41598-022-20512-0","Article"
"Author Correction: CHD3 helicase domain mutations cause a neurodevelopmental syndrome with macrocephaly and impaired speech and language","Nature Communications","","10","1","10.1038/s41467-019-08800-2","Lot Snijders BlokJustine RousseauJoanna TwistSophie EhresmannMotoki TakakuHanka VenselaarLance H. RodanCatherine B. NowakJessica DouglasKathryn J. SwobodaMarcie A. SteevesInderneel SahaiConnie T. R. M. StumpelAlexander P. A. StegmannPatricia WheelerMarcia Willing","2019","http://link.springer.com/article/10.1038/s41467-019-08800-2","Article"
"Speech therapy to overcome dyslexia in primary schoolers","Scientific Reports","","13","1","10.1038/s41598-023-31631-7","Zhanar NurseitovaAisulu Shayakhmetova","2023","http://link.springer.com/article/10.1038/s41598-023-31631-7","Article"
"Author Correction: CHD3 helicase domain mutations cause a neurodevelopmental syndrome with macrocephaly and impaired speech and language","Nature Communications","","10","1","10.1038/s41467-019-10161-9","Lot Snijders BlokJustine RousseauJoanna TwistSophie EhresmannMotoki TakakuHanka VenselaarLance H. RodanCatherine B. NowakJessica DouglasKathryn J. SwobodaMarcie A. SteevesInderneel SahaiConnie T. R. M. StumpelAlexander P. A. StegmannPatricia WheelerMarcia Willing","2019","http://link.springer.com/article/10.1038/s41467-019-10161-9","Article"
"Selective Mutism and Its Relations to Social Anxiety Disorder and Autism Spectrum Disorder","Clinical Child and Family Psychology Review","","24","2","10.1007/s10567-020-00342-0","Peter MurisThomas H. Ollendick","2021","http://link.springer.com/article/10.1007/s10567-020-00342-0","Article"
"Twentieth Meeting of the European Neurological Society 19–23 June 2010 Berlin, Germany","Journal of Neurology","","257","1","10.1007/s00415-010-5575-7","","2010","http://link.springer.com/article/10.1007/s00415-010-5575-7","Article"
"“Sometimes I Feel Grateful…”: Experiences of the Adolescent Siblings of Children with Autism Spectrum Disorder in Malaysia","Journal of Autism and Developmental Disorders","","53","2","10.1007/s10803-021-05184-5","Shin Ying ChuSiti Nur Zafirah binti KassimChun Hong GanVeronica FierroCaryn Mei Hsien ChanDeborah Hersh","2023","http://link.springer.com/article/10.1007/s10803-021-05184-5","Article"
"Verbal entrainment in autism spectrum disorder and first-degree relatives","Scientific Reports","","12","1","10.1038/s41598-022-12945-4","Shivani P. PatelJennifer ColeJoseph C. Y. LauGabrielle FragnitoMolly Losh","2022","http://link.springer.com/article/10.1038/s41598-022-12945-4","Article"
"European Language Grid","Cognitive Technologies","","","","10.1007/978-3-031-17258-8","Georg Rehm","2023","http://link.springer.com/book/10.1007/978-3-031-17258-8","Book"
"PROMPT intervention for children with severe speech motor delay: a randomized control trial","Pediatric Research","","89","3","10.1038/s41390-020-0924-4","Aravind K. NamasivayamAnna HuynhFrancesca GranataVina LawPascal van Lieshout","2021","http://link.springer.com/article/10.1038/s41390-020-0924-4","Article"
"The evidence for a temporal processing deficit linked to dyslexia: A review","Psychonomic Bulletin & Review","","2","4","10.3758/BF03210983","Mary E. FarmerRaymond M. Klein","1995","http://link.springer.com/article/10.3758/BF03210983","Article"
"Evolution of language: Lessons from the genome","Psychonomic Bulletin & Review","","24","1","10.3758/s13423-016-1112-8","Simon E. Fisher","2017","http://link.springer.com/article/10.3758/s13423-016-1112-8","Article"
"15th Conference Clinical Trials Alzheimer’s Disease, November 29–December 2, 2022, San Francisco, CA, USA: Posters (Clinical Trial Alzheimer’s Disease)","The Journal of Prevention of Alzheimer's Disease","","9","1","10.14283/jpad.2022.97","","2022","http://link.springer.com/article/10.14283/jpad.2022.97","Article"
"More than a biomarker: could language be a biosocial marker of psychosis?","npj Schizophrenia","","7","1","10.1038/s41537-021-00172-1","Lena Palaniyappan","2021","http://link.springer.com/article/10.1038/s41537-021-00172-1","Article"
"Annual Symposium of the Society for the Study of Inborn Errors of Metabolism","Journal of Inherited Metabolic Disease","","34","3","10.1007/s10545-011-9371-z","","2011","http://link.springer.com/article/10.1007/s10545-011-9371-z","Article"
"Developing an Arabic speech intelligibility test for adolescents and adults","The Egyptian Journal of Otolaryngology","","35","1","10.4103/ejo.ejo_2_18","Mona A. HegaziAhmed Abdelhamid MD, Ph.D","2019","http://link.springer.com/article/10.4103/ejo.ejo_2_18","Article"
"Health-related quality of life from the perspective of children with severe specific language impairment","Health and Quality of Life Outcomes","","13","1","10.1186/s12955-015-0326-1","Kristy NicolaPauline Watter","2015","http://link.springer.com/article/10.1186/s12955-015-0326-1","Article"
"Abtracts from the 30th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","22","1","10.1007/s11606-007-0176-6","","2007","http://link.springer.com/article/10.1007/s11606-007-0176-6","Article"
"Grammatical comprehension in developmental semantic-pragmatic disorder","The Egyptian Journal of Otolaryngology","","31","3","10.4103/1012-5574.161607","Sally T. Kheir El-Din MDYossra Sallam","2015","http://link.springer.com/article/10.4103/1012-5574.161607","Article"
"Abstracts of the 18th Congress of the European Geriatric Medicine Society","European Geriatric Medicine","","13","1","10.1007/s41999-022-00711-8","","2022","http://link.springer.com/article/10.1007/s41999-022-00711-8","Article"
"Language in schizophrenia: relation with diagnosis, symptomatology and white matter tracts","npj Schizophrenia","","6","1","10.1038/s41537-020-0099-3","J. N. de BoerM. van HoogdalemR. C. W. MandlJ. BrummelmanA. E. VoppelM. J. H. BegemannE. van DellenF. N. K. WijnenI. E. C. Sommer","2020","http://link.springer.com/article/10.1038/s41537-020-0099-3","Article"
"Handbook of Computational Social Science for Policy","","","","","10.1007/978-3-031-16624-2","Eleonora BertoniMatteo FontanaLorenzo GabrielliSerena SignorelliMichele Vespe","2023","http://link.springer.com/book/10.1007/978-3-031-16624-2","Book"
"Robot-based intervention may reduce delay in the production of intransitive gestures in Chinese-speaking preschoolers with autism spectrum disorder","Molecular Autism","","9","1","10.1186/s13229-018-0217-5","Wing-Chee SoMiranda Kit-Yi WongWan-Yi LamChun-Ho ChengJia-Hao YangYing HuangPhoebe NgWai-Leung WongChiu-Lok HoKit-Ling YeungCheuk-Chi Lee","2018","http://link.springer.com/article/10.1186/s13229-018-0217-5","Article"
"Longer-Term Psychiatric Inpatient Care for Adolescents","","","","","10.1007/978-981-19-1950-3","Philip Hazell","2022","http://link.springer.com/book/10.1007/978-981-19-1950-3","Book"
"Dysphagia Research Society Annual Meeting 
February 25–27, 2016","Dysphagia","","31","6","10.1007/s00455-016-9752-4","","2016","http://link.springer.com/article/10.1007/s00455-016-9752-4","Article"
"Do emotional difficulties and peer problems occur together from childhood to adolescence? The case of children with a history of developmental language disorder (DLD)","European Child & Adolescent Psychiatry","","28","7","10.1007/s00787-018-1261-6","Gina Conti-RamsdenPearl MokKevin DurkinAndrew PicklesUmar ToseebNicola Botting","2019","http://link.springer.com/article/10.1007/s00787-018-1261-6","Article"
"Abstracts","Journal of Molecular Neuroscience","","51","1","10.1007/s12031-012-9923-1","","2013","http://link.springer.com/article/10.1007/s12031-012-9923-1","Article"
"Language and music phrase boundary processing in Autism Spectrum Disorder: An ERP study","Scientific Reports","","7","1","10.1038/s41598-017-14538-y","John DePriestAnastasia GlushkoKarsten SteinhauerStefan Koelsch","2017","http://link.springer.com/article/10.1038/s41598-017-14538-y","Article"
"ECR 2005 – Scientific Programme – Abstracts","European Radiology Supplements","","15","1","10.1007/s10406-005-0100-2","","2005","http://link.springer.com/article/10.1007/s10406-005-0100-2","Article"
"Trauma and Resilience Among Displaced Populations","","","","","10.1007/978-3-030-67712-1","Gail Theisen-Womersley","2021","http://link.springer.com/book/10.1007/978-3-030-67712-1","Book"
"Emerging professional practices focusing on reducing inequity in speech-language therapy and audiology: a scoping review protocol","Systematic Reviews","","11","1","10.1186/s13643-022-01953-0","Kristen AbrahamsRizwana MallickAmeer HohlfeldTamzyn SuliamanHarsha Kathard","2022","http://link.springer.com/article/10.1186/s13643-022-01953-0","Article"
"Motor Issues in Specific Language Impairment: a Window into the Underlying Impairment","Current Developmental Disorders Reports","","2","3","10.1007/s40474-015-0051-9","Teenu SanjeevanDavid A. RosenbaumCarol MillerJanet G. van HellDaniel J. WeissElina Mainela-Arnold","2015","http://link.springer.com/article/10.1007/s40474-015-0051-9","Article"
"Speech motor planning and execution deficits in early childhood stuttering","Journal of Neurodevelopmental Disorders","","7","1","10.1186/s11689-015-9123-8","Bridget WalshKathleen Marie MettelAnne Smith","2015","http://link.springer.com/article/10.1186/s11689-015-9123-8","Article"
"Multipoint genome-wide linkage scan for nonword repetition in a multigenerational family further supports chromosome 13q as a locus for verbal trait disorders","Human Genetics","","135","12","10.1007/s00439-016-1717-z","D. T. TruongL. D. ShribergS. D. SmithK. L. ChapmanA. R. Scheer-CohenM. M. C. DeMilleA. K. AdamsA. Q. NatoE. M. WijsmanJ. D. EicherJ. R. Gruen","2016","http://link.springer.com/article/10.1007/s00439-016-1717-z","Article"
"Formant analysis in dysphonic patients and automatic Arabic digit speech recognition","BioMedical Engineering OnLine","","10","1","10.1186/1475-925X-10-41","Ghulam MuhammadTamer A MesallamKhalid H MalkiMohamed FarahatMansour AlsulaimanManal Bukhari","2011","http://link.springer.com/article/10.1186/1475-925X-10-41","Article"
"Study of pragmatic language ability in children with hearing loss","The Egyptian Journal of Otolaryngology","","32","3","10.4103/1012-5574.186526","Rasha M. ShoeibFatma El-Zahraa A. KaddahSally T. Kheir El-Din MDNithreen M. Said","2016","http://link.springer.com/article/10.4103/1012-5574.186526","Article"
"Protocol for Correcting Residual Errors with Spectral, ULtrasound, Traditional Speech therapy Randomized Controlled Trial (C-RESULTS RCT)","BMC Pediatrics","","20","1","10.1186/s12887-020-1941-5","Tara McAllisterJonathan L. PrestonElaine R. HitchcockJennifer Hill","2020","http://link.springer.com/article/10.1186/s12887-020-1941-5","Article"
"Talker-specific learning in speech perception","Perception & Psychophysics","","60","3","10.3758/BF03206860","Lynne C. NygaardDavid B. Pisoni","1998","http://link.springer.com/article/10.3758/BF03206860","Article"
"The effects of stimulation intervention on speech development of children 1-3 years old in Iodine Deficiency Disorders (IDD) area","International Journal of Pediatric Endocrinology","","2013","1","10.1186/1687-9856-2013-S1-P148","Asri PurwantiSaldi FitraAgustini UtariRudy Susanto","2013","http://link.springer.com/article/10.1186/1687-9856-2013-S1-P148","Article"
"SCIENTIFIC ABSTRACTS","Journal of General Internal Medicine","","25","3","10.1007/s11606-010-1338-5","","2010","http://link.springer.com/article/10.1007/s11606-010-1338-5","Article"
"Guidance for identification and treatment of individuals with attention deficit/hyperactivity disorder and autism spectrum disorder based upon expert consensus","BMC Medicine","","18","1","10.1186/s12916-020-01585-y","Susan YoungJack HollingdaleMichael AbsoudPatrick BoltonPolly BranneyWilliam ColleyEmily CrazeMayuri DaveQuinton DeeleyEmad FarragGisli GudjonssonPeter HillHo-lan LiangClodagh MurphyPeri MackintoshMarianna Murin","2020","http://link.springer.com/article/10.1186/s12916-020-01585-y","Article"
"Facial speech processing in children with and without dyslexia","Annals of Dyslexia","","71","3","10.1007/s11881-021-00231-3","Martyna A. GalazkaNouchine HadjikhaniMaria SundqvistJakob Åsberg Johnels","2021","http://link.springer.com/article/10.1007/s11881-021-00231-3","Article"
"Identifying neurocognitive disorder using vector representation of free conversation","Scientific Reports","","12","1","10.1038/s41598-022-16204-4","Toshiro HorigomeKimihiro HinoHiroyoshi ToyoshibaNorihisa ShindoKei FunakiYoko EguchiMomoko KitazawaTakanori FujitaMasaru MimuraTaishiro Kishimoto","2022","http://link.springer.com/article/10.1038/s41598-022-16204-4","Article"
"Auditory neuropathy spectrum disorder: a new approach to hearing aid fitting","The Egyptian Journal of Otolaryngology","","33","1","10.4103/1012-5574.199408","Dalia Mohamed Hassan","2017","http://link.springer.com/article/10.4103/1012-5574.199408","Article"
"The analysis of relationship between selected sociodemografic factors and disorders of speech organs in Parkinson`s patients","BMC Neurology","","17","1","10.1186/s12883-017-1003-2","Wioletta PawlukowskaKarolina Skonieczna-ŻydeckaIwona RotterKrystyna HonczarenkoPrzemysław Nowacki","2017","http://link.springer.com/article/10.1186/s12883-017-1003-2","Article"
"Society of general internal medicine 29th Annual meeting Los Angeles, California April 26–29, 2006","Journal of General Internal Medicine","","21","4","10.1111/j.1525-1497.2006.00469.x","","2006","http://link.springer.com/article/10.1111/j.1525-1497.2006.00469.x","Article"
"Speech-aid prosthesis in velopharyngeal incompetency patient with cleft palate: can speech aids be applicable for adult patient?","Maxillofacial Plastic and Reconstructive Surgery","","43","1","10.1186/s40902-021-00315-5","Dong-Cheol KangJung-Ho ParkHyun SeokJin-A BaekDa-Wa KimSeung-O Ko","2021","http://link.springer.com/article/10.1186/s40902-021-00315-5","Article"
"Automated analysis of free speech predicts psychosis onset in high-risk youths","npj Schizophrenia","","1","1","10.1038/npjschz.2015.30","Gillinder BediFacundo CarrilloGuillermo A CecchiDiego Fernández SlezakMariano SigmanNatália B MotaSidarta RibeiroDaniel C JavittMauro CopelliCheryl M Corcoran","2015","http://link.springer.com/article/10.1038/npjschz.2015.30","Article"
"Entries","The Palgrave Dictionary of Transnational History","","","","10.1007/978-1-349-74030-7_1","Harry LiebersohnMartin KlimkeDorota DakowskaSandrine KottW. Caleb McDanielTom BrookingAlan JeevesTobias HübinetteSimona De IulioCemil AydinWilliam MinterAndreas EckertThomas AdamJ. Bishop GrewellPaul J. DosalJames Longhurst","2009","http://link.springer.com/chapter/10.1007/978-1-349-74030-7_1","Chapter"
"Language production: Methods and methodologies","Psychonomic Bulletin & Review","","3","4","10.3758/BF03214545","Kathryn Bock","1996","http://link.springer.com/article/10.3758/BF03214545","Article"
"Annual Symposium of the Society for the Study of Inborn Errors of Metabolism - Lisboa, Portugal, 2–5 September, 2008","Journal of Inherited Metabolic Disease","","31","1","10.1007/s10545-008-9975-0","","2008","http://link.springer.com/article/10.1007/s10545-008-9975-0","Article"
"Number agreement processing in adolescents with and without developmental language disorder (DLD): evidence from event-related brain potentials","Scientific Reports","","13","1","10.1038/s41598-023-49121-1","Émilie CourteauPhaedra RoyleKarsten Steinhauer","2023","http://link.springer.com/article/10.1038/s41598-023-49121-1","Article"
"A molecular pathology, neurobiology, biochemical, genetic and neuroimaging study of progressive apraxia of speech","Nature Communications","","12","1","10.1038/s41467-021-23687-8","Keith A. JosephsJoseph R. DuffyHeather M. ClarkRene L. UtianskiEdythe A. StrandMary M. MachuldaHugo BothaPeter R. MartinNha Trang Thu PhamJulie StierwaltFarwa AliMarina BuciucMatthew BakerCristhoper H. Fernandez De CastroAnthony J. SpychallaChristopher G. Schwarz","2021","http://link.springer.com/article/10.1038/s41467-021-23687-8","Article"
"The influence of memory on the speech-to-song illusion","Memory & Cognition","","50","8","10.3758/s13421-021-01269-9","Lauren E. SoehlkeAshwini KamatNichol CastroMichael S. Vitevitch","2022","http://link.springer.com/article/10.3758/s13421-021-01269-9","Article"
