Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"The PTC and Boston Children’s Hospital Collaborative AR Experience for Children with Autism Spectrum Disorder","Universal Access in Human-Computer Interaction. Multimodality and Assistive Environments","","","","10.1007/978-3-030-23563-5_10","David JuhlinChris MorrisPeter SchmaltzHoward ShaneRalf SchlosserAmanda O’BrienChristina YuDrew ManciniAnna AllenJennifer Abramson","2019","http://link.springer.com/chapter/10.1007/978-3-030-23563-5_10","Chapter"
"The Role of the Cerebellum in Skin-Picking Disorder","The Cerebellum","","18","1","10.1007/s12311-018-0957-y","Albert WabneggerAnne Schienle","2019","http://link.springer.com/article/10.1007/s12311-018-0957-y","Article"
"The Marcé International Society International Biennial General Scientific Meeting","Archives of Women's Mental Health","","16","1","10.1007/s00737-013-0355-x","","2013","http://link.springer.com/article/10.1007/s00737-013-0355-x","Article"
"SSIEM 2015 Annual Symposium","Journal of Inherited Metabolic Disease","","38","1","10.1007/s10545-015-9877-x","","2015","http://link.springer.com/article/10.1007/s10545-015-9877-x","Article"
"Short-term effect of dopaminergic medication on speech in early-stage Parkinson’s disease","npj Parkinson's Disease","","8","1","10.1038/s41531-022-00286-y","Tereza TykalovaMichal NovotnyEvzen RuzickaPetr DusekJan Rusz","2022","http://link.springer.com/article/10.1038/s41531-022-00286-y","Article"
"Protocol for SonoSpeech Cleft Pilot: a mixed-methods pilot randomized control trial of ultrasound visual biofeedback versus standard intervention for children with cleft lip and palate","Pilot and Feasibility Studies","","8","1","10.1186/s40814-022-01051-x","Joanne ClelandLisa CrampinLinsay CampbellMarie Dokovova","2022","http://link.springer.com/article/10.1186/s40814-022-01051-x","Article"
"Utilizing an Emotional Robot Capable of Lip-Syncing in Robot-Assisted Speech Therapy Sessions for Children with Language Disorders","International Journal of Social Robotics","","15","2","10.1007/s12369-022-00946-2","Alireza EsfandbodZeynab RokhiAli F. MeghdariAlireza TaheriMinoo AlemiMahdieh Karimi","2023","http://link.springer.com/article/10.1007/s12369-022-00946-2","Article"
"Developing a test battery for diagnosis of childhood apraxia of speech in Arabic speakers","The Egyptian Journal of Otolaryngology","","36","1","10.1186/s43163-020-00021-5","Dalia AbdouOmayma AfsahHemmat BazTamer Abou-Elsaad","2020","http://link.springer.com/article/10.1186/s43163-020-00021-5","Article"
"Phonological awareness training and phonological therapy approaches for specific language impairment children with speech sound disorders: a comparative outcome study","European Archives of Oto-Rhino-Laryngology","","281","1","10.1007/s00405-023-08274-5","Heba Mahmoud FaragHossam EldessoukyElham ShahinMai Atef","2024","http://link.springer.com/article/10.1007/s00405-023-08274-5","Article"
"Withstanding Vulnerability throughout Adult Life","","","","","10.1007/978-981-19-4567-0","Dario SpiniEric Widmer","2023","http://link.springer.com/book/10.1007/978-981-19-4567-0","Book"
"Functional characterization of rare FOXP2 variants in neurodevelopmental disorder","Journal of Neurodevelopmental Disorders","","8","1","10.1186/s11689-016-9177-2","Sara B. EstruchSarah A. GrahamSwathi M. ChinnappaPelagia DeriziotisSimon E. Fisher","2016","http://link.springer.com/article/10.1186/s11689-016-9177-2","Article"
"Secondary psychotic features in refugees diagnosed with post-traumatic stress disorder: a retrospective cohort study","BMC Psychiatry","","17","1","10.1186/s12888-016-1166-1","Mette NygaardCharlotte SonneJessica Carlsson","2017","http://link.springer.com/article/10.1186/s12888-016-1166-1","Article"
"Metaphor Comprehension in Individuals with Autism Spectrum Disorder: Core Language Skills Matter","Journal of Autism and Developmental Disorders","","52","1","10.1007/s10803-021-04922-z","Tamara KalandadzeJohan BraekenCecilia BrynskovKari-Anne Bottegaard Næss","2022","http://link.springer.com/article/10.1007/s10803-021-04922-z","Article"
"Psychotherapy for suicidal patients with borderline personality disorder: an expert consensus review of common factors across five therapies","Borderline Personality Disorder and Emotion Dysregulation","","1","1","10.1186/2051-6673-1-16","William SledgeEric M PlakunStephen BauerBeth BrodskyEve CaligorNorman A ClemensSerina DeenJerald KaySusan LazarLisa A MellmanMichael MyersJohn OldhamFrank Yeomans","2014","http://link.springer.com/article/10.1186/2051-6673-1-16","Article"
"Emotion-Focused Therapy for Autism Spectrum Disorder: A Case Conceptualization Model for Trauma-Related Experiences","Journal of Contemporary Psychotherapy","","48","3","10.1007/s10879-018-9383-1","Anna Robinson","2018","http://link.springer.com/article/10.1007/s10879-018-9383-1","Article"
"Differentiation between depression and bipolar disorder in child and adolescents by voice features","Child and Adolescent Psychiatry and Mental Health","","18","1","10.1186/s13034-024-00708-0","Jie LuoYuanzhen WuMengqi LiuZhaojun LiZhuo WangYi ZhengLihui FengJihua LuFan He","2024","http://link.springer.com/article/10.1186/s13034-024-00708-0","Article"
"Exploring schizophrenia spectrum psychopathology in borderline personality disorder","European Archives of Psychiatry and Clinical Neuroscience","","270","8","10.1007/s00406-019-01039-4","Maja ZandersenJosef Parnas","2020","http://link.springer.com/article/10.1007/s00406-019-01039-4","Article"
"Defining language impairments in a subgroup of children with autism spectrum disorder","Science China Life Sciences","","58","10","10.1007/s11427-012-4297-8","Helen Tager-Flusberg","2015","http://link.springer.com/article/10.1007/s11427-012-4297-8","Article"
"The methodological quality of systematic reviews comparing temporomandibular joint disorder surgical and non-surgical treatment","BMC Oral Health","","8","1","10.1186/1472-6831-8-27","Ricardo V Bessa-NogueiraBelmiro CE VasconcelosRichard Niederman","2008","http://link.springer.com/article/10.1186/1472-6831-8-27","Article"
"Behavioral and neural correlates of self-referential processing deficits in bipolar disorder","Scientific Reports","","6","1","10.1038/srep24075","Yanli ZhaoWenbo LuoJingxu ChenDandan ZhangLigang ZhangChunling XiaoFengmei FanXiaolin ZhuHongzhen FanShuping Tan","2016","http://link.springer.com/article/10.1038/srep24075","Article"
"Neurobehavioral Disorder Associated with Prenatal Alcohol Exposure (ND-PAE): Review of Evidence and Guidelines for Assessment","Current Developmental Disorders Reports","","2","3","10.1007/s40474-015-0054-6","Lauren R. DoyleSarah N. Mattson","2015","http://link.springer.com/article/10.1007/s40474-015-0054-6","Article"
"Reorganization of intrinsic functional connectivity in early-stage Parkinson’s disease patients with probable REM sleep behavior disorder","npj Parkinson's Disease","","10","1","10.1038/s41531-023-00617-7","Xiao-Juan DanYu-Wei WangJun-Yan SunLin-Lin GaoXiao ChenXue-Ying YangEr-He XuJing-Hong MaChao-Gan YanTao WuPiu Chan","2024","http://link.springer.com/article/10.1038/s41531-023-00617-7","Article"
"“Do you see what I mean?” staff collaboration in eating disorder units during mealtimes","BMC Nursing","","16","1","10.1186/s12912-017-0233-3","Trine Wiig HageØyvind RøAnne Moen","2017","http://link.springer.com/article/10.1186/s12912-017-0233-3","Article"
"An International Clinical Study of Ability and Disability in Autism Spectrum Disorder Using the WHO-ICF Framework","Journal of Autism and Developmental Disorders","","48","6","10.1007/s10803-018-3482-4","Soheil MahdiKatja AlbertowskiOmar AlmodayferVaia ArsenopoulouSara CarucciJosé Carlos DiasMohammad KhalilAne KnüppelAnika LangmannMarlene Briciet LauritsenGraccielle Rodrigues da CunhaTokio UchiyamaNicole WolffMelissa SelbMats GranlundPetrus J. de Vries","2018","http://link.springer.com/article/10.1007/s10803-018-3482-4","Article"
"More Things in Heaven and Earth: Spirit Possession, Mental Disorder, and Intentionality","Journal of Medical Humanities","","41","3","10.1007/s10912-018-9519-z","Mohammed Abouelleil Rashed","2020","http://link.springer.com/article/10.1007/s10912-018-9519-z","Article"
"Role of gender in the treatment experiences of people with an eating disorder: a metasynthesis","Journal of Eating Disorders","","6","1","10.1186/s40337-018-0207-1","Priyanka ThapliyalPhillipa HayJanet Conti","2018","http://link.springer.com/article/10.1186/s40337-018-0207-1","Article"
"Prevalence of temporomandibular joint disorder in the Lebanese population, and its association with depression, anxiety, and stress","Head & Face Medicine","","16","1","10.1186/s13005-020-00234-2","Elio KmeidMansour NacouziSouheil HallitZiad Rohayem","2020","http://link.springer.com/article/10.1186/s13005-020-00234-2","Article"
"Voice acoustics allow classifying autism spectrum disorder with high accuracy","Translational Psychiatry","","13","1","10.1038/s41398-023-02554-8","Frédéric BriendCéline DavidSilvia SilleresiJoëlle MalvySandrine FerréMarianne Latinus","2023","http://link.springer.com/article/10.1038/s41398-023-02554-8","Article"
"Understanding developmental language disorder - the Helsinki longitudinal SLI study (HelSLI): a study protocol","BMC Psychology","","6","1","10.1186/s40359-018-0222-7","Marja LaasonenSini SmolanderPekka Lahti-NuuttilaMiika LeminenHanna-Reetta LajunenKati HeinonenAnu-Katriina PesonenTodd M. BaileyEmmanuel M. PothosTeija KujalaPaavo H. T. LeppänenChristopher W. BartlettAhmed GeneidLeena LauronenElisabet ServiceSari Kunnari","2018","http://link.springer.com/article/10.1186/s40359-018-0222-7","Article"
"Seeking to understand lived experiences of personal recovery in personality disorder in community and forensic settings – a qualitative methods investigation","BMC Psychiatry","","17","1","10.1186/s12888-017-1442-8","Andrew ShepherdCaroline SandersJenny Shaw","2017","http://link.springer.com/article/10.1186/s12888-017-1442-8","Article"
"Identifying Patient Characteristics to Understand Which Children May Receive Diagnostic Clarity in a Virtual Autism Spectrum Disorder Evaluation","Journal of Autism and Developmental Disorders","","52","12","10.1007/s10803-022-05434-0","Randi A. PhelpsErika SampleRachel K. GreeneSusanne W. Duvall","2022","http://link.springer.com/article/10.1007/s10803-022-05434-0","Article"
"Attention/memory complaint is correlated with motor speech disorder in Parkinson’s disease","BMC Neurology","","19","1","10.1186/s12883-019-1535-8","Ying LiuYuchang GuiJincui HuShanshan LiangSixia MoYuanfang ZhouYujian LiFengkun ZhouJianwen Xu","2019","http://link.springer.com/article/10.1186/s12883-019-1535-8","Article"
"Post Traumatic Stress Disorder: A Diagnosis for Youth from Violent, Impoverished Communities","Journal of Child and Family Studies","","18","3","10.1007/s10826-008-9229-7","Rosalyn M. BertramJennifer L. Dartt","2009","http://link.springer.com/article/10.1007/s10826-008-9229-7","Article"
"Mutations in RAB39B in individuals with intellectual disability, autism spectrum disorder, and macrocephaly","Molecular Autism","","8","1","10.1186/s13229-017-0175-3","Marc Woodbury-SmithEric DeneaultRyan K. C. YuenSusan WalkerMehdi ZarreiGiovanna PellecchiaJennifer L. HoweNy HoangMohammed UddinChristian R. MarshallChristina ChryslerAnn ThompsonPeter SzatmariStephen W. Scherer","2017","http://link.springer.com/article/10.1186/s13229-017-0175-3","Article"
"Evidence-Based Treatments for Autism Spectrum Disorder","Current Treatment Options in Psychiatry","","2","1","10.1007/s40501-015-0031-z","Laura C. Politte M.D.Yamini Howe M.D.Lisa Nowinski Ph.D.Michelle Palumbo M.D.Christopher J. McDougle M.D.","2015","http://link.springer.com/article/10.1007/s40501-015-0031-z","Article"
"Society of general internal medicine 29th Annual meeting Los Angeles, California April 26–29, 2006","Journal of General Internal Medicine","","21","4","10.1111/j.1525-1497.2006.00469.x","","2006","http://link.springer.com/article/10.1111/j.1525-1497.2006.00469.x","Article"
"Bilateral and multiple cavitation sounds during upper cervical thrust manipulation","BMC Musculoskeletal Disorders","","14","1","10.1186/1471-2474-14-24","James DunningFiras MouradMarco BarberoDiego LeoniCorrado CesconRaymond Butts","2013","http://link.springer.com/article/10.1186/1471-2474-14-24","Article"
"The role of auditory perceptual analysis of speech in predicting velopharyngeal gap size in children with velopharyngeal insufficiency","The Egyptian Journal of Otolaryngology","","31","2","10.4103/1012-5574.156097","Gamal Youssef MSc, MDAnwar Alkhaja","2015","http://link.springer.com/article/10.4103/1012-5574.156097","Article"
"Machine Learning for Brain Disorders","Neuromethods","","","","10.1007/978-1-0716-3195-9","Olivier Colliot","2023","http://link.springer.com/book/10.1007/978-1-0716-3195-9","Book"
"Review of evolution of clinical, training and educational services and research program for autism spectrum disorders in Hong Kong","Science China Life Sciences","","58","10","10.1007/s11427-012-4294-y","Virginia Chun-Nei WongCheuk-Wing FungSo-Lun LeePolly Tsz Yan Wong","2015","http://link.springer.com/article/10.1007/s11427-012-4294-y","Article"
"Communication Disorders and Speech Technology","Text, Speech and Dialogue","","","","10.1007/978-3-642-04208-9_5","Elmar NöthStefan SteidlMaria Schuster","2009","http://link.springer.com/chapter/10.1007/978-3-642-04208-9_5","Chapter"
"Entries","The Palgrave Dictionary of Transnational History","","","","10.1007/978-1-349-74030-7_1","Harry LiebersohnMartin KlimkeDorota DakowskaSandrine KottW. Caleb McDanielTom BrookingAlan JeevesTobias HübinetteSimona De IulioCemil AydinWilliam MinterAndreas EckertThomas AdamJ. Bishop GrewellPaul J. DosalJames Longhurst","2009","http://link.springer.com/chapter/10.1007/978-1-349-74030-7_1","Chapter"
"Characterizing spoken responses in masked-onset priming of reading aloud using articulography","Memory & Cognition","","49","3","10.3758/s13421-020-01114-5","Michael ProctorMax ColtheartLouise RatkoTünde SzalayKenneth ForsterFelicity Cox","2021","http://link.springer.com/article/10.3758/s13421-020-01114-5","Article"
"2023 Scientific Session of the Society of American Gastrointestinal and Endoscopic Surgeons (SAGES), Montréal, Canada, 19 March–April 1 2023: Posters","Surgical Endoscopy","","37","2","10.1007/s00464-023-10072-3","","2023","http://link.springer.com/article/10.1007/s00464-023-10072-3","Article"
"Structural and Pragmatic Language Impairments in Children Evaluated for Autism Spectrum Disorder (ASD)","Journal of Autism and Developmental Disorders","","53","2","10.1007/s10803-020-04853-1","Lise ReindalTerje NærlandBernhard WeidleStian LydersenOle A. AndreassenAnne Mari Sund","2023","http://link.springer.com/article/10.1007/s10803-020-04853-1","Article"
"Association between genes regulating neural pathways for quantitative traits of speech and language disorders","npj Genomic Medicine","","6","1","10.1038/s41525-021-00225-5","Penelope BenchekRobert P. Igo Jr.Heather Voss-HoynesYvonne WrenGabrielle MillerBarbara TruittWen ZhangMichael OstermanLisa FreebairnJessica TagH. Gerry TaylorE. Ricky ChanPanos RoussosBarbara LewisCatherine M. SteinSudha K. Iyengar","2021","http://link.springer.com/article/10.1038/s41525-021-00225-5","Article"
"An ethnographic study of the effects of cognitive symptoms in patients with major depressive disorder: the IMPACT study","BMC Psychiatry","","17","1","10.1186/s12888-017-1523-8","Bjarke EbertKamilla MiskowiakMorten KlosterJon JohansenCara EckholmTorbjörn WærnerMads HolmeLouise Meldgaard Bruun","2017","http://link.springer.com/article/10.1186/s12888-017-1523-8","Article"
"Within-task variability on standardized language tests predicts autism spectrum disorder: a pilot study of the Response Dispersion Index","Journal of Neurodevelopmental Disorders","","11","1","10.1186/s11689-019-9283-z","Abby E. Hare-HarrisMarissa W. MitchelScott M. MyersAaron D. MitchelBrian R. KingBrittany G. RuoccoChrista Lese MartinJudy F. FlaxLinda M. Brzustowicz","2019","http://link.springer.com/article/10.1186/s11689-019-9283-z","Article"
"The most important problems and needs of rasopathy patients with a noonan syndrome spectrum disorder","Orphanet Journal of Rare Diseases","","18","1","10.1186/s13023-023-02818-y","Dagmar K. TiemensLotte KleimeierErika LeendersEllen WingbermühleRenee L. RoelofsBarbara SibblesFloor S.M. OostwegelEva VroonlandConny van LeeuwenHanneke NiessenPaul SonnegaAnniek DuursmaMichel A. A. P. WillemsenJos M. T. DraaismaCarina A.C.M. Pittens","2023","http://link.springer.com/article/10.1186/s13023-023-02818-y","Article"
"Atypical brain lateralisation in the auditory cortex and language performance in 3- to 7-year-old children with high-functioning autism spectrum disorder: a child-customised magnetoencephalography (MEG) study","Molecular Autism","","4","1","10.1186/2040-2392-4-38","Yuko YoshimuraMitsuru KikuchiKiyomi ShitamichiSanae UenoToshio MunesueYasuki OnoTsunehisa TsubokawaYasuhiro HarutaManabu OiYo NiidaGerard B RemijnTsutomu TakahashiMichio SuzukiHaruhiro HigashidaYoshio Minabe","2013","http://link.springer.com/article/10.1186/2040-2392-4-38","Article"
"Signing with the Face: Emotional Expression in Narrative Production in Deaf Children with Autism Spectrum Disorder","Journal of Autism and Developmental Disorders","","49","1","10.1007/s10803-018-3756-x","Tanya DenmarkJoanna AtkinsonRuth CampbellJohn Swettenham","2019","http://link.springer.com/article/10.1007/s10803-018-3756-x","Article"
"Malocclusion in children with speech sound disorders and motor speech involvement: a cross-sectional clinical study in Swedish children","European Archives of Paediatric Dentistry","","23","4","10.1007/s40368-022-00728-4","Å. MogrenC. HavnerA. WesterlundL. SjögreenM. Barr AgholmeA. Mcallister","2022","http://link.springer.com/article/10.1007/s40368-022-00728-4","Article"
"Evaluating the validity of animal models of mental disorder: from modeling syndromes to modeling endophenotypes","History and Philosophy of the Life Sciences","","44","4","10.1007/s40656-022-00537-4","Hein van den Berg","2022","http://link.springer.com/article/10.1007/s40656-022-00537-4","Article"
"Use of visual information in speech perception: Evidence for a visual rate effect both with and without a McGurk effect","Perception & Psychophysics","","67","5","10.3758/BF03193531","Lawrence BrancazioJoanne L. Miller","2005","http://link.springer.com/article/10.3758/BF03193531","Article"
"Healthy Minds in the Twentieth Century","Mental Health in Historical Perspective","","","","10.1007/978-3-030-27275-3","Steven J. TaylorAlice Brumby","2020","http://link.springer.com/book/10.1007/978-3-030-27275-3","Book"
"Abstracts","Underwater Medicine and Related Sciences","","","","10.1007/978-1-4684-8500-4_1","Charles W. ShillingMargaret F. Werts","1973","http://link.springer.com/chapter/10.1007/978-1-4684-8500-4_1","Chapter"
"A comparison of two treatments for childhood apraxia of speech: methods and treatment protocol for a parallel group randomised control trial","BMC Pediatrics","","12","1","10.1186/1471-2431-12-112","Elizabeth MurrayPatricia McCabeKirrie J Ballard","2012","http://link.springer.com/article/10.1186/1471-2431-12-112","Article"
"Annual Symposium of the Society for the Study of Inborn Errors of Metabolism - Lisboa, Portugal, 2–5 September, 2008","Journal of Inherited Metabolic Disease","","31","1","10.1007/s10545-008-9975-0","","2008","http://link.springer.com/article/10.1007/s10545-008-9975-0","Article"
"Rhythmic pattern facilitates speech production: An ERP study","Scientific Reports","","9","1","10.1038/s41598-019-49375-8","Ning ZhangQingfang Zhang","2019","http://link.springer.com/article/10.1038/s41598-019-49375-8","Article"
"Three Dimensional Articulator Model for Speech Acquisition by Children with Hearing Loss","Universal Acess in Human Computer Interaction. Coping with Diversity","","","","10.1007/978-3-540-73279-2_87","Arumugam RathinaveluHemalatha ThiagarajanAnupriya Rajkumar","2007","http://link.springer.com/chapter/10.1007/978-3-540-73279-2_87","Chapter"
"World Congress on Osteoporosis, Osteoarthritis and Musculoskeletal Diseases (WCO-IOF-ESCEO 2020): Poster Abstracts","Osteoporosis International","","31","1","10.1007/s00198-020-05696-3","","2020","http://link.springer.com/article/10.1007/s00198-020-05696-3","Article"
"Automatic Speech Recognition Systems for the Evaluation of Voice and Speech Disorders in Head and Neck Cancer","EURASIP Journal on Audio, Speech, and Music Processing","","2010","1","10.1155/2010/926951","Andreas MaierTino HaderleinFlorian StelzleElmar NöthEmeka NkenkeFrank RosanowskiAnne SchützenbergerMaria Schuster","2009","http://link.springer.com/article/10.1155/2010/926951","Article"
"Disorders of Symbolic Thinking","Nature","","106","2658","10.1038/106197a0","","1920","http://link.springer.com/article/10.1038/106197a0","Article"
"21st Century Media and Female Mental Health","","","","","10.1007/978-3-031-16756-0","Fredrika Thelandersson","2023","http://link.springer.com/book/10.1007/978-3-031-16756-0","Book"
"Abstracts for ESICM-Barcelona 2014","Intensive Care Medicine","","40","1","10.1007/s00134-014-3451-0","","2014","http://link.springer.com/article/10.1007/s00134-014-3451-0","Article"
"Double bookkeeping in schizophrenia spectrum disorder: an empirical-phenomenological study","European Archives of Psychiatry and Clinical Neuroscience","","","","10.1007/s00406-023-01609-7","Helene StephensenAnnick Urfer-ParnasJosef Parnas","2023","http://link.springer.com/article/10.1007/s00406-023-01609-7","Article"
"Vocal features obtained through automated methods in verbal fluency tasks can aid the identification of mixed episodes in bipolar disorder","Translational Psychiatry","","11","1","10.1038/s41398-021-01535-z","Luisa WeinerAndrea GuidiNadège Doignon-CamusAnne GierschGilles BertschyNicola Vanello","2021","http://link.springer.com/article/10.1038/s41398-021-01535-z","Article"
"Articulatory effects on perceptions of men’s status and attractiveness","Scientific Reports","","13","1","10.1038/s41598-023-29173-z","Sethu KarthikeyanDavid A. PutsToe AungJennifer K. LinkKevin RosenfieldAlexander MackielAllisen CaseyKaelyn MarksMichele CristoJenny PatelAliza SantosGlenn Geher","2023","http://link.springer.com/article/10.1038/s41598-023-29173-z","Article"
"The Handbook of Salutogenesis","","","","","10.1007/978-3-030-79515-3","Maurice B. MittelmarkDr. Georg F. BauerLenneke VaandragerProf. Dr. Jürgen M. PelikanProf. Shifra SagyMonica ErikssonBengt LindströmProf. Dr. Claudia Meier Magistretti","2022","http://link.springer.com/book/10.1007/978-3-030-79515-3","Book"
"Burning: silenced rage in Lee and Faulkner","Neohelicon","","50","1","10.1007/s11059-022-00662-w","Aili Pettersson Peeker","2023","http://link.springer.com/article/10.1007/s11059-022-00662-w","Article"
"The Potential for a Speech Brain–Computer Interface Using Chronic Electrocorticography","Neurotherapeutics","","16","1","10.1007/s13311-018-00692-2","Qinwan RabbaniGriffin MilsapNathan E. Crone","2019","http://link.springer.com/article/10.1007/s13311-018-00692-2","Article"
"Bone Fusion in Normal and Pathological Development is Constrained by the Network Architecture of the Human Skull","Scientific Reports","","7","1","10.1038/s41598-017-03196-9","Borja Esteve-AltavaToni Vallès-CatalàRoger GuimeràMarta Sales-PardoDiego Rasskin-Gutman","2017","http://link.springer.com/article/10.1038/s41598-017-03196-9","Article"
"World Congress on Osteoporosis, Osteoarthritis and Musculoskeletal Diseases (WCO-IOF-ESCEO 2022)","Aging Clinical and Experimental Research","","34","1","10.1007/s40520-022-02147-3","","2022","http://link.springer.com/article/10.1007/s40520-022-02147-3","Article"
"Twenty-first Meeting of the European Neurological Society 28–31 May, 2011","Journal of Neurology","","258","1","10.1007/s00415-011-6026-9","","2011","http://link.springer.com/article/10.1007/s00415-011-6026-9","Article"
"On building models of spoken-word recognition: When there is as much to learn from natural “oddities” as artificial normality","Perception & Psychophysics","","70","7","10.3758/PP.70.7.1235","Sven L. MattysJune M. Liss","2008","http://link.springer.com/article/10.3758/PP.70.7.1235","Article"
"Protocol for Correcting Residual Errors with Spectral, ULtrasound, Traditional Speech therapy Randomized Controlled Trial (C-RESULTS RCT)","BMC Pediatrics","","20","1","10.1186/s12887-020-1941-5","Tara McAllisterJonathan L. PrestonElaine R. HitchcockJennifer Hill","2020","http://link.springer.com/article/10.1186/s12887-020-1941-5","Article"
"Cortical Thickness in Children Receiving Intensive Therapy for Idiopathic Apraxia of Speech","Brain Topography","","27","2","10.1007/s10548-013-0308-8","Darren S. KadisDebra GoshulakAravind NamasivayamMargit PukonenRobert KrollLuc F. De NilElizabeth W. PangJason P. Lerch","2014","http://link.springer.com/article/10.1007/s10548-013-0308-8","Article"
"On the Relationship between Face Movements, Tongue Movements, and Speech Acoustics","EURASIP Journal on Advances in Signal Processing","","2002","11","10.1155/S1110865702206046","Jintao JiangAbeer AlwanPatricia A. KeatingEdward T. Auer Jr.Lynne E. Bernstein","2002","http://link.springer.com/article/10.1155/S1110865702206046","Article"
"The case for sensorimotor coding in working memory","Psychonomic Bulletin & Review","","8","1","10.3758/BF03196138","Margaret Wilson","2001","http://link.springer.com/article/10.3758/BF03196138","Article"
"Lexikonteil A–Z Vocabulary","Der Große Reuter","","","","10.1007/3-540-28718-3_1","","2005","http://link.springer.com/chapter/10.1007/3-540-28718-3_1","Chapter"
"Dysphagia Diagnosis and Treatment: A Multidisciplinary Challenge","Dysphagia","","29","1","10.1007/s00455-013-9498-1","","2014","http://link.springer.com/article/10.1007/s00455-013-9498-1","Article"
"Phonatory and articulatory representations of speech production in cortical and subcortical fMRI responses","Scientific Reports","","10","1","10.1038/s41598-020-61435-y","Joao M. CorreiaCésar Caballero-GaudesSara GuedicheManuel Carreiras","2020","http://link.springer.com/article/10.1038/s41598-020-61435-y","Article"
"The mental representation of sounds in speech sound disorders","Humanities and Social Sciences Communications","","8","1","10.1057/s41599-021-00706-z","Soujanya PathiPrakash Mondal","2021","http://link.springer.com/article/10.1057/s41599-021-00706-z","Article"
"ESPR 2013","Pediatric Radiology","","43","3","10.1007/s00247-013-2675-4","","2013","http://link.springer.com/article/10.1007/s00247-013-2675-4","Article"
"Limb function and quality of life after various reconstruction methods according to tumor location following resection of osteosarcoma in distal femur","BMC Musculoskeletal Disorders","","15","1","10.1186/1471-2474-15-453","SongFeng XuXiuChun YuMing XuZhiHou FuYu ChenYuXi SunQing Su","2014","http://link.springer.com/article/10.1186/1471-2474-15-453","Article"
"Oral Dysesthesia Rating Scale: a tool for assessing psychosomatic symptoms in oral regions","BMC Psychiatry","","14","1","10.1186/s12888-014-0359-8","Akihito UezatoAkira ToyofukuYojiro UmezakiMotoko WatanabeAkira ToriiharaMakoto TomitaNaoki YamamotoAkeo KurumajiToru Nishikawa","2014","http://link.springer.com/article/10.1186/s12888-014-0359-8","Article"
"10th Anniversary of the European Association for Predictive, Preventive and Personalised (3P) Medicine - EPMA World Congress Supplement 2020","EPMA Journal","","11","1","10.1007/s13167-020-00206-1","Olga GolubnitschajaOndrej TopolcanRadek KuceraVincenzo Costigliola","2020","http://link.springer.com/article/10.1007/s13167-020-00206-1","Article"
"The Sabancı University Dynamic Face Database (SUDFace): Development and validation of an audiovisual stimulus set of recited and free speeches with neutral facial expressions","Behavior Research Methods","","55","6","10.3758/s13428-022-01951-z","Yağmur Damla ŞentürkEbru Ecem Tavaciogluİlker DuymazBilge SayimNihan Alp","2023","http://link.springer.com/article/10.3758/s13428-022-01951-z","Article"
"Eighteenth Meeting of the European Neurological Society 7–11 June 2008, Nice, France","Journal of Neurology","","255","2","10.1007/s00415-008-2001-5","","2008","http://link.springer.com/article/10.1007/s00415-008-2001-5","Article"
"Some effects of later-occurring information on the perception of stop consonant and semivowel","Perception & Psychophysics","","25","6","10.3758/BF03213823","Joanne L. MillerAlvin M. Liberman","1979","http://link.springer.com/article/10.3758/BF03213823","Article"
"Communication and Social Deficits in Relatives of Individuals with SLI and Relatives of Individuals with ASD","Journal of Autism and Developmental Disorders","","43","1","10.1007/s10803-012-1556-2","Andrew PicklesMichelle C. St ClairGina Conti-Ramsden","2013","http://link.springer.com/article/10.1007/s10803-012-1556-2","Article"
"Italian Society for the Study of Eating Disorders XV National Congress, Verbania, Italy, 6–8 October 2022","Eating and Weight Disorders - Studies on Anorexia, Bulimia and Obesity","","27","7","10.1007/s40519-022-01468-6","","2022","http://link.springer.com/article/10.1007/s40519-022-01468-6","Article"
"Five mechanisms of sound symbolic association","Psychonomic Bulletin & Review","","25","5","10.3758/s13423-017-1361-1","David M. SidhuPenny M. Pexman","2018","http://link.springer.com/article/10.3758/s13423-017-1361-1","Article"
"Assessment of first language adds important information to the diagnosis of language disorders in multilingual children","neuropsychiatrie","","","","10.1007/s40211-023-00469-w","Carolin SchmidEva ReinischClaudia KlierBrigitte Eisenwort","2023","http://link.springer.com/article/10.1007/s40211-023-00469-w","Article"
"Alphabetic List of Diseases and Conditions, with Recommendations for Case-Specific Autopsy Procedures","Handbook of Autopsy Practice","","","","10.1007/978-1-59259-286-9_20","Jurgen LudwigVernard I. AdamsWilliam D. EdwardsCaterina GianniniBrenda L. Waters","2002","http://link.springer.com/chapter/10.1007/978-1-59259-286-9_20","Chapter"
"Alphabetic Listing of Diseases and Conditions","Handbook of Autopsy Practice","","","","10.1007/978-1-59745-127-7_17","","2009","http://link.springer.com/chapter/10.1007/978-1-59745-127-7_17","Chapter"
"Double bookkeeping and schizophrenia spectrum: divided unified phenomenal consciousness","European Archives of Psychiatry and Clinical Neuroscience","","271","8","10.1007/s00406-020-01185-0","Josef ParnasAnnick Urfer-ParnasHelene Stephensen","2021","http://link.springer.com/article/10.1007/s00406-020-01185-0","Article"
