Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Phonological similarity effects on detecting change in simple arrays","Memory & Cognition","","34","8","10.3758/BF03195935","Stephen MondyVeronika Coltheart","2006","http://link.springer.com/article/10.3758/BF03195935","Article"
"Cerebellar-Induced Aphasia After Stroke: Evidence for the “Linguistic Cerebellum”","The Cerebellum","","","","10.1007/s12311-024-01658-1","Djaina SatoerPeter J. KoudstaalEvy Visch-BrinkRuben S. van der Giessen","2024","http://link.springer.com/article/10.1007/s12311-024-01658-1","Article"
"Natural language processing: state of the art, current trends and challenges","Multimedia Tools and Applications","","82","3","10.1007/s11042-022-13428-4","Diksha KhuranaAditya KoliKiran KhatterSukhdev Singh","2023","http://link.springer.com/article/10.1007/s11042-022-13428-4","Article"
"Phonological processes and the perception of phonotactically illegal consonant clusters","Perception & Psychophysics","","60","6","10.3758/BF03211930","Mark A. Pitt","1998","http://link.springer.com/article/10.3758/BF03211930","Article"
"Cross-linguistic differences in the use of durational cues for the segmentation of a novel language","Memory & Cognition","","45","5","10.3758/s13421-017-0700-9","Mikhail OrdinLeona PolyanskayaItziar LakaMarina Nespor","2017","http://link.springer.com/article/10.3758/s13421-017-0700-9","Article"
"An exploratory genre analysis of three graduate degree research proposals in applied linguistics","Functional Linguistics","","3","1","10.1186/s40554-016-0032-2","Bin Yin","2016","http://link.springer.com/article/10.1186/s40554-016-0032-2","Article"
"Social Action as Language","Power of Articulation","","","","10.1007/978-3-031-33077-3_5","Matti Kortesoja","2023","http://link.springer.com/chapter/10.1007/978-3-031-33077-3_5","Chapter"
"Neural systems mediating processing of sound units of language distinguish recovery versus persistence in stuttering","Journal of Neurodevelopmental Disorders","","7","1","10.1186/s11689-015-9124-7","Ranjini MohanChristine Weber","2015","http://link.springer.com/article/10.1186/s11689-015-9124-7","Article"
"On the control of visual word recognition: Changing routes versus changing deadlines","Memory & Cognition","","32","3","10.3758/BF03195841","Ilhan RamanBahman BaluchDerek Besner","2004","http://link.springer.com/article/10.3758/BF03195841","Article"
"The abc of the b and c in Spanish: inconsistent and context dependent letter errors and the development of orthographic knowledge in primary school children","Reading and Writing","","35","3","10.1007/s11145-021-10202-0","Nuria RodriguezJoana Acha","2022","http://link.springer.com/article/10.1007/s11145-021-10202-0","Article"
"Exposure to print and word recognition processes","Memory & Cognition","","28","1","10.3758/BF03211582","Dan ChateauDebra Jared","2000","http://link.springer.com/article/10.3758/BF03211582","Article"
"Two words as one: A multi-naming investigation of the age-of-acquisition effect in compound-word processing","Memory & Cognition","","48","4","10.3758/s13421-019-00986-6","Mahmoud Medhat ElsherifJon C. CatlingSteven Frisson","2020","http://link.springer.com/article/10.3758/s13421-019-00986-6","Article"
"How morphological structure affects phonetic realisation in English compound nouns","Morphology","","31","2","10.1007/s11525-020-09346-6","Melanie J. BellSonia Ben HediaIngo Plag","2021","http://link.springer.com/article/10.1007/s11525-020-09346-6","Article"
"Perception and recognition memory of words and werds: Two-way mirror effects","Memory & Cognition","","34","7","10.3758/BF03195914","D. Vaughn BeckerStephen D. GoldingerGregory O. Stone","2006","http://link.springer.com/article/10.3758/BF03195914","Article"
"Timing anticipation in adults and children with Developmental Dyslexia: evidence of an inefficient mechanism","Scientific Reports","","10","1","10.1038/s41598-020-73435-z","Elena PagliariniLisa ScocchiaElisa GranocchioDaniela SartiNatale StucchiMaria Teresa Guasti","2020","http://link.springer.com/article/10.1038/s41598-020-73435-z","Article"
"Age of acquisition and imageability norms for base and morphologically complex words in English and in Spanish","Behavior Research Methods","","48","1","10.3758/s13428-015-0579-y","Shakiela K. DaviesCristina IzuraRosy SocasAlberto Dominguez","2016","http://link.springer.com/article/10.3758/s13428-015-0579-y","Article"
"From non-uniqueness to the best solution in phonemic analysis: evidence from Chengdu Chinese","Lingua Sinica","","3","1","10.1186/s40655-017-0030-7","San Duanmu","2017","http://link.springer.com/article/10.1186/s40655-017-0030-7","Article"
"Measuring Lexical Quality: The Role of Spelling Ability","Behavior Research Methods","","52","6","10.3758/s13428-020-01387-3","Sally AndrewsAaron VeldreIndako E. Clarke","2020","http://link.springer.com/article/10.3758/s13428-020-01387-3","Article"
"Characterizing spoken responses in masked-onset priming of reading aloud using articulography","Memory & Cognition","","49","3","10.3758/s13421-020-01114-5","Michael ProctorMax ColtheartLouise RatkoTünde SzalayKenneth ForsterFelicity Cox","2021","http://link.springer.com/article/10.3758/s13421-020-01114-5","Article"
"Cognates interfere with language selection but enhance monitoring in connected speech","Memory & Cognition","","46","6","10.3758/s13421-018-0812-x","Chuchu LiTamar H. Gollan","2018","http://link.springer.com/article/10.3758/s13421-018-0812-x","Article"
"Looking through phonological shape to lexical meaning: The bottleneck of non-native sign language processing","Memory & Cognition","","17","6","10.3758/BF03202635","Rachel I. MayberrySusan D. Fischer","1989","http://link.springer.com/article/10.3758/BF03202635","Article"
"Hierarchical contributions of linguistic knowledge to talker identification: Phonological versus lexical familiarity","Attention, Perception, & Psychophysics","","81","4","10.3758/s13414-019-01778-5","Deirdre E. McLaughlinYaminah D. CarterCecilia C. ChengTyler K. Perrachione","2019","http://link.springer.com/article/10.3758/s13414-019-01778-5","Article"
"Feature parsing: Feature cue mapping in spoken word recognition","Perception & Psychophysics","","65","4","10.3758/BF03194584","David W. Gow","2003","http://link.springer.com/article/10.3758/BF03194584","Article"
"A survey of studies in systemic functional language description and typology","Functional Linguistics","","3","1","10.1186/s40554-016-0030-4","Isaac N. MwinlaaruWinfred Wenhui Xuan","2016","http://link.springer.com/article/10.1186/s40554-016-0030-4","Article"
"The Internal Representations Questionnaire: Measuring modes of thinking","Behavior Research Methods","","52","5","10.3758/s13428-020-01354-y","Hettie RoebuckGary Lupyan","2020","http://link.springer.com/article/10.3758/s13428-020-01354-y","Article"
"Speed of lexical and nonlexical processing in French: The case of the regularity effect","Psychonomic Bulletin & Review","","10","4","10.3758/BF03196556","Johannes C. ZieglerConrad PerryMax Coltheart","2003","http://link.springer.com/article/10.3758/BF03196556","Article"
"Number-of-translation norms for Dutch—English translation pairs: A new tool for examining language production","Behavior Research Methods, Instruments, & Computers","","34","3","10.3758/BF03195472","Natasha TokowiczJudith F. KrollAnnette M. B. de GrootJanet G. van Hell","2002","http://link.springer.com/article/10.3758/BF03195472","Article"
"Linguistic Illusions Guide Eye Movement: Evidence From Doubling","Journal of Psycholinguistic Research","","52","6","10.1007/s10936-023-10023-y","Qatherine AndanPeter BexIris Berent","2023","http://link.springer.com/article/10.1007/s10936-023-10023-y","Article"
"Variation in the speech signal as a window into the cognitive architecture of language production","Psychonomic Bulletin & Review","","25","6","10.3758/s13423-017-1423-4","Audrey Bürki","2018","http://link.springer.com/article/10.3758/s13423-017-1423-4","Article"
"Serial verb constructions and the syntax-prosody interface","Natural Language & Linguistic Theory","","40","1","10.1007/s11049-021-09507-0","Matthew TylerItamar Kastner","2022","http://link.springer.com/article/10.1007/s11049-021-09507-0","Article"
"Phonological perception by birds: budgerigars can perceive lexical stress","Animal Cognition","","19","3","10.1007/s10071-016-0968-3","Marisa HoescheleW. Tecumseh Fitch","2016","http://link.springer.com/article/10.1007/s10071-016-0968-3","Article"
"Nonstrategic subjective threshold effects in phonemic masking","Memory & Cognition","","27","1","10.3758/BF03201210","Benjamin XuCharles A. Perfetti","1999","http://link.springer.com/article/10.3758/BF03201210","Article"
"A study of masked form priming in picture and word naming","Memory & Cognition","","22","4","10.3758/BF03200868","Ludovic FerrandJonathan GraingerJuan Segui","1994","http://link.springer.com/article/10.3758/BF03200868","Article"
"Universal Grammar and Biological Variation: An EvoDevo Agenda for Comparative Biolinguistics","Biological Theory","","9","2","10.1007/s13752-014-0164-0","Antonio Benítez-BurracoCedric Boeckx","2014","http://link.springer.com/article/10.1007/s13752-014-0164-0","Article"
"The ambiguity of BERTology: what do large language models represent?","Synthese","","203","1","10.1007/s11229-023-04435-5","Tommi Buder-Gröndahl","2023","http://link.springer.com/article/10.1007/s11229-023-04435-5","Article"
"Layered feet and syllable-integrity violations: The case of Copperbelt Bemba bounded tone spread","Natural Language & Linguistic Theory","","40","3","10.1007/s11049-021-09514-1","Jeroen BretelerRené Kager","2022","http://link.springer.com/article/10.1007/s11049-021-09514-1","Article"
"The case for sensorimotor coding in working memory","Psychonomic Bulletin & Review","","8","1","10.3758/BF03196138","Margaret Wilson","2001","http://link.springer.com/article/10.3758/BF03196138","Article"
"Phonological network fluency identifies phonological restructuring through mental search","Scientific Reports","","9","1","10.1038/s41598-019-52433-w","Karl David NeergaardJin LuoChu-Ren Huang","2019","http://link.springer.com/article/10.1038/s41598-019-52433-w","Article"
"On forward inferences of fast and slow readers. An eye movement study","Scientific Reports","","5","1","10.1038/srep08432","Stefan HawelkaSarah SchusterBenjamin GaglFlorian Hutzler","2015","http://link.springer.com/article/10.1038/srep08432","Article"
"Abstract","Bulletin of the Psychonomic Society","","29","5","10.3758/BF03333973","","1991","http://link.springer.com/article/10.3758/BF03333973","Article"
"Understanding spoken language through TalkBank","Behavior Research Methods","","51","4","10.3758/s13428-018-1174-9","Brian MacWhinney","2019","http://link.springer.com/article/10.3758/s13428-018-1174-9","Article"
"Preschool morphological awareness contributes to word reading at the very earliest stages of learning to read in a transparent orthography","Reading and Writing","","36","7","10.1007/s11145-022-10340-z","Ravit Cohen-MimranLiron Reznik-NevetDana GottDavid L. Share","2023","http://link.springer.com/article/10.1007/s11145-022-10340-z","Article"
"Orthographic and phonological neighborhood effects in handwritten word perception","Psychonomic Bulletin & Review","","22","6","10.3758/s13423-015-0846-z","Anthony S. BarnhartStephen D. Goldinger","2015","http://link.springer.com/article/10.3758/s13423-015-0846-z","Article"
"Papers and Posters Presented at the 33rd Annual Meeting of the Psychonomic Society The Adams’ Mark Hotel, St. Louis, Missouri November 13–15, 1992","Bulletin of the Psychonomic Society","","30","5","10.3758/BF03334109","","1992","http://link.springer.com/article/10.3758/BF03334109","Article"
"Naming cAsE aLtErNaTeD words","Memory & Cognition","","27","2","10.3758/BF03211410","Chris M. HerdmanDonna CherneckiDennis Norris","1999","http://link.springer.com/article/10.3758/BF03211410","Article"
"Evidence for an abstract lexical representation of word structure","Memory & Cognition","","12","3","10.3758/BF03197674","Marcus Taft","1984","http://link.springer.com/article/10.3758/BF03197674","Article"
"Visual attention deficits in developmental dyslexia cannot be ascribed solely to poor reading experience","Nature Reviews Neuroscience","","16","4","10.1038/nrn3836-c1","Muriel LobierSylviane Valdois","2015","http://link.springer.com/article/10.1038/nrn3836-c1","Article"
"Satiation in name and face recognition","Memory & Cognition","","28","5","10.3758/BF03198413","Michael B. LewisHadyn D. Ellis","2000","http://link.springer.com/article/10.3758/BF03198413","Article"
"The influence of phonological neighborhood on visual word perception","Psychonomic Bulletin & Review","","11","3","10.3758/BF03196594","Mark YatesLawrence LockerGreg B. Simpson","2004","http://link.springer.com/article/10.3758/BF03196594","Article"
"Design and Development of a Text-to-Speech Synthesizer for Afan Oromo","SN Computer Science","","3","5","10.1007/s42979-022-01306-7","Tamrat Delessa ChalaAshenafi Chalchisa GutaMuluken Hussen Asebel","2022","http://link.springer.com/article/10.1007/s42979-022-01306-7","Article"
"Phonological codes and functional spelling units: Reality and implications","Perception & Psychophysics","","30","6","10.3758/BF03202012","Linda Pring","1981","http://link.springer.com/article/10.3758/BF03202012","Article"
"Linguistic gem or just another pidgin?","Nature","","448","7157","10.1038/448998a","Neil Smith","2007","http://link.springer.com/article/10.1038/448998a","Article"
"Cross-alphabet and cross-modal long-term priming in Serbian and English","Psychonomic Bulletin & Review","","13","5","10.3758/BF03194007","Jelena HavelkaJeffrey S. BowersDragan Janković","2006","http://link.springer.com/article/10.3758/BF03194007","Article"
"When overlap leads to competition: Effects of phonological encoding on word duration","Psychonomic Bulletin & Review","","22","6","10.3758/s13423-015-0828-1","Loretta K. YiuDuane G. Watson","2015","http://link.springer.com/article/10.3758/s13423-015-0828-1","Article"
"Is visual lexical access based on phonological codes? Evidence from a picture-word interference task","Psychonomic Bulletin & Review","","5","1","10.3758/BF03209461","Markus F. DamianRandi C. Martin","1998","http://link.springer.com/article/10.3758/BF03209461","Article"
"Genetics and language: a neurobiological perspective on the missing link (-ing hypotheses)","Journal of Neurodevelopmental Disorders","","3","4","10.1007/s11689-011-9097-0","David Poeppel","2011","http://link.springer.com/article/10.1007/s11689-011-9097-0","Article"
"Revisiting distinctive processes in memory","Psychonomic Bulletin & Review","","13","3","10.3758/BF03193868","Michael J. CorteseJason M. WatsonMaya M. KhannaMathie McCallion","2006","http://link.springer.com/article/10.3758/BF03193868","Article"
"Cross-modal masked repetition and semantic priming in auditory lexical decision","Psychonomic Bulletin & Review","","26","2","10.3758/s13423-018-1540-8","Krystal Y. T. ChngMelvin J. YapWinston D. Goh","2019","http://link.springer.com/article/10.3758/s13423-018-1540-8","Article"
"Phonetic categorization relies on motor simulation, but combinatorial phonological computations are abstract","Scientific Reports","","13","1","10.1038/s41598-023-28099-w","Iris BerentPeter J. FriedRachel M. TheodoreDaniel ManningAlvaro Pascual-Leone","2023","http://link.springer.com/article/10.1038/s41598-023-28099-w","Article"
"English reading performance by Spanish speaking children: A phonologically or semantically mediated pathway?","Reading and Writing","","","","10.1007/s11145-023-10497-1","Paz Suárez-CoallaLuis CastejónMarina Vega-HarwoodCristina Martínez-García","2023","http://link.springer.com/article/10.1007/s11145-023-10497-1","Article"
"Experimental evidence for compositional syntax in bird calls","Nature Communications","","7","1","10.1038/ncomms10986","Toshitaka N. SuzukiDavid WheatcroftMichael Griesser","2016","http://link.springer.com/article/10.1038/ncomms10986","Article"
"A typology of lexical borrowing in Modern Standard Chinese","Lingua Sinica","","4","1","10.1186/s40655-018-0038-7","Angela Cook","2018","http://link.springer.com/article/10.1186/s40655-018-0038-7","Article"
"Partial overlap between holistic processing of words and Gestalt line stimuli at an early perceptual stage","Memory & Cognition","","50","6","10.3758/s13421-022-01333-y","Paulo VenturaAlexandre BanhaFrancisco Cruz","2022","http://link.springer.com/article/10.3758/s13421-022-01333-y","Article"
"Phonological and orthographic factors in the word-superiority effect","Memory & Cognition","","9","4","10.3758/BF03197564","Garvin Chastain","1981","http://link.springer.com/article/10.3758/BF03197564","Article"
"Automated all in one misspelling detection and correction system for Ethiopian languages","Journal of Cloud Computing","","11","1","10.1186/s13677-022-00299-1","Wubetu Barud DemilieAyodeji Olalekan Salau","2022","http://link.springer.com/article/10.1186/s13677-022-00299-1","Article"
"Pathway control in visual word processing: Converging evidence from recognition memory","Psychonomic Bulletin & Review","","16","4","10.3758/PBR.16.4.692","Sean H. K. KangDavid A. BalotaMelvin J. Yap","2009","http://link.springer.com/article/10.3758/PBR.16.4.692","Article"
"The representation of “false cognates” in the bilingual lexicon","Psychonomic Bulletin & Review","","8","3","10.3758/BF03196191","Erin LalorKim Kirsner","2001","http://link.springer.com/article/10.3758/BF03196191","Article"
"Dual-stage and dual-deficit? Word recognition processes during text reading across the reading fluency continuum","Reading and Writing","","35","3","10.1007/s11145-021-10201-1","Jarkko HautalaStefan HawelkaMikko Aro","2022","http://link.springer.com/article/10.1007/s11145-021-10201-1","Article"
"On the dialectal variations of voiced sibilant /dz/ in Taiwan Min young speakers","Lingua Sinica","","3","1","10.1186/s40655-016-0016-x","Yu-Ying ChuangJanice Fon","2017","http://link.springer.com/article/10.1186/s40655-016-0016-x","Article"
"Language Contacts and Discourses in the Far North","Arctic Encounters","","","","10.1007/978-3-031-42979-8","Maria FrickTiina RäisänenJussi Ylikoski","2023","http://link.springer.com/book/10.1007/978-3-031-42979-8","Book"
"Further explorations of the consistency effect in word and nonword pronunciation","Memory & Cognition","","15","2","10.3758/BF03197028","Nicola StanhopeAlan J. Parkin","1987","http://link.springer.com/article/10.3758/BF03197028","Article"
"The role of focus intonation in implicature computation: a comparison with only and also","Natural Language Semantics","","27","3","10.1007/s11050-019-09154-7","Nicole Gotzner","2019","http://link.springer.com/article/10.1007/s11050-019-09154-7","Article"
"Bibliometric analysis of Asian ‘language and linguistics’ research: A case of 13 countries","Humanities and Social Sciences Communications","","10","1","10.1057/s41599-023-01840-6","Danielle Lee","2023","http://link.springer.com/article/10.1057/s41599-023-01840-6","Article"
"Investigating the role of verbal templates in contingent capture by color","Attention, Perception, & Psychophysics","","81","6","10.3758/s13414-019-01701-y","Diane BaierUlrich Ansorge","2019","http://link.springer.com/article/10.3758/s13414-019-01701-y","Article"
"The duration of word-final s in English: A comparison of regular-plural and pluralia-tantum nouns","Morphology","","31","4","10.1007/s11525-021-09381-x","Marcel SchlechtwegGreville G. Corbett","2021","http://link.springer.com/article/10.1007/s11525-021-09381-x","Article"
"Orthographic effects in Mandarin spoken language production","Memory & Cognition","","47","2","10.3758/s13421-018-0868-7","Qingqing QuMarkus F. Damian","2019","http://link.springer.com/article/10.3758/s13421-018-0868-7","Article"
"NP-ellipsis with adjectival remnants: a micro-comparative perspective","Natural Language & Linguistic Theory","","29","2","10.1007/s11049-011-9140-6","Norbert CorverMarjo van Koppen","2011","http://link.springer.com/article/10.1007/s11049-011-9140-6","Article"
"Primary Progressive Aphasias and Their Contribution to the Contemporary Knowledge About the Brain-Language Relationship","Neuropsychology Review","","21","3","10.1007/s11065-011-9175-9","Michał HarciarekAndrew Kertesz","2011","http://link.springer.com/article/10.1007/s11065-011-9175-9","Article"
"Blackfoot Words: a database of Blackfoot lexical forms","Language Resources and Evaluation","","57","3","10.1007/s10579-022-09631-2","Natalie WeberTyler BrownJoshua CelliMcKenzie DenhamHailey DykstraRodrigo Hernandez-MerlinEvan HochsteinPinyu HwangNico KiddDiana KulmizevHannah MorrisonMatty NorrisLena Venkatraman","2023","http://link.springer.com/article/10.1007/s10579-022-09631-2","Article"
"Constraint reranking in diachronic OT: binary-feet and word-minimum phenomena in Austronesian","Journal of East Asian Linguistics","","32","3","10.1007/s10831-023-09261-x","Alexander D. Smith","2023","http://link.springer.com/article/10.1007/s10831-023-09261-x","Article"
"Paws + cause = pause? Memory load and memory blends in homophone recognition","Psychonomic Bulletin & Review","","11","4","10.3758/BF03196626","Tamiko AzumaErica J. WilliamsJuliet E. Davie","2004","http://link.springer.com/article/10.3758/BF03196626","Article"
"An analysis of conceptual ambiguities in the debate on the format of concepts","Phenomenology and the Cognitive Sciences","","","","10.1007/s11097-023-09938-7","Renato Raia","2023","http://link.springer.com/article/10.1007/s11097-023-09938-7","Article"
"Parental phonological memory contributes to prediction of outcome of late talkers from 20 months to 4 years: a longitudinal study of precursors of specific language impairment","Journal of Neurodevelopmental Disorders","","4","1","10.1186/1866-1955-4-3","Dorothy VM BishopGeorgina HoltElizabeth LineDavid McDonaldSarah McDonaldHelen Watt","2012","http://link.springer.com/article/10.1186/1866-1955-4-3","Article"
"Word recognition in two languages and orthographies: English and Greek","Memory & Cognition","","22","3","10.3758/BF03200859","Helena-Fivi ChitiriDale M. Willows","1994","http://link.springer.com/article/10.3758/BF03200859","Article"
"Knowing what we don’t know: cognitive correlates of early spelling of different target types","Reading and Writing","","32","8","10.1007/s11145-019-09936-9","Elise de BreeMadelon van den Boer","2019","http://link.springer.com/article/10.1007/s11145-019-09936-9","Article"
"Organizational factors in the effect of irrelevant speech: The role of spatial location and timing","Memory & Cognition","","23","2","10.3758/BF03197221","Dylan M. JonesWilliam J. Macken","1995","http://link.springer.com/article/10.3758/BF03197221","Article"
"Processing complex graphemes in handwriting production","Memory & Cognition","","38","6","10.3758/MC.38.6.762","Sonia KandelElsa Spinelli","2010","http://link.springer.com/article/10.3758/MC.38.6.762","Article"
"A comparative quantitative analysis of Greek orthographic transparency","Behavior Research Methods","","41","4","10.3758/BRM.41.4.991","Athanassios ProtopapasEleni L. Vlahou","2009","http://link.springer.com/article/10.3758/BRM.41.4.991","Article"
"Differences in neurocognitive aspects of dyslexia in Dutch and immigrant 6-7- and 8-9-years old children","SpringerPlus","","4","1","10.1186/s40064-015-0874-1","Johanna MP VerpalenFons JR van de Vijver","2015","http://link.springer.com/article/10.1186/s40064-015-0874-1","Article"
"What would it mean for natural language to be the language of thought?","Linguistics and Philosophy","","44","4","10.1007/s10988-020-09304-9","Gabe Dupre","2021","http://link.springer.com/article/10.1007/s10988-020-09304-9","Article"
"C-CAT: A computer software used to analyze and select Chinese characters and character components for psychological research","Behavior Research Methods","","40","4","10.3758/BRM.40.4.1098","Ming LoChih-Wei Hue","2008","http://link.springer.com/article/10.3758/BRM.40.4.1098","Article"
"Language and Reading: the Role of Morpheme and Phoneme Awareness","Current Developmental Disorders Reports","","5","4","10.1007/s40474-018-0153-2","Lynne G. Duncan","2018","http://link.springer.com/article/10.1007/s40474-018-0153-2","Article"
"Discourse as virtue ethics: Muslim women in the American Southwest","Palgrave Communications","","3","1","10.1057/palcomms.2017.26","Maisa C. Taha","2017","http://link.springer.com/article/10.1057/palcomms.2017.26","Article"
"Dyslexia and voxel-based morphometry: correlations between five behavioural measures of dyslexia and gray and white matter volumes","Annals of Dyslexia","","65","3","10.1007/s11881-015-0102-2","Peter TamboerH. Steven ScholteHarrie C. M. Vorst","2015","http://link.springer.com/article/10.1007/s11881-015-0102-2","Article"
"Primed picture naming within and across languages: An ERP investigation","Cognitive, Affective, & Behavioral Neuroscience","","9","3","10.3758/CABN.9.3.286","Krysta ChaunceyPhillip J. HolcombJonathan Grainger","2009","http://link.springer.com/article/10.3758/CABN.9.3.286","Article"
"Does “a picture is worth 1000 words” apply to iconic Chinese words? Relationship of Chinese words and pictures","Scientific Reports","","8","1","10.1038/s41598-018-25885-9","Shih-Yu LoSu-Ling Yeh","2018","http://link.springer.com/article/10.1038/s41598-018-25885-9","Article"
"WordPars: A tool for orthographic and phonological neighborhood and other psycholinguistic statistics in Persian","Behavior Research Methods","","54","4","10.3758/s13428-021-01712-4","Elmira EsmaeelpourSarah SaneeiMandana Nourbakhsh","2022","http://link.springer.com/article/10.3758/s13428-021-01712-4","Article"
"Do learners need semantics to spell syntactic markers? Plural spellings in real vs. pseudowords in a French L2 setting","Reading and Writing","","37","1","10.1007/s11145-023-10422-6","Lisa KlasenSonja UgenCarole DordingMichel FayolConstanze Weth","2024","http://link.springer.com/article/10.1007/s11145-023-10422-6","Article"
"MANULEX: A grade-level lexical database from French elementary school readers","Behavior Research Methods, Instruments, & Computers","","36","1","10.3758/BF03195560","Bernard LétéLiliane Sprenger-CharollesPascale Colé","2004","http://link.springer.com/article/10.3758/BF03195560","Article"
"Demystifying the Role of Natural Language Processing (NLP) in Smart City Applications: Background, Motivation, Recent Advances, and Future Research Directions","Wireless Personal Communications","","130","2","10.1007/s11277-023-10312-8","Nemika TyagiBharat Bhushan","2023","http://link.springer.com/article/10.1007/s11277-023-10312-8","Article"
"“Twisting fingers”: The case for interactivity in typed language production","Psychonomic Bulletin & Review","","25","4","10.3758/s13423-018-1452-7","Svetlana PinetNazbanou Nozari","2018","http://link.springer.com/article/10.3758/s13423-018-1452-7","Article"
"Phonological and graphotactic influences on spellers’ decisions about consonant doubling","Memory & Cognition","","46","4","10.3758/s13421-018-0793-9","Rebecca TreimanSloane Wolter","2018","http://link.springer.com/article/10.3758/s13421-018-0793-9","Article"
"The Influence of Orthography on Phonemic Knowledge: An Experimental Investigation on German and Persian","Journal of Psycholinguistic Research","","48","6","10.1007/s10936-019-09664-9","Leila NayerniaRuben van de VijverPeter Indefrey","2019","http://link.springer.com/article/10.1007/s10936-019-09664-9","Article"
"Orthographic and phonological computation in visual word recognition: Evidence from backward masking in Hebrew","Psychonomic Bulletin & Review","","8","3","10.3758/BF03196188","Ram FrostOsnat Yogev","2001","http://link.springer.com/article/10.3758/BF03196188","Article"
"On the dominance of whole-word knowledge in reading aloud","Psychonomic Bulletin & Review","","8","3","10.3758/BF03196192","Troy A. W. VisserDerek Besner","2001","http://link.springer.com/article/10.3758/BF03196192","Article"
"Arabic psycholinguistic screening tool: a preliminary study","The Egyptian Journal of Otolaryngology","","28","1","10.7123/01.EJO.0000411080.90712.1c","Azza Adel AzizElham Ahmed ShaheenDalia Mostafa OsmanAhmad El Sabagh","2012","http://link.springer.com/article/10.7123/01.EJO.0000411080.90712.1c","Article"
"Social (pragmatic) communication disorder: a research review of this new DSM-5 diagnostic category","Journal of Neurodevelopmental Disorders","","6","1","10.1186/1866-1955-6-41","Lauren B SwinefordAudrey ThurmGillian BairdAmy M WetherbySusan Swedo","2014","http://link.springer.com/article/10.1186/1866-1955-6-41","Article"
"Computational measurement of perceived pointiness from pronunciation","Multimedia Tools and Applications","","","","10.1007/s11042-023-15732-z","Chihaya MatsuhiraMarc A. KastnerTakahiro KomamizuIchiro IdeTakatsugu HirayamaYasutomo KawanishiKeisuke DomanDaisuke Deguchi","2023","http://link.springer.com/article/10.1007/s11042-023-15732-z","Article"
"Adaptation to time-compressed speech: Phonological determinants","Perception & Psychophysics","","62","4","10.3758/BF03206926","Núria Sebastián-GallésEmmanuel DupouxAlbert CostaJacques Mehler","2000","http://link.springer.com/article/10.3758/BF03206926","Article"
"Language learning in the adult brain: disrupting the dorsolateral prefrontal cortex facilitates word-form learning","Scientific Reports","","7","1","10.1038/s41598-017-14547-x","Eleonore H. M. SmalleMuriel PanouilleresArnaud SzmalecRiikka Möttönen","2017","http://link.springer.com/article/10.1038/s41598-017-14547-x","Article"
"ASL-LEX: A lexical database of American Sign Language","Behavior Research Methods","","49","2","10.3758/s13428-016-0742-0","Naomi K. CaselliZed Sevcikova SehyrAriel M. Cohen-GoldbergKaren Emmorey","2017","http://link.springer.com/article/10.3758/s13428-016-0742-0","Article"
"Using diagnostic feedback to enhance the development of phonetic knowledge of an L2: a CALL design based on the unified competition model and the implementation with the Pinyin Tutor","Language Testing in Asia","","13","1","10.1186/s40468-023-00232-6","Yanhui ZhangBrian MacWhinney","2023","http://link.springer.com/article/10.1186/s40468-023-00232-6","Article"
"Seeking the neural representation of statistical properties in print during implicit processing of visual words","npj Science of Learning","","8","1","10.1038/s41539-023-00209-3","Jianyi LiuTengwen FanYan ChenJingjing Zhao","2023","http://link.springer.com/article/10.1038/s41539-023-00209-3","Article"
"Language production and working memory in classic galactosemia from a cognitive neuroscience perspective: future research directions","Journal of Inherited Metabolic Disease","","34","2","10.1007/s10545-010-9266-4","Inge TimmersJob van den HurkFrancesco Di SalleM. Estela Rubio-GozalboBernadette M. Jansma","2011","http://link.springer.com/article/10.1007/s10545-010-9266-4","Article"
"Acquisition of orthographic forms via spoken complex word training","Psychonomic Bulletin & Review","","30","2","10.3758/s13423-022-02185-y","Elisabeth BeyersmannSigny WegenerJasmine SpencerAnne Castles","2023","http://link.springer.com/article/10.3758/s13423-022-02185-y","Article"
"The roles of long-term phonotactic and lexical prosodic knowledge in phonological short-term memory","Memory & Cognition","","43","3","10.3758/s13421-014-0482-2","Yuki TanidaTaiji UenoMatthew A. Lambon RalphSatoru Saito","2015","http://link.springer.com/article/10.3758/s13421-014-0482-2","Article"
"Scientific modelling in generative grammar and the dynamic turn in syntax","Linguistics and Philosophy","","39","5","10.1007/s10988-016-9193-4","Ryan M. Nefdt","2016","http://link.springer.com/article/10.1007/s10988-016-9193-4","Article"
"First learned words are not forgotten: Age-of-acquisition effects in the tip-of-the-tongue experience","Memory & Cognition","","43","7","10.3758/s13421-015-0525-3","Eduardo NavarreteMassimiliano PastoreRosa ValentiniFrancesca Peressotti","2015","http://link.springer.com/article/10.3758/s13421-015-0525-3","Article"
"Vowel purity and rhyme evidence in Old Chinese reconstruction","Lingua Sinica","","3","1","10.1186/s40655-017-0021-8","Johann-Mattis ListJananan Sylvestre PathmanathanNathan W. HillEric BaptestePhilippe Lopez","2017","http://link.springer.com/article/10.1186/s40655-017-0021-8","Article"
