Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Implementing the language comprehension test C-BiLLT: a qualitative description study using the COM-B model of behaviour change","BMC Health Services Research","","22","1","10.1186/s12913-022-08803-8","J. N. BootsmaM. PhoenixJ. J. M. GeytenbeekK. StadskleivJ. W. GorterS. FiskeB. J. Cunningham","2022","http://link.springer.com/article/10.1186/s12913-022-08803-8","Article"
"Coverage, reporting degree and design of the Swedish quality registry for patients born with cleft lip and/or palate","BMC Health Services Research","","20","1","10.1186/s12913-020-05389-x","Kristina KlintöAgneta KarstenAgneta MarcussonAnna PaganiniSara RizellJenny CajanderKarin BrunnegårdMalin HakeliusÅsa OkhiriaPetra PetersonAvni AbdiuChristina HavstamHans MarkEmilie HagbergLena BjörnströmAnna-Paulina Wiedel","2020","http://link.springer.com/article/10.1186/s12913-020-05389-x","Article"
"Latent Semantic Analysis Discriminates Children with Developmental Language Disorder (DLD) from Children with Typical Language Development","Journal of Psycholinguistic Research","","48","3","10.1007/s10936-018-09625-8","Rasmus BååthSverker SikströmNelli KalnakKristina HanssonBirgitta Sahlén","2019","http://link.springer.com/article/10.1007/s10936-018-09625-8","Article"
"Practice patterns and determinants of wait time for autism spectrum disorder diagnosis in Canada","Molecular Autism","","9","1","10.1186/s13229-018-0201-0","Melanie PennerEvdokia AnagnostouWendy J. Ungar","2018","http://link.springer.com/article/10.1186/s13229-018-0201-0","Article"
"The importance of deep speech phenotyping for neurodevelopmental and genetic disorders: a conceptual review","Journal of Neurodevelopmental Disorders","","14","1","10.1186/s11689-022-09443-z","Karen V. ChenauskyHelen Tager-Flusberg","2022","http://link.springer.com/article/10.1186/s11689-022-09443-z","Article"
"The effectiveness of implementation strategies for promoting evidence informed interventions in allied healthcare: a systematic review","BMC Health Services Research","","21","1","10.1186/s12913-021-06190-0","Kaat GoortsJanine DizonSteve Milanese","2021","http://link.springer.com/article/10.1186/s12913-021-06190-0","Article"
"Parent’s Perspective on Teletherapy of Pediatric Population with Speech and Language Disorder During Covid-19 Lockdown in India","Indian Journal of Otolaryngology and Head & Neck Surgery","","75","1","10.1007/s12070-022-03310-y","Kapil Sikka","2023","http://link.springer.com/article/10.1007/s12070-022-03310-y","Article"
"Pre-school Skills and School-Age Reading Comprehension in Children on the Autism Spectrum: A Preliminary Investigation","Journal of Autism and Developmental Disorders","","","","10.1007/s10803-023-05949-0","Jessica PaynterKate O’LearyMarleen Westerveld","2023","http://link.springer.com/article/10.1007/s10803-023-05949-0","Article"
"Chronic voice disorder after coronavirus disease 2019 infection and its treatment using the cricothyroid visor maneuver: a case report","Journal of Medical Case Reports","","17","1","10.1186/s13256-023-03780-w","Narges MoeinAli DehqanRonald C. Scherer","2023","http://link.springer.com/article/10.1186/s13256-023-03780-w","Article"
"The diagnostic trajectory in autism and intellectual disability in Quebec: pathways and parents’ perspective","BMC Pediatrics","","21","1","10.1186/s12887-021-02864-0","Mélina RivardCoulombe PatrickCatherine MelloDiane MorinMarjorie Morin","2021","http://link.springer.com/article/10.1186/s12887-021-02864-0","Article"
"Patient-centred communication intervention study to evaluate nurse-patient interactions in complex continuing care","BMC Geriatrics","","12","1","10.1186/1471-2318-12-61","Katherine S McGiltonRiva Sorin-PetersSouraya SidaniVeronique BoscartMary FoxElizabeth Rochon","2012","http://link.springer.com/article/10.1186/1471-2318-12-61","Article"
"Brief Montreal-Toulouse Language Assessment Battery: adaptation and content validity","Psicologia: Reflexão e Crítica","","33","1","10.1186/s41155-020-00157-6","Raira Fernanda AltmannKarin Zazo OrtizTainá Rossato BenficaEduarda Pinheiro de OliveiraKarina Carlesso Pagliarin","2020","http://link.springer.com/article/10.1186/s41155-020-00157-6","Article"
"Postextubation dysphagia is persistent and associated with poor outcomes in survivors of critical illness","Critical Care","","15","5","10.1186/cc10472","Madison MachtTim WimbishBrendan J ClarkAlexander B BensonEllen L BurnhamAndré WilliamsMarc Moss","2011","http://link.springer.com/article/10.1186/cc10472","Article"
"Brief Report: Assessment of a Caregiver-Implemented Intervention for Improving Social Communication Skills in Toddlers and Young Children with Autism","Journal of Autism and Developmental Disorders","","54","2","10.1007/s10803-022-05587-y","Audrey A. RouhandehChristine HonsbergerNathaniel A. ShanokErin Brooker LozottTess LevyAlexander KolevzonJoseph D. BuxbaumMarlene SoteloJennifer Foss-FeigPaige M. Siper","2024","http://link.springer.com/article/10.1007/s10803-022-05587-y","Article"
"Introduction to the special issue on practitioner knowledge to support reading and writing: new directions and approaches","Reading and Writing","","35","9","10.1007/s11145-022-10334-x","Beth M. PhillipsShayne B. Piasta","2022","http://link.springer.com/article/10.1007/s11145-022-10334-x","Article"
"COVID-19 and Dysphagia in Children: A Review","Dysphagia","","38","1","10.1007/s00455-022-10475-9","James D. Tutor","2023","http://link.springer.com/article/10.1007/s00455-022-10475-9","Article"
"Resource development in otolaryngology-head and neck surgery: an analysis on patient education resource development","Journal of Otolaryngology - Head & Neck Surgery","","43","1","10.1186/s40463-014-0027-5","Jeremy GoldfarbVishaal GuptaHeather SampsonAlbino Chiodo","2014","http://link.springer.com/article/10.1186/s40463-014-0027-5","Article"
"Interactive System for Solving Children Communication Disorder","Design, User Experience, and Usability. Health, Learning, Playing, Cultural, and Cross-Cultural User Experience","","","","10.1007/978-3-642-39241-2_51","Wafaa M. ShalashMalak Bas-samGhada Shawly","2013","http://link.springer.com/chapter/10.1007/978-3-642-39241-2_51","Chapter"
"Effects of Barium Concentration on Oropharyngeal Swallow Timing Measures","Dysphagia","","29","1","10.1007/s00455-013-9485-6","Shauna L. StokelySonja M. MolfenterCatriona M. Steele","2014","http://link.springer.com/article/10.1007/s00455-013-9485-6","Article"
"Evaluation of a Machine Learning-Based Dysphagia Prediction Tool in Clinical Routine: A Prospective Observational Cohort Study","Dysphagia","","38","4","10.1007/s00455-022-10548-9","Stefanie Jauk PhDDiether Kramer PhDSai Pavan Kumar Veeranki MScAngelika Siml-FraisslerAngelika Lenz-WaldbauerEwald Tax MBAWerner Leodolter PhDMarkus Gugatschka MD","2023","http://link.springer.com/article/10.1007/s00455-022-10548-9","Article"
"A Randomized, Community-Based Feasibility Trial of Modified ESDM for Toddlers with Suspected Autism","Journal of Autism and Developmental Disorders","","52","12","10.1007/s10803-021-05390-1","Pat MirendaPaola ColozzoVeronica SmithEd KrocKaren KalynchukSally J. RogersWendy J. Ungar","2022","http://link.springer.com/article/10.1007/s10803-021-05390-1","Article"
"Efficacy of Behavioral Interventions for Young Children with Autism Spectrum Disorders: Public Policy, the Evidence Base, and Implementation Parameters","Review Journal of Autism and Developmental Disorders","","1","4","10.1007/s40489-014-0025-6","Raymond G. RomanczykEmily H. CallahanLaura B. TurnerRachel N. S. Cavalari","2014","http://link.springer.com/article/10.1007/s40489-014-0025-6","Article"
"A pre-implementation examination of barriers and facilitators of an electronic prospective surveillance model for cancer rehabilitation: a qualitative study","BMC Health Services Research","","24","1","10.1186/s12913-023-10445-3","Christian J. LopezJennifer M. JonesKristin L. CampbellJackie L. BenderGillian StrudwickDavid M. LangelierTony ReimanJonathan GreenlandSarah E. Neil-Sztramko","2024","http://link.springer.com/article/10.1186/s12913-023-10445-3","Article"
"Dissemination of Evidence-Based Practice: Can We Train Therapists from a Distance?","Journal of Autism and Developmental Disorders","","39","12","10.1007/s10803-009-0796-2","Laurie A. VismaraGregory S. YoungAubyn C. StahmerElizabeth McMahon GriffithSally J. Rogers","2009","http://link.springer.com/article/10.1007/s10803-009-0796-2","Article"
"Resource Utilization Groups in transitional home care: validating the RUG-III/HC case-mix system in hospital-to-home care programs","BMC Health Services Research","","23","1","10.1186/s12913-023-10150-1","Clara Bolster-FoucaultPaul Holyoke","2023","http://link.springer.com/article/10.1186/s12913-023-10150-1","Article"
"Hearing screening program for school going children in India: necessity, justification, and suggested approaches","The Egyptian Journal of Otolaryngology","","37","1","10.1186/s43163-021-00182-x","Mohammad Shamim Ansari","2021","http://link.springer.com/article/10.1186/s43163-021-00182-x","Article"
"Health—exploring complexity: an interdisciplinary systems approach HEC2016","European Journal of Epidemiology","","31","1","10.1007/s10654-016-0183-1","Eva GrillMartin MüllerUlrich Mansmann","2016","http://link.springer.com/article/10.1007/s10654-016-0183-1","Article"
"Dosages of swallowing exercises in stroke rehabilitation: a systematic review","European Archives of Oto-Rhino-Laryngology","","280","3","10.1007/s00405-022-07735-7","Jacinda ChoyFereshteh PourkazemiCaitlin AndersonHans Bogaardt","2023","http://link.springer.com/article/10.1007/s00405-022-07735-7","Article"
"Dysphagia Prevalence and Outcomes Associated with the Evolution of COVID-19 and Its Variants in Critically Ill Patients","Dysphagia","","39","1","10.1007/s00455-023-10598-7","Nicola A. Clayton PhD, M.Sc.Med., B.App.Sc.Amy Freeman-SandersonElizabeth Walker","2024","http://link.springer.com/article/10.1007/s00455-023-10598-7","Article"
"Predictors of professional placement outcome: cultural background, English speaking and international student status","Perspectives on Medical Education","","5","4","10.1007/s40037-016-0289-x","Stacie AttrillSue McAllisterMichelle Lincoln","2016","http://link.springer.com/article/10.1007/s40037-016-0289-x","Article"
"A scoping review of the methods used to capture dysphagia after anterior cervical discectomy and fusion: the need for a paradigm shift","European Spine Journal","","32","3","10.1007/s00586-022-07515-1","Sonja M. MolfenterMilan R. AminMatina BalouErica G. HerzbergAnthony Frempong-Boadu","2023","http://link.springer.com/article/10.1007/s00586-022-07515-1","Article"
"Multidimensional evaluation of voice outcomes following total laryngectomy: a prospective multicenter cohort study","European Archives of Oto-Rhino-Laryngology","","278","4","10.1007/s00405-020-06216-z","Klaske E. van SluisRob J. J. H. van SonLisette van der MolenAnthony John MCGuinnessCarsten E. PalmeDaniel NovakovicDanielle StoneLydia NatsisEmma ChartersKelly JonesRichard DirvenMichiel W. M. van den Brekel","2021","http://link.springer.com/article/10.1007/s00405-020-06216-z","Article"
"Does the public know what researchers know? Perceived task difficulty impacts adults’ intuitions about children’s early word learning","Cognitive Research: Principles and Implications","","8","1","10.1186/s41235-023-00493-y","Melina L. KnabeChristina C. SchonbergHaley A. Vlach","2023","http://link.springer.com/article/10.1186/s41235-023-00493-y","Article"
"Evaluation and Management Outcomes and Burdens in Patients with Refractory Chronic Cough Referred for Behavioral Cough Suppression Therapy","Lung","","199","3","10.1007/s00408-021-00442-w","Laurie J. SlovarpMarie E. JettéAmanda I. GillespieJane E. ReynoldsJulie M. Barkmeier-Kraemer","2021","http://link.springer.com/article/10.1007/s00408-021-00442-w","Article"
"The management of subacute and chronic vascular aphasia: an updated review","The Egyptian Journal of Neurology, Psychiatry and Neurosurgery","","56","1","10.1186/s41983-020-00224-w","Samwel Sylvester MsigwaXianglin Cheng","2020","http://link.springer.com/article/10.1186/s41983-020-00224-w","Article"
"Moving Forward with Dysphagia Care: Implementing Strategies during the COVID-19 Pandemic and Beyond","Dysphagia","","36","2","10.1007/s00455-020-10144-9","Mark A. FritzRebecca J. HowellMartin B. BrodskyDebra M. SuiterShumon I. DharAnais RameauTheresa RichardMichelle SkelleyJohn R. AshfordAshli K. O’RourkeMaggie A. Kuhn","2021","http://link.springer.com/article/10.1007/s00455-020-10144-9","Article"
"Posters","JNHA - The Journal of Nutrition, Health and Aging","","13","1","10.1007/s12603-009-0095-9","","2009","http://link.springer.com/article/10.1007/s12603-009-0095-9","Article"
"Abstracts of American Spinal Injury Association Meeting, 1987","Spinal Cord","","26","2","10.1038/sc.1988.22","","1988","http://link.springer.com/article/10.1038/sc.1988.22","Article"
"Differences Between Black and White Caregivers in the Association Between Autism Diagnostic Process Satisfaction and Service Use","Journal of Autism and Developmental Disorders","","","","10.1007/s10803-023-06233-x","Allison P. FisherJames D. Lynch","2024","http://link.springer.com/article/10.1007/s10803-023-06233-x","Article"
"Making the Most of Mealtimes (M3): protocol of a multi-centre cross-sectional study of food intake and its determinants in older adults living in long term care homes","BMC Geriatrics","","17","1","10.1186/s12877-016-0401-4","Heather H. KellerNatalie CarrierSusan SlaughterChristina LengyelCatriona M. SteeleLisa DuizerK. Steve BrownHabib ChaudhuryMinn N. YoonAlison M. DuncanVeronique M. BoscartGeorge HeckmanLita Villalon","2017","http://link.springer.com/article/10.1186/s12877-016-0401-4","Article"
"Presented Abstracts from the Thirty Fourth Annual Education Conference of the National Society of Genetic Counselors (Pittsburgh, PA, October 2015)","Journal of Genetic Counseling","","24","6","10.1007/s10897-015-9893-x","Beverly M. YasharEmily EdelmanKatie DarinZuri McClelland","2015","http://link.springer.com/article/10.1007/s10897-015-9893-x","Article"
"Exploring individual differences in musical rhythm and grammar skills in school-aged children with typically developing language","Scientific Reports","","13","1","10.1038/s41598-022-21902-0","Rachana NitinDaniel E. GustavsonAllison S. AaronOlivia A. BooromCatherine T. BushNatalie WiensChloe VaughanValentina PersiciScott D. BlainUma SomanDavid Z. HambrickStephen M. CamarataJ. Devin McAuleyReyna L. Gordon","2023","http://link.springer.com/article/10.1038/s41598-022-21902-0","Article"
"The concurrent use of three implicit measures (eye movements, pupillometry, and event-related potentials) to assess receptive vocabulary knowledge in normal adults","Behavior Research Methods","","48","1","10.3758/s13428-015-0571-6","Kerry LedouxEmily CoderreLaura BosleyEsteban BuzIshanti GangopadhyayBarry Gordon","2016","http://link.springer.com/article/10.3758/s13428-015-0571-6","Article"
"Rehabilitation—Emerging Technologies, Innovative Therapies, and Future Objectives","Neurotherapeutics","","8","3","10.1007/s13311-011-0057-x","Nneka L. Ifejika-JonesAnna M. Barrett","2011","http://link.springer.com/article/10.1007/s13311-011-0057-x","Article"
"Stroke survivors’ experiences of team support along their recovery continuum","BMC Health Services Research","","19","1","10.1186/s12913-019-4533-z","W. HartfordS. LearL. Nimmon","2019","http://link.springer.com/article/10.1186/s12913-019-4533-z","Article"
"Development of a Remote Examination of Deglutition Based on Consensus Surveys of Clinicians (Part II): Reliability and Validity in Healthy Elderly Individuals and Oral Cancer Patients","Dysphagia","","38","3","10.1007/s00455-022-10514-5","Fumitaka Omori (PhD)Masako Fujiu-Kurachi (PhD)Kaori Wada (BSc)Takafumi Yamano (PhD)","2023","http://link.springer.com/article/10.1007/s00455-022-10514-5","Article"
"Non-pharmacological Interventions for Adults with Autism: a Systematic Review of Randomised Controlled Trials","Review Journal of Autism and Developmental Disorders","","9","2","10.1007/s40489-021-00250-1","Renée SpeyerYu-Wei ChenJae-Hyun KimSarah Wilkes-GillanAnders Johan Nordahl-HansenHo Ching WuReinie Cordier","2022","http://link.springer.com/article/10.1007/s40489-021-00250-1","Article"
"Automatic discrimination between safe and unsafe swallowing using a reputation-based classifier","BioMedical Engineering OnLine","","10","1","10.1186/1475-925X-10-100","Mohammad S NikjooCatriona M SteeleErvin SejdićTom Chau","2011","http://link.springer.com/article/10.1186/1475-925X-10-100","Article"
"Controlled trial of lovastatin combined with an open-label treatment of a parent-implemented language intervention in youth with fragile X syndrome","Journal of Neurodevelopmental Disorders","","12","1","10.1186/s11689-020-09315-4","Angela John ThurmanLaura A. PotterKyoungmi KimFlora TassoneAmy BanasikSarah Nelson PotterLauren BullardVivian NguyenAndrea McDuffieRandi HagermanLeonard Abbeduto","2020","http://link.springer.com/article/10.1186/s11689-020-09315-4","Article"
"The Impact of Food-Shaping Techniques on Nutrition, Mealtime Experiences, and Quality of Life for Older Adults in Aged Care Settings: A Systematic Review","Current Nutrition Reports","","12","4","10.1007/s13668-023-00493-w","Lily ChenBronwyn HemsleyDeborah Debono","2023","http://link.springer.com/article/10.1007/s13668-023-00493-w","Article"
"PROMPT intervention for children with severe speech motor delay: a randomized control trial","Pediatric Research","","89","3","10.1038/s41390-020-0924-4","Aravind K. NamasivayamAnna HuynhFrancesca GranataVina LawPascal van Lieshout","2021","http://link.springer.com/article/10.1038/s41390-020-0924-4","Article"
"Myofunctional device use in oral care and swallowing: a protocol for a feasibility study in an aged care population","Pilot and Feasibility Studies","","8","1","10.1186/s40814-022-01148-3","Hollie-Ann L. ShortlandSally HewatGwendalyn WebbAnne E. Vertigan","2022","http://link.springer.com/article/10.1186/s40814-022-01148-3","Article"
"Hearing Beyond the Normal Enabled by Therapeutic Devices: The Role of the Recipient and the Hearing Profession","Neuroethics","","6","3","10.1007/s12152-011-9120-x","Gregor Wolbring","2013","http://link.springer.com/article/10.1007/s12152-011-9120-x","Article"
"Establishing a Multidisciplinary Head and Neck Clinical Pathway: An Implementation Evaluation and Audit of Dysphagia-Related Services and Outcomes","Dysphagia","","34","1","10.1007/s00455-018-9917-4","Barbara Pisano MessingElizabeth C. WardCathy LazarusKeri RyniakMelissa KimJessica SilinonteDorothy GoldCarol B. ThompsonKaren T. PitmanRay BlancoRyan SobelKaren HarrerKaren UlmerGeoffrey NeunerKruti PatelMei Tang","2019","http://link.springer.com/article/10.1007/s00455-018-9917-4","Article"
"Risk-adjusted/neuroprotective care services in the NICU: the elemental role of the neonatal therapist (OT, PT, SLP)","Journal of Perinatology","","40","4","10.1038/s41372-020-0597-1","Jenene W. CraigCatherine R. Smith","2020","http://link.springer.com/article/10.1038/s41372-020-0597-1","Article"
"MASCC 2013 Abstracts","Supportive Care in Cancer","","21","1","10.1007/s00520-013-1798-3","","2013","http://link.springer.com/article/10.1007/s00520-013-1798-3","Article"
"Neurobehaviour between birth and 40 weeks’ gestation in infants born <30 weeks’ gestation and parental psychological wellbeing: predictors of brain development and child outcomes","BMC Pediatrics","","14","1","10.1186/1471-2431-14-111","Alicia J SpittleDeanne K ThompsonNisha C BrownKarli TreyvaudJeanie LY CheongKatherine J LeeCarmen C PaceJoy OlsenLeesa G AllinsonAngela T MorganMarc SealAbbey EelesFiona JuddLex W DoylePeter J Anderson","2014","http://link.springer.com/article/10.1186/1471-2431-14-111","Article"
"Functional Somatic Symptoms in Children and Adolescents","Palgrave Texts in Counselling and Psychotherapy","","","","10.1007/978-3-030-46184-3","Kasia KozlowskaStephen ScherHelene Helgeland","2020","http://link.springer.com/book/10.1007/978-3-030-46184-3","Book"
"ECOG-ACRIN 2399: analysis of patient related outcomes after Chemoradiation for locally advanced head and neck Cancer","Cancers of the Head & Neck","","5","1","10.1186/s41199-020-00059-1","Anthony CmelakMary S. DietrichShuli LiSheila RidnerArlene ForastiereBarbara A. BurtnessDavid CellaBarbara A. Murphy","2020","http://link.springer.com/article/10.1186/s41199-020-00059-1","Article"
"Cerclage and sphincter pharyngoplasty techniques for management of velopharyngeal insufficiency: How I do it?","The Egyptian Journal of Otolaryngology","","29","3","10.7123/01.EJO.0000430761.48235.5d","Ahmed Ragab MD, PhD (Brussels)","2013","http://link.springer.com/article/10.7123/01.EJO.0000430761.48235.5d","Article"
"Genetic approaches to understanding the causes of stuttering","Journal of Neurodevelopmental Disorders","","3","4","10.1007/s11689-011-9090-7","Dennis DraynaChangsoo Kang","2011","http://link.springer.com/article/10.1007/s11689-011-9090-7","Article"
"Application of Ultrasonography in Neurogenic Dysphagia: A Systematic Review","Dysphagia","","38","1","10.1007/s00455-022-10459-9","Paola PotenteAlex Buoite StellaMonica VidottoMichelle PasseriniGiovanni FurlanisMarcello NaccaratoPaolo Manganotti","2023","http://link.springer.com/article/10.1007/s00455-022-10459-9","Article"
"Dysphagia after stroke: an overview","Current Physical Medicine and Rehabilitation Reports","","1","3","10.1007/s40141-013-0017-y","Marlís González-FernándezLauren OttensteinLevan AtanelovAsare B. Christian","2013","http://link.springer.com/article/10.1007/s40141-013-0017-y","Article"
"What works, why and how? A scoping review and logic model of rural clinical placements for allied health students","BMC Health Services Research","","20","1","10.1186/s12913-020-05669-6","Anna MoranSusan NancarrowCatherine CosgraveAnna GriffithRhiannon Memery","2020","http://link.springer.com/article/10.1186/s12913-020-05669-6","Article"
"Understanding transitional care programs for older adults who experience delayed discharge: a scoping review","BMC Geriatrics","","21","1","10.1186/s12877-021-02099-9","Katherine S. McGiltonShirin VellaniAlexandra KrassikovaSheryl RobertsonConstance IrwinAlexia CumalJennifer BethellElaine BurrMargaret KeatingsSandra McKayKathryn NicholMartine PutsAnita SinghSouraya Sidani","2021","http://link.springer.com/article/10.1186/s12877-021-02099-9","Article"
"Impaired auditory discrimination and auditory-motor integration in hyperfunctional voice disorders","Scientific Reports","","11","1","10.1038/s41598-021-92250-8","Defne AburAusteja SubaciuteMara Kapsner-SmithRoxanne K. SeginaLauren F. TracyJ. Pieter NoordzijCara E. Stepp","2021","http://link.springer.com/article/10.1038/s41598-021-92250-8","Article"
"Ear, Nose, and Throat","Pediatric Board Study Guide","","","","10.1007/978-3-030-21267-4_18","Kara D. MeisterAnna H. Messner","2020","http://link.springer.com/chapter/10.1007/978-3-030-21267-4_18","Chapter"
"Ear, Nose, and Throat Disorders","Pediatric Board Study Guide","","","","10.1007/978-3-319-10115-6_22","Josée ParadisAnna H. Messner","2015","http://link.springer.com/chapter/10.1007/978-3-319-10115-6_22","Chapter"
"Interventions to prevent aspiration in older adults with dysphagia living in nursing homes: a scoping review","BMC Geriatrics","","21","1","10.1186/s12877-021-02366-9","Shen ChenBridie KentYan Cui","2021","http://link.springer.com/article/10.1186/s12877-021-02366-9","Article"
"Post-operative cerebellar mutism syndrome: rehabilitation issues","Child's Nervous System","","36","6","10.1007/s00381-019-04229-6","Philippe F. PaquierKarin S. WalshKimberley M. DockingHelen HartleyRam KumarCoriene E. Catsman-Berrevoets","2020","http://link.springer.com/article/10.1007/s00381-019-04229-6","Article"
"Assessment of physical activity and cognitive function and their potential correlation in convalescent patients of cerebrovascular disease","Scientific Reports","","9","1","10.1038/s41598-019-40460-6","Maki KojimaAkinori Nagano","2019","http://link.springer.com/article/10.1038/s41598-019-40460-6","Article"
"Noninvasive Detection of Thin-Liquid Aspiration Using Dual-Axis Swallowing Accelerometry","Dysphagia","","28","1","10.1007/s00455-012-9418-9","Catriona M. SteeleErvin SejdićTom Chau","2013","http://link.springer.com/article/10.1007/s00455-012-9418-9","Article"
"Descriptive analysis of the development of the Arabic speech sounds among typically developing colloquial Egyptian Arabic-speaking children","The Egyptian Journal of Otolaryngology","","37","1","10.1186/s43163-021-00094-w","Dina Ahmed ElrefaieMona Abd El-Fattah HegaziMarwa Mohammed El-MahallawiMona Sameeh Khodeir","2021","http://link.springer.com/article/10.1186/s43163-021-00094-w","Article"
"Validation of Clinical Observations of Mastication in Persons with ALS","Dysphagia","","31","3","10.1007/s00455-015-9685-3","Meg SimioneErin M. WilsonYana YunusovaJordan R. Green","2016","http://link.springer.com/article/10.1007/s00455-015-9685-3","Article"
"Comments on Selected Recent Dysphagia Literature","Dysphagia","","28","2","10.1007/s00455-013-9449-x","Clarence T. SasakiSteven B. Leder","2013","http://link.springer.com/article/10.1007/s00455-013-9449-x","Article"
"Abstracts from the 2016 Society of General Internal Medicine Annual Meeting","Journal of General Internal Medicine","","31","2","10.1007/s11606-016-3657-7","","2016","http://link.springer.com/article/10.1007/s11606-016-3657-7","Article"
"Nurse-performed screening for postextubation dysphagia: a retrospective cohort study in critically ill medical patients","Critical Care","","20","1","10.1186/s13054-016-1507-y","Kay Choong SeeSi Yu PengJason PhuaChew Lai SumJohncy Concepcion","2016","http://link.springer.com/article/10.1186/s13054-016-1507-y","Article"
"Augmentative and alternative communication intervention for in-patient individuals with post-stroke aphasia: study protocol of a parallel-group, pragmatic randomized controlled trial","Trials","","22","1","10.1186/s13063-021-05799-0","Li HuangSzu-Han Kay ChenShutian XuYongli WangXing JinPing WanJikang SunJiming TaoSicong ZhangGuohui ZhangChunlei Shan","2021","http://link.springer.com/article/10.1186/s13063-021-05799-0","Article"
"Extraction of average neck flexion angle during swallowing in neutral and chin-tuck positions","BioMedical Engineering OnLine","","8","1","10.1186/1475-925X-8-25","Delbert HungErvin SejdićCatriona M SteeleTom Chau","2009","http://link.springer.com/article/10.1186/1475-925X-8-25","Article"
"A Systematic and Quality Review of Augmentative and Alternative Communication Interventions that use Core Vocabulary","Review Journal of Autism and Developmental Disorders","","","","10.1007/s40489-023-00399-x","Amarie CarnettBailey DevineEinar IngvarssonBarbara Esch","2023","http://link.springer.com/article/10.1007/s40489-023-00399-x","Article"
"Mapping global evidence on strategies and interventions in neurotrauma and road traffic collisions prevention: a scoping review","Systematic Reviews","","9","1","10.1186/s13643-020-01348-z","Santhani M SelveindranTamara TangoMuhammad Mukhtar KhanDaniel Martin SimadibrataPeter J. A. HutchinsonCarol BrayneChristine HillFranco ServadeiAngelos G. KoliasAndres M. RubianoAlexis J. JoannidesHamisi K. Shabani","2020","http://link.springer.com/article/10.1186/s13643-020-01348-z","Article"
"Speech motor planning and execution deficits in early childhood stuttering","Journal of Neurodevelopmental Disorders","","7","1","10.1186/s11689-015-9123-8","Bridget WalshKathleen Marie MettelAnne Smith","2015","http://link.springer.com/article/10.1186/s11689-015-9123-8","Article"
"Cost analysis of office-based transnasal esophagoscopy","European Archives of Oto-Rhino-Laryngology","","276","5","10.1007/s00405-019-05357-0","David J. WellensteinJimmie HoningsHenrieke W. SchutteJasmijn M. HerruerFrank J. A. van den HoogenHenri A. M. MarresRobert P. TakesGuido B. van den Broek","2019","http://link.springer.com/article/10.1007/s00405-019-05357-0","Article"
"Correction to: Parent’s Perspective on Teletherapy of Pediatric Population with Speech and Language Disorder During Covid-19 Lockdown in India","Indian Journal of Otolaryngology and Head & Neck Surgery","","75","4","10.1007/s12070-023-03857-4","Monika KumariKapil SikkaPragya TyagiAnup SinghHitesh VermaChirom Amit Singh","2023","http://link.springer.com/article/10.1007/s12070-023-03857-4","Article"
"Training Coaches in Community Agencies to Support Parents of Children with Suspected Autism: Outcomes, Facilitators, and Barriers","Journal of Autism and Developmental Disorders","","52","11","10.1007/s10803-021-05363-4","Pat MirendaVeronica SmithPaola ColozzoLaurie A. VismaraWendy J. UngarKaren Kalynchuk","2022","http://link.springer.com/article/10.1007/s10803-021-05363-4","Article"
"Guideline clinical nutrition in patients with stroke","Experimental & Translational Stroke Medicine","","5","1","10.1186/2040-7378-5-14","Rainer WirthChristine SmolinerMartin JägerTobias WarneckeAndreas H LeischkerRainer Dziewas","2013","http://link.springer.com/article/10.1186/2040-7378-5-14","Article"
"Current Management and Emerging Therapies in Multiple System Atrophy","Neurotherapeutics","","17","4","10.1007/s13311-020-00890-x","Matthew R. BurnsNikolaus R. McFarland","2020","http://link.springer.com/article/10.1007/s13311-020-00890-x","Article"
"Standardised assessment of functioning in ADHD: consensus on the ICF Core Sets for ADHD","European Child & Adolescent Psychiatry","","27","10","10.1007/s00787-018-1119-y","Sven BölteSoheil MahdiDavid CoghillSusan Shur-Fen GauMats GranlundMartin HoltmannSunil KarandeFlorence LevyLuis A. RohdeWolfgang SegererPetrus J. de VriesMelissa Selb","2018","http://link.springer.com/article/10.1007/s00787-018-1119-y","Article"
"Validation of the Early Language Scale","European Journal of Pediatrics","","180","1","10.1007/s00431-020-03702-8","Margot I. Visser-BochaneCees P. van der SchansWim P. KrijnenSijmen A. ReijneveldMargreet R. Luinge","2021","http://link.springer.com/article/10.1007/s00431-020-03702-8","Article"
"Cribriform adenocarcinoma of the minor salivary glands: a case report","Journal of Medical Case Reports","","17","1","10.1186/s13256-023-03875-4","Tanya ChenMohammed MamdaniAllan VescanChristina MacMillanJoel Davies","2023","http://link.springer.com/article/10.1186/s13256-023-03875-4","Article"
"Surgical management in submucous cleft palate patients","Clinical Oral Investigations","","25","6","10.1007/s00784-020-03719-1","B. J. A. SmariusC. H. A. L. GuillaumeJ. SlegersA. B. Mink van der MolenC. C. Breugem","2021","http://link.springer.com/article/10.1007/s00784-020-03719-1","Article"
"Within-Bolus Variability of the Penetration-Aspiration Scale Across Two Subsequent Swallows in Patients with Head and Neck Cancer","Dysphagia","","32","5","10.1007/s00455-017-9814-2","Johanna HedströmLisa TuomiMats AnderssonHans DotevallHanna OsbeckCaterina Finizia","2017","http://link.springer.com/article/10.1007/s00455-017-9814-2","Article"
