Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Effects of target monitoring on understanding fluent speech","Perception & Psychophysics","","29","4","10.3758/BF03207348","Michelle A. BlankDavid B. PisoniCynthia L. Mcclaskey","1981","http://link.springer.com/article/10.3758/BF03207348","Article"
"Comparing outcome of formal and informal remediation programs in children with central auditory processing disorder","The Egyptian Journal of Otolaryngology","","33","2","10.4103/ejo.ejo_3_17","Samah M. Oraky MScSomaia TawfikMohamed SalamaEnass S. Mohamed","2017","http://link.springer.com/article/10.4103/ejo.ejo_3_17","Article"
"The impact of expressive language development and the left inferior longitudinal fasciculus on listening and reading comprehension","Journal of Neurodevelopmental Disorders","","11","1","10.1186/s11689-019-9296-7","Stephanie N. Del TufoF. Sayako EarleLaurie E. Cutting","2019","http://link.springer.com/article/10.1186/s11689-019-9296-7","Article"
"Sigma-Lognormal Modeling of Speech","Cognitive Computation","","13","2","10.1007/s12559-020-09803-8","C. Carmona-DuarteM. A. FerrerR. PlamondonA. Gómez-RodellarP. Gómez-Vilda","2021","http://link.springer.com/article/10.1007/s12559-020-09803-8","Article"
"Dishabituation of the BOLD response to speech sounds","Behavioral and Brain Functions","","1","1","10.1186/1744-9081-1-4","Jason D ZevinBruce D McCandliss","2005","http://link.springer.com/article/10.1186/1744-9081-1-4","Article"
"Nineteenth Meeting of the European Neurological Society 20–24 June 2009, Milan, Italy","Journal of Neurology","","256","2","10.1007/s00415-009-5161-z","","2009","http://link.springer.com/article/10.1007/s00415-009-5161-z","Article"
"Integrating speech information across talkers, gender, and sensory modality: Female faces and male voices in the McGurk effect","Perception & Psychophysics","","50","6","10.3758/BF03207536","Kerry P. GreenPatricia K. KuhlAndrew N. MeltzoffErica B. Stevens","1991","http://link.springer.com/article/10.3758/BF03207536","Article"
"Society of general internal medicine 29th Annual meeting Los Angeles, California April 26–29, 2006","Journal of General Internal Medicine","","21","4","10.1111/j.1525-1497.2006.00469.x","","2006","http://link.springer.com/article/10.1111/j.1525-1497.2006.00469.x","Article"
"The influence of memory on the speech-to-song illusion","Memory & Cognition","","50","8","10.3758/s13421-021-01269-9","Lauren E. SoehlkeAshwini KamatNichol CastroMichael S. Vitevitch","2022","http://link.springer.com/article/10.3758/s13421-021-01269-9","Article"
"Development of speech recognition system in native language for hearing impaired","Journal of Engineering Research","","2","2","10.7603/s40632-014-0006-z","C. JeyalakshmiV. KrishnamurthiA. Revathi","2014","http://link.springer.com/article/10.7603/s40632-014-0006-z","Article"
"Relationship between individual differences in speech processing and cognitive functions","Psychonomic Bulletin & Review","","22","6","10.3758/s13423-015-0839-y","Jinghua OuSam-Po LawRoxana Fung","2015","http://link.springer.com/article/10.3758/s13423-015-0839-y","Article"
"Speech therapy to overcome dyslexia in primary schoolers","Scientific Reports","","13","1","10.1038/s41598-023-31631-7","Zhanar NurseitovaAisulu Shayakhmetova","2023","http://link.springer.com/article/10.1038/s41598-023-31631-7","Article"
"Successful and rapid response of speech bulb reduction program combined with speech therapy in velopharyngeal dysfunction: a case report","Maxillofacial Plastic and Reconstructive Surgery","","37","1","10.1186/s40902-015-0022-4","Yu-Jeong ShinSeung-O Ko","2015","http://link.springer.com/article/10.1186/s40902-015-0022-4","Article"
"Society of general internal medicine 24

                th
              
annual meeting San Diego, California May 2–5, 2001","Journal of General Internal Medicine","","16","1","10.1046/j.1525-1497.2001.0160s1023.x","","2001","http://link.springer.com/article/10.1046/j.1525-1497.2001.0160s1023.x","Article"
"The German hearing in noise test with a female talker: development and comparison with German male speech test","European Archives of Oto-Rhino-Laryngology","","280","7","10.1007/s00405-023-07820-5","Anna-Lena MönnichSebastian StriethAndrea BohnertBenjamin Philipp ErnstTobias Rader","2023","http://link.springer.com/article/10.1007/s00405-023-07820-5","Article"
"A molecular pathology, neurobiology, biochemical, genetic and neuroimaging study of progressive apraxia of speech","Nature Communications","","12","1","10.1038/s41467-021-23687-8","Keith A. JosephsJoseph R. DuffyHeather M. ClarkRene L. UtianskiEdythe A. StrandMary M. MachuldaHugo BothaPeter R. MartinNha Trang Thu PhamJulie StierwaltFarwa AliMarina BuciucMatthew BakerCristhoper H. Fernandez De CastroAnthony J. SpychallaChristopher G. Schwarz","2021","http://link.springer.com/article/10.1038/s41467-021-23687-8","Article"
"Abkürzungen","Medizin im Ausland","","","","10.1007/3-540-28850-3_13","","2005","http://link.springer.com/chapter/10.1007/3-540-28850-3_13","Chapter"
"Functional characterization of rare FOXP2 variants in neurodevelopmental disorder","Journal of Neurodevelopmental Disorders","","8","1","10.1186/s11689-016-9177-2","Sara B. EstruchSarah A. GrahamSwathi M. ChinnappaPelagia DeriziotisSimon E. Fisher","2016","http://link.springer.com/article/10.1186/s11689-016-9177-2","Article"
"A data-driven approach to identify a rapid screener for auditory processing disorder testing referrals in adults","Scientific Reports","","13","1","10.1038/s41598-023-40645-0","Victoria E. CancelJacie R. McHaneyVirginia MilneCatherine PalmerAravindakshan Parthasarathy","2023","http://link.springer.com/article/10.1038/s41598-023-40645-0","Article"
"Speech production deficits in early readers: predictors of risk","Reading and Writing","","25","4","10.1007/s11145-011-9300-4","Judith G. FoyVirginia A. Mann","2012","http://link.springer.com/article/10.1007/s11145-011-9300-4","Article"
"Long-standing problems in speech perception dissolve within an information-theoretic perspective","Attention, Perception, & Psychophysics","","81","4","10.3758/s13414-019-01702-x","Keith R. KluenderChristian E. StilpFernando Llanos Lucas","2019","http://link.springer.com/article/10.3758/s13414-019-01702-x","Article"
"Speech target modulates speaking induced suppression in auditory cortex","BMC Neuroscience","","10","1","10.1186/1471-2202-10-58","Maria I VenturaSrikantan S NagarajanJohn F Houde","2009","http://link.springer.com/article/10.1186/1471-2202-10-58","Article"
"The evidence for a temporal processing deficit linked to dyslexia: A review","Psychonomic Bulletin & Review","","2","4","10.3758/BF03210983","Mary E. FarmerRaymond M. Klein","1995","http://link.springer.com/article/10.3758/BF03210983","Article"
"Speech","Encyclopedia of Autism Spectrum Disorders","","","","10.1007/978-1-4614-6435-8_1699-3","Allison Bean Ellawadi","2017","http://link.springer.com/referenceworkentry/10.1007/978-1-4614-6435-8_1699-3","ReferenceWorkEntry"
"28th annual meeting New Orleans, LA May 11–14, 2005","Journal of General Internal Medicine","","20","1","10.1111/j.1525-1497.2005.020S1.x","","2005","http://link.springer.com/article/10.1111/j.1525-1497.2005.020S1.x","Article"
"Degraded inferior colliculus responses to complex sounds in prenatally exposed VPA rats","Journal of Neurodevelopmental Disorders","","16","1","10.1186/s11689-023-09514-9","Yuko TamaokiVarun PasapulaCollin ChandlerMichael S. BorlandOlayinka I. OlajubutuLiza S. TharakanCrystal T. Engineer","2024","http://link.springer.com/article/10.1186/s11689-023-09514-9","Article"
"Twentieth Meeting of the European Neurological Society 19–23 June 2010 Berlin, Germany","Journal of Neurology","","257","1","10.1007/s00415-010-5575-7","","2010","http://link.springer.com/article/10.1007/s00415-010-5575-7","Article"
"The Aromatase Gene CYP19A1: Several Genetic and Functional Lines of Evidence Supporting a Role in Reading, Speech and Language","Behavior Genetics","","42","4","10.1007/s10519-012-9532-3","Heidi AnthoniLara E. SuchestonBarbara A. LewisIsabel Tapia-PáezXiaotang FanMarco ZucchelliMikko TaipaleCatherine M. SteinMarie-Estelle HokkanenEero CastrénBruce F. PenningtonShelley D. SmithRichard K. OlsonJ. Bruce TomblinGerd Schulte-KörneMarkus Nöthen","2012","http://link.springer.com/article/10.1007/s10519-012-9532-3","Article"
"Decreased sound tolerance associated with blast exposure","Scientific Reports","","9","1","10.1038/s41598-019-46626-6","Sarah M. TheodoroffKelly M. ReavisSusan E. GriestKathleen F. CarlsonTanisha L. HammillJames A. Henry","2019","http://link.springer.com/article/10.1038/s41598-019-46626-6","Article"
"Poster Session III","Neuropsychopharmacology","","38","1","10.1038/npp.2012.221","","2012","http://link.springer.com/article/10.1038/npp.2012.221","Article"
"Distinctive prosodic features of people with autism spectrum disorder: a systematic review and meta-analysis study","Scientific Reports","","11","1","10.1038/s41598-021-02487-6","Seyedeh Zahra AsghariSajjad FarashiSaeid BashirianEnsiyeh Jenabi","2021","http://link.springer.com/article/10.1038/s41598-021-02487-6","Article"
"Phonologically-based biomarkers for major depressive disorder","EURASIP Journal on Advances in Signal Processing","","2011","1","10.1186/1687-6180-2011-42","Andrea Carolina TrevinoThomas Francis QuatieriNicolas Malyska","2011","http://link.springer.com/article/10.1186/1687-6180-2011-42","Article"
"Emotional prosodic change detection in autism Spectrum disorder: an electrophysiological investigation in children and adults","Journal of Neurodevelopmental Disorders","","10","1","10.1186/s11689-018-9246-9","J. CharpentierK. KovarskiE. Houy-DurandJ. MalvyA. SabyF. Bonnet-BrilhaultM. LatinusM. Gomot","2018","http://link.springer.com/article/10.1186/s11689-018-9246-9","Article"
"Susceptibility to the effects of delayed auditory feedback","Perception & Psychophysics","","36","3","10.3758/BF03206371","Peter HowellAlexandra Archer","1984","http://link.springer.com/article/10.3758/BF03206371","Article"
"Speech and non-speech measures of audiovisual integration are not correlated","Attention, Perception, & Psychophysics","","84","6","10.3758/s13414-022-02517-z","Jonathan M. P. WilbiksViolet A. BrownJulia F. Strand","2022","http://link.springer.com/article/10.3758/s13414-022-02517-z","Article"
"European Language Equality","Cognitive Technologies","","","","10.1007/978-3-031-28819-7","Georg RehmAndy Way","2023","http://link.springer.com/book/10.1007/978-3-031-28819-7","Book"
"Facilitating Pronunciation Skills for Children with Phonological Disorders Using Human Modelling","Digital Human Modeling","","","","10.1007/978-3-540-73321-8_68","Jennifer GeorgePaul Gnanayutham","2007","http://link.springer.com/chapter/10.1007/978-3-540-73321-8_68","Chapter"
"Limbic and cortical control of phonation for speech in response to a public speech preparation stressor","Brain Imaging and Behavior","","14","5","10.1007/s11682-019-00102-x","Maria DietrichRichard D. AndreattaYang JiangJoseph C. Stemple","2020","http://link.springer.com/article/10.1007/s11682-019-00102-x","Article"
"Augmenting Speech-Language Rehabilitation with Brain Computer Interfaces: An Exploratory Study Using Non-invasive Electroencephalographic Monitoring","Universal Access in Human-Computer Interaction. Access to Learning, Health and Well-Being","","","","10.1007/978-3-319-20684-4_57","Abeer Al-NafjanAreej Al-WabilYousef Al-Ohali","2015","http://link.springer.com/chapter/10.1007/978-3-319-20684-4_57","Chapter"
"Perceptual effects of preceding nonspeech rate on temporal properties of speech categories","Perception & Psychophysics","","67","6","10.3758/BF03193621","Travis WadeLori L. Holt","2005","http://link.springer.com/article/10.3758/BF03193621","Article"
"Does the wearing of masks change voice and speech parameters?","European Archives of Oto-Rhino-Laryngology","","279","4","10.1007/s00405-021-07086-9","R. GamaMaria Eugénia CastroJulie Titske van Lith-BijlGauthier Desuter","2022","http://link.springer.com/article/10.1007/s00405-021-07086-9","Article"
"My Lovely Granny’s Farm: An immersive virtual reality training system for children with autism spectrum disorder","Education and Information Technologies","","28","12","10.1007/s10639-023-11862-x","Aiganym SoltiyevaWilk OliveiraAlimanova MadinaShyngys AdilkhanMarat UrmanovJuho Hamari","2023","http://link.springer.com/article/10.1007/s10639-023-11862-x","Article"
"Proceedings of the 2nd Congress on Evidence Based Mental Health: from research to clinical practice","Annals of General Psychiatry","","17","1","10.1186/s12991-018-0206-2","","2018","http://link.springer.com/article/10.1186/s12991-018-0206-2","Article"
"Machine learning approach for detecting Covid-19 from speech signal using Mel frequency magnitude coefficient","Signal, Image and Video Processing","","17","6","10.1007/s11760-023-02537-8","Sudhansu Sekhar NayakAnand D. DarjiPrashant K. Shah","2023","http://link.springer.com/article/10.1007/s11760-023-02537-8","Article"
"Fourth meeting of the European Neurological Society 25–29 June 1994 Barcelona, Spain","Journal of Neurology","","241","1","10.1007/BF02333089","L. HarmsA. BockW. JÄnischJ. ValduezaJ. WeberI. LinkJ. De KeyserA. GoossensN. WilczakC. VedelerL. BjorgeE. UvestadG. ContiK. WilliamsL. GinsbergS. Rafique","1994","http://link.springer.com/article/10.1007/BF02333089","Article"
"Use of speech-modulated noise adds strong “bottom-up” cues for phonemic restoration","Perception & Psychophysics","","58","3","10.3758/BF03206810","James A. BashfordRichard M. WarrenChristopher A. Brown","1996","http://link.springer.com/article/10.3758/BF03206810","Article"
"On building models of spoken-word recognition: When there is as much to learn from natural “oddities” as artificial normality","Perception & Psychophysics","","70","7","10.3758/PP.70.7.1235","Sven L. MattysJune M. Liss","2008","http://link.springer.com/article/10.3758/PP.70.7.1235","Article"
"Abstracts from the ICBM 2012 Meeting","International Journal of Behavioral Medicine","","19","1","10.1007/s12529-012-9247-0","","2012","http://link.springer.com/article/10.1007/s12529-012-9247-0","Article"
"Speech perception as categorization","Attention, Perception, & Psychophysics","","72","5","10.3758/APP.72.5.1218","Lori L. HoltAndrew J. Lotto","2010","http://link.springer.com/article/10.3758/APP.72.5.1218","Article"
"Speech","Encyclopedia of Clinical Neuropsychology","","","","10.1007/978-3-319-56782-2_923-3","Lyn S. Turkstra","2018","http://link.springer.com/referenceworkentry/10.1007/978-3-319-56782-2_923-3","ReferenceWorkEntry"
"Neural systems mediating processing of sound units of language distinguish recovery versus persistence in stuttering","Journal of Neurodevelopmental Disorders","","7","1","10.1186/s11689-015-9124-7","Ranjini MohanChristine Weber","2015","http://link.springer.com/article/10.1186/s11689-015-9124-7","Article"
"Speech-specific categorical perception deficit in autism: An Event-Related Potential study of lexical tone processing in Mandarin-speaking children","Scientific Reports","","7","1","10.1038/srep43254","Xiaoyue WangSuiping WangYuebo FanDan HuangYang Zhang","2017","http://link.springer.com/article/10.1038/srep43254","Article"
"Hemispheric contributions to the integration of visual and auditory information in speech perception","Perception & Psychophysics","","55","6","10.3758/BF03211678","K. BaynesM. G. FunnellC. A. Fowler","1994","http://link.springer.com/article/10.3758/BF03211678","Article"
"Rumination in Response to a Social Interaction: Psychometric Properties of the Socially Anxious Rumination Questionnaire (SARQ) in Social Anxiety Disorder","Journal of Psychopathology and Behavioral Assessment","","45","3","10.1007/s10862-023-10063-7","Emily J. WilsonMaree J. AbbottHayley E. DonohueRonald M. RapeeLeigh CarpenterJonathan E. Gaston","2023","http://link.springer.com/article/10.1007/s10862-023-10063-7","Article"
"Relationship between objective measures of hearing discrimination elicited by non-linguistic stimuli and speech perception in adults","Scientific Reports","","11","1","10.1038/s41598-021-98950-5","Hugo SohierFabrice BardyTeresa Y. C. Ching","2021","http://link.springer.com/article/10.1038/s41598-021-98950-5","Article"
"Behavioral Treatment for Speech and Language in Primary Progressive Aphasia and Primary Progressive Apraxia of Speech: A Systematic Review","Neuropsychology Review","","","","10.1007/s11065-023-09607-1","Lisa D. WautersKaren CrootHeather R. DialJoseph R. DuffyStephanie M. GrassoEsther KimKristin Schaffer MendezKirrie J. BallardHeather M. ClarkLeeah KohleyLaura L. MurrayEmily J. RogalskiMathieu FigeysLisa MilmanMaya L. Henry","2023","http://link.springer.com/article/10.1007/s11065-023-09607-1","Article"
"Schizophrenia alters intra-network functional connectivity in the caudate for detecting speech under informational speech masking conditions","BMC Psychiatry","","18","1","10.1186/s12888-018-1675-1","Yingjun ZhengChao WuJuanhua LiRuikeng LiHongjun PengShenglin SheYuping NingLiang Li","2018","http://link.springer.com/article/10.1186/s12888-018-1675-1","Article"
"Consequences of neural asynchrony: A case of auditory neuropathy","Journal of the Association for Research in Otolaryngology","","1","1","10.1007/s101620010004","N. KrausA.R. BradlowM.A. CheathamJ. CunninghamC.D. KingD.B. KochT.G. NicolT.J. McGee3L.K. SteinB.A. Wright","2000","http://link.springer.com/article/10.1007/s101620010004","Article"
"Facial-muscle weakness, speech disorders and dysphagia are common in patients with classic infantile Pompe disease treated with enzyme therapy","Journal of Inherited Metabolic Disease","","35","3","10.1007/s10545-011-9404-7","C. M. van GelderC. I. van CapelleB. J. EbbinkI. Moor-van NugterenJ. M. P. van den HoutM. M. HakkesteegtP. A. van DoornI. F. M. de CooA. J. J. ReuserH. H. W. de GierA. T. van der Ploeg","2012","http://link.springer.com/article/10.1007/s10545-011-9404-7","Article"
"42 Annual Congress of AOMSI Nagpur 16–18 Nov 2017","Journal of Maxillofacial and Oral Surgery","","16","1","10.1007/s12663-017-1052-5","","2017","http://link.springer.com/article/10.1007/s12663-017-1052-5","Article"
"Complex auditory brainstem response in normal-hearing adults using binaural versus monaural speech stimuli","The Egyptian Journal of Otolaryngology","","33","4","10.4103/ejo.ejo_74_16","Abeir Osman DabbousRabab Ahmed KouraMona Mohamed Hamdy","2017","http://link.springer.com/article/10.4103/ejo.ejo_74_16","Article"
"Dose frequency randomized controlled trial for Dynamic Temporal and Tactile Cueing (DTTC) treatment for childhood apraxia of speech: protocol paper","BMC Pediatrics","","23","1","10.1186/s12887-023-04066-2","Jenya Iuzzini-SeigelJulie CaseMaria I. GrigosShelley L. VellemanDonna ThomasElizabeth Murray","2023","http://link.springer.com/article/10.1186/s12887-023-04066-2","Article"
"Speech synthesis using generative adversarial network for improving readability of Hindi words to recuperate from dyslexia","Neural Computing and Applications","","33","15","10.1007/s00521-021-05695-3","Geeta AtkarPriyadarshini Jayaraju","2021","http://link.springer.com/article/10.1007/s00521-021-05695-3","Article"
"Development of an Arabic speech intelligibility test for children","The Egyptian Journal of Otolaryngology","","29","3","10.7123/01.EJO.0000429577.63818.de","Samia E. BassiounyMona A. HegaziJilan F. Nassar MDMohsen A. IbrahimAml S. SaberAhmed Abdel Hamid","2013","http://link.springer.com/article/10.7123/01.EJO.0000429577.63818.de","Article"
"Normal Development of Voice","","","","","10.1007/978-3-031-42391-8","Mette Pedersen","2024","http://link.springer.com/book/10.1007/978-3-031-42391-8","Book"
"Comparison of voice acquisition methodologies in speech research","Behavior Research Methods","","40","4","10.3758/BRM.40.4.982","Adam P. VogelPaul Maruff","2008","http://link.springer.com/article/10.3758/BRM.40.4.982","Article"
"Neural oscillatory activity and connectivity in children who stutter during a non-speech motor task","Journal of Neurodevelopmental Disorders","","15","1","10.1186/s11689-023-09507-8","Valeria C CarusoAmanda Hampton WrayErica LeschtSoo-Eun Chang","2023","http://link.springer.com/article/10.1186/s11689-023-09507-8","Article"
"Speaker-normalized sound representations in the human auditory cortex","Nature Communications","","10","1","10.1038/s41467-019-10365-z","Matthias J. SjerpsNeal P. FoxKeith JohnsonEdward F. Chang","2019","http://link.springer.com/article/10.1038/s41467-019-10365-z","Article"
"EAP 2019 Congress and Master Course","European Journal of Pediatrics","","178","11","10.1007/s00431-019-03466-w","","2019","http://link.springer.com/article/10.1007/s00431-019-03466-w","Article"
"Disorder-Specific Psychodrama Therapy in Theory and Practice","Psychodrama in Counselling, Coaching and Education","","","","10.1007/978-981-99-7508-2","Reinhard T. Krüger","2024","http://link.springer.com/book/10.1007/978-981-99-7508-2","Book"
"ECR 2018 - BOOK OF ABSTRACTS","Insights into Imaging","","9","1","10.1007/s13244-018-0603-8","","2018","http://link.springer.com/article/10.1007/s13244-018-0603-8","Article"
"Increased sub-clinical levels of autistic traits are associated with reduced multisensory integration of audiovisual speech","Scientific Reports","","9","1","10.1038/s41598-019-46084-0","Thijs van LaarhovenJeroen J. StekelenburgJean Vroomen","2019","http://link.springer.com/article/10.1038/s41598-019-46084-0","Article"
"Inner Ear","Otorhinolaryngology, Head and Neck Surgery","","","","10.1007/978-3-540-68940-9_6","Andreas ArnoldWolfgang ArnoldRoberto BovoUwe GanzerKarl-Friedrich HamannSalvatore IuratoJan KieferKerstin LammWalter LiviAlessandro MartiniGerard M. O’Donoghue","2010","http://link.springer.com/chapter/10.1007/978-3-540-68940-9_6","Chapter"
"A Dominantly Inherited Progressive Deafness Affecting Distal Auditory Nerve and Hair Cells","Journal of the Association for Research in Otolaryngology","","5","4","10.1007/s10162-004-5014-5","Arnold StarrBrandon IsaacsonHenry J. MichalewskiFan-Gang ZengYing-Yee KongPaula BealeGeorge W. PaulsonBronya J.B. KeatsMarci M. Lesperance","2004","http://link.springer.com/article/10.1007/s10162-004-5014-5","Article"
"Negative emotions in the target speaker’s voice enhance speech recognition under “cocktail-party” environments","Attention, Perception, & Psychophysics","","83","1","10.3758/s13414-020-02149-1","Lingxi LuYu DingChuanwei XueLiang Li","2021","http://link.springer.com/article/10.3758/s13414-020-02149-1","Article"
"Superior Communication of Positive Emotions Through Nonverbal Vocalisations Compared to Speech Prosody","Journal of Nonverbal Behavior","","45","4","10.1007/s10919-021-00375-1","Roza G. KamiloğluGeorge BoatengAlisa BalabanovaChuting CaoDisa A. Sauter","2021","http://link.springer.com/article/10.1007/s10919-021-00375-1","Article"
"Action sound–shape congruencies explain sound symbolism","Scientific Reports","","10","1","10.1038/s41598-020-69528-4","Konstantina MargiotoudiFriedemann Pulvermüller","2020","http://link.springer.com/article/10.1038/s41598-020-69528-4","Article"
"ACNP 61st Annual Meeting: Poster Abstracts P1 - P270","Neuropsychopharmacology","","47","1","10.1038/s41386-022-01484-1","","2022","http://link.springer.com/article/10.1038/s41386-022-01484-1","Article"
"Read my lips! Perception of speech in noise by preschool children with autism and the impact of watching the speaker’s face","Journal of Neurodevelopmental Disorders","","13","1","10.1186/s11689-020-09348-9","Rochelle S. NewmanLaura A. KirbyKatie Von HolzenElizabeth Redcay","2021","http://link.springer.com/article/10.1186/s11689-020-09348-9","Article"
"Primary progressive aphasia: a clinical approach","Journal of Neurology","","265","6","10.1007/s00415-018-8762-6","Charles R. MarshallChris J. D. HardyAnna VolkmerLucy L. RussellRebecca L. BondPhillip D. FletcherCamilla N. ClarkCatherine J. MummeryJonathan M. SchottMartin N. RossorNick C. FoxSebastian J. CrutchJonathan D. RohrerJason D. Warren","2018","http://link.springer.com/article/10.1007/s00415-018-8762-6","Article"
"Three Dimensional Articulator Model for Speech Acquisition by Children with Hearing Loss","Universal Acess in Human Computer Interaction. Coping with Diversity","","","","10.1007/978-3-540-73279-2_87","Arumugam RathinaveluHemalatha ThiagarajanAnupriya Rajkumar","2007","http://link.springer.com/chapter/10.1007/978-3-540-73279-2_87","Chapter"
"Quantifying Envelope and Fine-Structure Coding in Auditory Nerve Responses to Chimaeric Speech","Journal of the Association for Research in Otolaryngology","","10","3","10.1007/s10162-009-0169-8","Michael G. HeinzJayaganesh Swaminathan","2009","http://link.springer.com/article/10.1007/s10162-009-0169-8","Article"
"Simulation of Human Speech Production Applied to the Study and Synthesis of European Portuguese","EURASIP Journal on Advances in Signal Processing","","2005","9","10.1155/ASP.2005.1435","António J. S. TeixeiraRoberto MartinezLuís Nuno SilvaLuis M. T. JesusJose C. PríncipeFrancisco A. C. Vaz","2005","http://link.springer.com/article/10.1155/ASP.2005.1435","Article"
"Voluntary stuttering suppresses true stuttering: A window on the speech perception-production link","Perception & Psychophysics","","66","2","10.3758/BF03194876","Tim SaltuklarogluJoseph KalinowskiVikram N. DayaluAndrew StuartMichael P. Rastatter","2004","http://link.springer.com/article/10.3758/BF03194876","Article"
"Spectral-temporal EEG dynamics of speech discrimination processing in infants during sleep","BMC Neuroscience","","18","1","10.1186/s12868-017-0353-4","Phillip M. GilleyKristin UhlerKaylee WatsonChristine Yoshinaga-Itano","2017","http://link.springer.com/article/10.1186/s12868-017-0353-4","Article"
"Speech-generating devices: effectiveness of interface design—a comparative study of autism spectrum disorders","SpringerPlus","","5","1","10.1186/s40064-016-3181-6","Chien-Hsu ChenChuan-Po WangI-Jui LeeChris Chun-Chin Su","2016","http://link.springer.com/article/10.1186/s40064-016-3181-6","Article"
"Learning and adaptation in speech production without a vocal tract","Scientific Reports","","9","1","10.1038/s41598-019-49074-4","Megan M. C. ThompsonJohn F. HoudeSrikantan S. Nagarajan","2019","http://link.springer.com/article/10.1038/s41598-019-49074-4","Article"
"Longer-Term Psychiatric Inpatient Care for Adolescents","","","","","10.1007/978-981-19-1950-3","Philip Hazell","2022","http://link.springer.com/book/10.1007/978-981-19-1950-3","Book"
"Electrical brain imaging evidences left auditory cortex involvement in speech and non-speech discrimination based on temporal features","Behavioral and Brain Functions","","3","1","10.1186/1744-9081-3-63","Tino ZaehleLutz JanckeMartin Meyer","2007","http://link.springer.com/article/10.1186/1744-9081-3-63","Article"
"The Auditory Agnosias: a Short Review of Neurofunctional Evidence","Current Neurology and Neuroscience Reports","","23","11","10.1007/s11910-023-01302-1","Gabriele MiceliAntea Caccia","2023","http://link.springer.com/article/10.1007/s11910-023-01302-1","Article"
"Do age and linguistic background alter the audiovisual advantage when listening to speech in the presence of energetic and informational masking?","Attention, Perception, & Psychophysics","","80","1","10.3758/s13414-017-1423-5","Meital Avivi-ReichKlajdi PukaBruce A. Schneider","2018","http://link.springer.com/article/10.3758/s13414-017-1423-5","Article"
"Apraxia of speech and cerebellar mutism syndrome: a case report","Cerebellum & Ataxias","","4","1","10.1186/s40673-016-0059-x","E. De WitteI. WilssensD. De SurgelooseG. DuaM. MoensJ. VerhoevenM. MantoP. Mariën","2017","http://link.springer.com/article/10.1186/s40673-016-0059-x","Article"
"Using Intermicrophone Correlation to Detect Speech in Spatially Separated Noise","EURASIP Journal on Advances in Signal Processing","","2006","1","10.1155/ASP/2006/93920","Ashish KoulJulie E. Greenberg","2006","http://link.springer.com/article/10.1155/ASP/2006/93920","Article"
"H","Van Nostrand’s Scientific Encyclopedia","","","","10.1007/978-1-4757-6918-0_8","Douglas M. Considine P.E.Glenn D. Considine","1995","http://link.springer.com/chapter/10.1007/978-1-4757-6918-0_8","Chapter"
"Does perceptual learning in speech reflect changes in phonetic category representation or decision bias?","Perception & Psychophysics","","70","4","10.3758/PP.70.4.604","Constance M. Clarke-DavidsonPaul A. LuceJames R. Sawusch","2008","http://link.springer.com/article/10.3758/PP.70.4.604","Article"
"Abstracts 2016","International Journal of Behavioral Medicine","","23","1","10.1007/s12529-016-9586-3","","2016","http://link.springer.com/article/10.1007/s12529-016-9586-3","Article"
"Entries","The Palgrave Dictionary of Transnational History","","","","10.1007/978-1-349-74030-7_1","Harry LiebersohnMartin KlimkeDorota DakowskaSandrine KottW. Caleb McDanielTom BrookingAlan JeevesTobias HübinetteSimona De IulioCemil AydinWilliam MinterAndreas EckertThomas AdamJ. Bishop GrewellPaul J. DosalJames Longhurst","2009","http://link.springer.com/chapter/10.1007/978-1-349-74030-7_1","Chapter"
"Perception in attention deficit hyperactivity disorder","ADHD Attention Deficit and Hyperactivity Disorders","","10","1","10.1007/s12402-017-0230-0","Anselm B. M. FuermaierPhilippa HüpenStefanie M. De VriesMorgana MüllerFrancien M. KokJanneke KoertsJoost HeutinkLara TuchaManfred GerlachOliver Tucha","2018","http://link.springer.com/article/10.1007/s12402-017-0230-0","Article"
"10th ESSD Congress, 2020","Dysphagia","","38","1","10.1007/s00455-022-10457-x","","2023","http://link.springer.com/article/10.1007/s00455-022-10457-x","Article"
"A systematic review on automated clinical depression diagnosis","npj Mental Health Research","","2","1","10.1038/s44184-023-00040-z","Kaining MaoYuqi WuJie Chen","2023","http://link.springer.com/article/10.1038/s44184-023-00040-z","Article"
"Contribution of the Cerebellum and the Basal Ganglia to Language Production: Speech, Word Fluency, and Sentence Construction—Evidence from Pathology","The Cerebellum","","20","2","10.1007/s12311-020-01207-6","Maria Caterina Silveri","2021","http://link.springer.com/article/10.1007/s12311-020-01207-6","Article"
"Perception of synthetic speech produced automatically by rule: Intelligibility of eight text-to-speech systems","Behavior Research Methods, Instruments, & Computers","","18","2","10.3758/BF03201008","Beth G. GreeneJohn S. LoganDavid B. Pisoni","1986","http://link.springer.com/article/10.3758/BF03201008","Article"
"Specific language impairment: speech perception in relation to noise","The Egyptian Journal of Otolaryngology","","37","1","10.1186/s43163-021-00115-8","Trandil H. ElmahallawiTakwa A. GabrMohamad E. DarwishFatma M. Seleem","2021","http://link.springer.com/article/10.1186/s43163-021-00115-8","Article"
"Contents","Journal of Inherited Metabolic Disease","","30","1","10.1007/s10545-007-9987-1","","2007","http://link.springer.com/article/10.1007/s10545-007-9987-1","Article"
