Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Kleefstra syndrome in Hungarian patients: additional symptoms besides the classic phenotype","Molecular Cytogenetics","","9","1","10.1186/s13039-016-0231-2","Kinga HadzsievKatalin KomlosiMarta CzakoBalazs DugaRenata SzalaiAndras SzaboEtelka PostyeniTitanilla SzaboGyorgy KosztolanyiBela Melegh","2016","http://link.springer.com/article/10.1186/s13039-016-0231-2","Article"
"Rethinking syntax: A commentary on E. Kako’s “Elements of syntax in the systems of three language-trained animals”","Animal Learning & Behavior","","27","1","10.3758/BF03199425","Irene M. Pepperberg","1999","http://link.springer.com/article/10.3758/BF03199425","Article"
"Important aspects in the assessment of bilingual children with suspected language impairment: The Vienna Model","neuropsychiatrie","","35","3","10.1007/s40211-020-00361-x","Ao.Univ.Prof. Dr. phil. Brigitte EisenwortCarolin SchmidMaksim TilisDmitrij TsoyGabriela Diendorfer-RadnerAnika SedlaczekClaudia Klier","2021","http://link.springer.com/article/10.1007/s40211-020-00361-x","Article"
"A novel deletion mutation in KMT2A identified in a child with ID/DD and blood eosinophilia","BMC Medical Genetics","","20","1","10.1186/s12881-019-0776-0","Haixia ZhangBingwu XiangHui ChenXiang ChenTao Cai","2019","http://link.springer.com/article/10.1186/s12881-019-0776-0","Article"
"Hypotonia and intellectual disability without dysmorphic features in a patient with PIGN-related disease","BMC Medical Genetics","","18","1","10.1186/s12881-017-0481-9","Isabelle ThiffaultBritton ZuccarelliHolly WelshXuan YuanEmily FarrowLee ZellmerNeil MillerSarah SodenAhmed AbdelmoityRobert A. BrodskyCarol Saunders","2017","http://link.springer.com/article/10.1186/s12881-017-0481-9","Article"
"“A Japanese gentleman of the Samurai tradition”: Takeshi Matsunaga 1945–2003","Immunogenetics","","55","8","10.1007/s00251-003-0616-3","Francesco ColucciElizabeth SimpsonAnne McLarenSatoshi HayakawaElisabet AnderssonLucia Mincheva-NilssonVladimir Baranov","2003","http://link.springer.com/article/10.1007/s00251-003-0616-3","Article"
"Discriminant and concurrent validity of a simplified DSM-based structured diagnostic instrument for the assessment of autism spectrum disorders in youth and young adults","BMC Psychiatry","","11","1","10.1186/1471-244X-11-204","Gagan JoshiCarter R PettyRonna FriedJanet WozniakJamie A MiccoAude HeninRobert DoyleMaribel GaldoMeghan KotarskiJanet CarusoBenjamin MellerStephen V FaraoneJoseph Biederman","2011","http://link.springer.com/article/10.1186/1471-244X-11-204","Article"
"Clinico-radiological and molecular characterization of a child with ring chromosome 2 presenting growth failure, microcephaly, kidney and brain malformations","Molecular Cytogenetics","","8","1","10.1186/s13039-015-0121-z","Mariasavina SeverinoAndrea AccogliGiorgio GimelliAndrea RossiSvetlana KotzevaMaja Di RoccoPatrizia RonchettoCristina CuocoElisa Tassano","2015","http://link.springer.com/article/10.1186/s13039-015-0121-z","Article"
"Emergent factors in Eating Disorders in childhood and preadolescence","Italian Journal of Pediatrics","","36","1","10.1186/1824-7288-36-49","Leonardo SacratoAlessandro PellicciariEmilio Franzoni","2010","http://link.springer.com/article/10.1186/1824-7288-36-49","Article"
"The Emergence of Human Consciousness: From Fetal to Neonatal Life","Pediatric Research","","65","3","10.1203/PDR.0b013e3181973b0d","Hugo LagercrantzJean-Pierre Changeux","2009","http://link.springer.com/article/10.1203/PDR.0b013e3181973b0d","Article"
"Arterial spin labeling for presurgical localization of refractory frontal lobe epilepsy in children","European Journal of Medical Research","","26","1","10.1186/s40001-021-00564-0","Jia ZhangHeng ZhangYang LiMeng YuanJinxiu ZhangHuan LuoZeshan YaoJing Gan","2021","http://link.springer.com/article/10.1186/s40001-021-00564-0","Article"
"Physical, oral, and swallowing functions of three patients with type a xeroderma pigmentosum: a report of three cases","BMC Oral Health","","24","1","10.1186/s12903-024-03933-3","Atsuko TamuraKohei YamaguchiRyosuke YanagidaRie MiyataHaruka Tohara","2024","http://link.springer.com/article/10.1186/s12903-024-03933-3","Article"
"Development of the Tobacco Tactics logo: From thumb prints to press","Tobacco Induced Diseases","","10","1","10.1186/1617-9625-10-6","Lee A EwingCarrie A Karvonen-GutierrezDevon NoonanSonia A Duffy","2012","http://link.springer.com/article/10.1186/1617-9625-10-6","Article"
"Cascade Fumarate Hydratase mutation screening allows early detection of kidney tumour: a case report","BMC Medical Genetics","","18","1","10.1186/s12881-017-0436-1","Melanie M. Y. ChanAngela BarnicoatFaiz MumtazMichael AitchisonLucy SideHelen BrittainAlan W. H. BatesDaniel P. Gale","2017","http://link.springer.com/article/10.1186/s12881-017-0436-1","Article"
"A Geologist's Notes on the Royal Academy","Nature","","24","604","10.1038/024085a0","T. G. BONNEY","1881","http://link.springer.com/article/10.1038/024085a0","Article"
"Transfer-function analysis in anesthesia research","Canadian Journal of Anesthesia","","46","9","10.1007/BF03012968","William P. S. McKayPeter H. GregsonBenjamin W. S. McKay","1999","http://link.springer.com/article/10.1007/BF03012968","Article"
"Network Performance Management Using Realistic Abductive Reasoning Model","Integrated Network Management IV","","","","10.1007/978-0-387-34890-2_17","G. Prem KumarP. Venkataram","1995","http://link.springer.com/chapter/10.1007/978-0-387-34890-2_17","Chapter"
"Rare mosaic variant of GJA1 in a patient with a neurodevelopmental disorder","Human Genome Variation","","11","1","10.1038/s41439-023-00262-9","Rina ShimomuraTomoe YanagishitaKumiko IshiguroMinobu ShichijiTakatoshi SatoKeiko Shimojima YamamotoMiho NagataYasuki IshiharaYohei MiyashitaKeiko IshigakiSatoru NagataYoshihiro AsanoToshiyuki Yamamoto","2024","http://link.springer.com/article/10.1038/s41439-023-00262-9","Article"
"Intrauterine Growth Retardation Associated with Maternal Uniparental Disomy for Chromosome 6 Unmasked by Congenital Adrenal Hyperplasia","Pediatric Research","","46","5","10.1203/00006450-199911000-00004","Rhonda P SpiroSusan L ChristianDavid H LedbetterMaria I NewRobert C WilsonNancy RoizenRobert L Rosenfield","1999","http://link.springer.com/article/10.1203/00006450-199911000-00004","Article"
"A Life Cycle of Extreme Survival Spanning Three Stages: Ana Vela Rubio (1901–2017)","Exceptional Lifespans","","","","10.1007/978-3-030-49970-9_19","Rosa Gómez-RedondoRamón Domènech","2021","http://link.springer.com/chapter/10.1007/978-3-030-49970-9_19","Chapter"
"Modeling Time-Triggered Ethernet in SystemC/TLM for Virtual Prototyping of Cyber-Physical Systems","Embedded Systems: Design, Analysis and Verification","","","","10.1007/978-3-642-38853-8_29","Zhenkai ZhangXenofon Koutsoukos","2013","http://link.springer.com/chapter/10.1007/978-3-642-38853-8_29","Chapter"
"Loss of DMRT1 gene in a Mos 45,XY,-9[8]/46,XY,r(9)[29]/47,XY,+idic r(9)× 2[1]/46,XY,idic r(9)[1]/46,XY[1] female presenting with short stature","Molecular Cytogenetics","","11","1","10.1186/s13039-018-0379-z","Bagas A. MarsudiHannie KartapradjaChrysantine ParamayudaJose R. L. BatubaraAlida R. HarahapNanis S. Marzuki","2018","http://link.springer.com/article/10.1186/s13039-018-0379-z","Article"
"A novel case of two siblings harbouring homozygous variant in the NEUROG1 gene with autism as an additional phenotype: a case report","BMC Neurology","","23","1","10.1186/s12883-023-03065-1","Frenny ShethJhanvi ShahKetan PatelDarshan PatelDeepika JainJayesh ShethHarsh Sheth","2023","http://link.springer.com/article/10.1186/s12883-023-03065-1","Article"
"Autosomal recessive congenital cataract is associated with a novel 4-bp splicing deletion mutation in a novel C10orf71 human gene","Human Genomics","","17","1","10.1186/s40246-023-00492-6","M. ChograniH. M. AlahdalM. Rejili","2023","http://link.springer.com/article/10.1186/s40246-023-00492-6","Article"
"Genetic testing for hearing loss in the United States should include deletion/duplication analysis for the deafness/infertility locus at 15q15.3","Molecular Cytogenetics","","6","1","10.1186/1755-8166-6-19","Nicole HoppmanUmut AyparPamela BrodersenNeil BrownJustin WilsonDusica Babovic-Vuksanovic","2013","http://link.springer.com/article/10.1186/1755-8166-6-19","Article"
"Interstitial 11q deletion: genomic characterization and neuropsychiatric follow up from early infancy to adolescence and literature review","BMC Research Notes","","7","1","10.1186/1756-0500-7-248","Renata NacinovichNicoletta VillaSerena RedaelliFiorenza BroggiMonica BombaPatrizia StoppaAgnese ScatignoAngelo SelicorniLeda DalpràFrancesca Neri","2014","http://link.springer.com/article/10.1186/1756-0500-7-248","Article"
"Novel microduplication of CHL1 gene in a patient with autism spectrum disorder: a case report and a brief literature review","Molecular Cytogenetics","","9","1","10.1186/s13039-016-0261-9","Chunyang LiChunxue LiuBingrui ZhouChunchun HuXiu Xu","2016","http://link.springer.com/article/10.1186/s13039-016-0261-9","Article"
"Does Evolutionary Theory Offer Insight into Epistemology, Consciousness, Sex, Race, Religion, Ethics, and the Meaning of Life?","Evolution: Education and Outreach","","4","4","10.1007/s12052-011-0378-6","Gregory J. MorganTina SinghSean DonovanDavid J. WatsonJonathan BoosJohn HuCassidy L. DeSchryverBrittany K. CrosbyTadas VilkeliskisBrian WorthmannSteven Sagona","2011","http://link.springer.com/article/10.1007/s12052-011-0378-6","Article"
"Coping with adversity: Individual differences in the perception of noisy and accented speech","Attention, Perception, & Psychophysics","","80","6","10.3758/s13414-018-1537-4","Drew J. McLaughlinMelissa M. Baese-BerkTessa BentStephanie A. BorrieKristin J. Van Engen","2018","http://link.springer.com/article/10.3758/s13414-018-1537-4","Article"
"Optimized Sigmoid Functions for Speech Presence Probability and Gain Function in Speech Enhancement","Circuits, Systems, and Signal Processing","","","","10.1007/s00034-023-02549-2","Hai Huyen DamSven NordholmPei Chee YongSiow Yong Low","2024","http://link.springer.com/article/10.1007/s00034-023-02549-2","Article"
"Time Delay Estimation from Mixed Multispeaker Speech Signals Using Single Frequency Filtering","Circuits, Systems, and Signal Processing","","39","4","10.1007/s00034-019-01239-2","B. H. V. S. Narayana MurthyB. YegnanarayanaSudarsana Reddy Kadiri","2020","http://link.springer.com/article/10.1007/s00034-019-01239-2","Article"
"Auditory distraction in school-age children relative to individual differences in working memory capacity","Attention, Perception, & Psychophysics","","82","7","10.3758/s13414-020-02056-5","Naveen K. NagarajBeula M. MagimairajSarah Schwartz","2020","http://link.springer.com/article/10.3758/s13414-020-02056-5","Article"
"Infants’ listening in multitalker environments: Effect of the number of background talkers","Attention, Perception, & Psychophysics","","71","4","10.3758/APP.71.4.822","Rochelle S. Newman","2009","http://link.springer.com/article/10.3758/APP.71.4.822","Article"
"Aging and working memory modulate the ability to benefit from visible speech and iconic gestures during speech-in-noise comprehension","Psychological Research","","85","5","10.1007/s00426-020-01363-8","Louise SchubotzJudith HollerLinda DrijversAslı Özyürek","2021","http://link.springer.com/article/10.1007/s00426-020-01363-8","Article"
"The effect of unisensory and multisensory information on lexical decision and free recall in young and older adults","Scientific Reports","","13","1","10.1038/s41598-023-41791-1","Christopher AtkinJemaine E. StaceyKatherine L. RobertsHarriet A. AllenHelen HenshawStephen P. Badham","2023","http://link.springer.com/article/10.1038/s41598-023-41791-1","Article"
"Induced alpha and beta electroencephalographic rhythms covary with single-trial speech intelligibility in competition","Scientific Reports","","13","1","10.1038/s41598-023-37173-2","Vibha ViswanathanHari M. BharadwajMichael G. HeinzBarbara G. Shinn-Cunningham","2023","http://link.springer.com/article/10.1038/s41598-023-37173-2","Article"
"Altering the rhythm of target and background talkers differentially affects speech understanding","Attention, Perception, & Psychophysics","","82","6","10.3758/s13414-020-02064-5","J. Devin McAuleyYi ShenSarah DecGary R. Kidd","2020","http://link.springer.com/article/10.3758/s13414-020-02064-5","Article"
"Efficient voice activity detection algorithm using long-term spectral flatness measure","EURASIP Journal on Audio, Speech, and Music Processing","","2013","1","10.1186/1687-4722-2013-21","Yanna MaAkinori Nishihara","2013","http://link.springer.com/article/10.1186/1687-4722-2013-21","Article"
"The Effect of a Voice Activity Detector on the Speech Enhancement Performance of the Binaural Multichannel Wiener Filter","EURASIP Journal on Audio, Speech, and Music Processing","","2010","1","10.1155/2010/840294","Jasmina CaticTorsten DauJörgM BuchholzFredrik Gran","2010","http://link.springer.com/article/10.1155/2010/840294","Article"
"Robust Bayesian estimation for context-based speech enhancement","EURASIP Journal on Audio, Speech, and Music Processing","","2014","1","10.1186/s13636-014-0035-4","Devireddy Hanumantha Rao NaiduSriram Srinivasan","2014","http://link.springer.com/article/10.1186/s13636-014-0035-4","Article"
"Bayesian STSA estimation using masking properties and generalized Gamma prior for speech enhancement","EURASIP Journal on Advances in Signal Processing","","2015","1","10.1186/s13634-015-0270-6","Mahdi ParchamiWei-Ping ZhuBenoit ChampagneEric Plourde","2015","http://link.springer.com/article/10.1186/s13634-015-0270-6","Article"
"Prevalence and risk factors of autism spectrum disorders in preschool children in Sharkia, Egypt: a community-based study","Middle East Current Psychiatry","","28","1","10.1186/s43045-021-00114-8","Amira Mohamed YousefEman H. RoshdyNelly R. Abdel FattahRanda M. SaidMaha M. AtiaElham M. HafezAmany Elshabrawy Mohamed","2021","http://link.springer.com/article/10.1186/s43045-021-00114-8","Article"
"Multi-channel recordings reveal age-related differences in the sleep of juvenile and adult zebra finches","Scientific Reports","","13","1","10.1038/s41598-023-35160-1","Hamed YeganegiJanie M. Ondracek","2023","http://link.springer.com/article/10.1038/s41598-023-35160-1","Article"
"Low prevalence of haemosporidian and trypanosome infections in the Eurasian Nightjar (Caprimulgus europaeus)","Journal of Ornithology","","164","2","10.1007/s10336-022-02031-x","Anna DubiecArnaud Da SilvaMarta Celej","2023","http://link.springer.com/article/10.1007/s10336-022-02031-x","Article"
"Prospects for timbre physicalism","Philosophical Studies","","175","2","10.1007/s11098-017-0880-y","Alistair M. C. Isaac","2018","http://link.springer.com/article/10.1007/s11098-017-0880-y","Article"
"Convergent evolution of complex cognition: Insights from the field of avian cognition into the study of self-awareness","Learning & Behavior","","49","1","10.3758/s13420-020-00434-5","Luigi BaciadonnaFrancesca M. CorneroNathan J. EmeryNicola S. Clayton","2021","http://link.springer.com/article/10.3758/s13420-020-00434-5","Article"
"Clinical outcomes of interactive, intensive and individual (3i) play therapy for children with ASD: a two-year follow-up study","BMC Pediatrics","","18","1","10.1186/s12887-018-1126-7","Elodie Tilmont PittalaYann Saint-Georges-ChaumetClaire FavrotAntoine TanetDavid CohenCatherine Saint-Georges","2018","http://link.springer.com/article/10.1186/s12887-018-1126-7","Article"
"Whom should we sense in “social sensing” - analyzing which users work best for social media now-casting","EPJ Data Science","","4","1","10.1140/epjds/s13688-015-0058-9","Jisun AnIngmar Weber","2015","http://link.springer.com/article/10.1140/epjds/s13688-015-0058-9","Article"
"Early features of autism spectrum disorder: a cross-sectional study","Italian Journal of Pediatrics","","45","1","10.1186/s13052-019-0733-8","Antonia ParmeggianiArianna CorinaldesiAnnio Posar","2019","http://link.springer.com/article/10.1186/s13052-019-0733-8","Article"
"A case for the role of memory consolidation in speech-motor learning","Psychonomic Bulletin & Review","","28","1","10.3758/s13423-020-01793-w","Anne L. van ZelstF. Sayako Earle","2021","http://link.springer.com/article/10.3758/s13423-020-01793-w","Article"
"Providing Outdoor Experiences for Infants and Toddlers: Pedagogical Possibilities and Challenges from a Brazilian Early Childhood Education Centre Case Study","Outdoor Learning and Play","","","","10.1007/978-3-030-72595-2_3","Natália Meireles Santos da CostaMaria Clotilde Rossetti-FerreiraAna Maria de Araujo Mello","2021","http://link.springer.com/chapter/10.1007/978-3-030-72595-2_3","Chapter"
"Partial commitment in an endogenous timing duopoly","Annals of Operations Research","","287","2","10.1007/s10479-018-03130-w","Ilkka Leppänen","2020","http://link.springer.com/article/10.1007/s10479-018-03130-w","Article"
"The feeling of grip: novelty, error dynamics, and the predictive brain","Synthese","","196","7","10.1007/s11229-017-1583-9","Julian KiversteinMark MillerErik Rietveld","2019","http://link.springer.com/article/10.1007/s11229-017-1583-9","Article"
"A Responsibility to the World: Saramago, Politics, Philosophy","iBroLiT – Estudos Iberorrománicos de Literatura e Tradutoloxía. Ibero-Romance Studies in Literature and Translatology","","","","10.57088/978-3-7329-8985-0","Burghard BaltruschCarlo SalzaniKristof K. P. Vanhoutte","2023","http://link.springer.com/book/10.57088/978-3-7329-8985-0","Book"
"Interior spaces as traces in Balzac’s La Comédie humaine","Palgrave Communications","","3","1","10.1057/palcomms.2017.43","Dominique Bauer","2017","http://link.springer.com/article/10.1057/palcomms.2017.43","Article"
"Using Self-Reported Patient Experiences to Understand Patient Burden: Learnings from Digital Patient Communities in Ankylosing Spondylitis","Advances in Therapy","","35","3","10.1007/s12325-018-0669-1","Prashanth SunkureddiDawn GibsonStephen DooganJohn HeidSamir BenosmanYujin Park","2018","http://link.springer.com/article/10.1007/s12325-018-0669-1","Article"
"Genetic architecture of childhood speech disorder: a review","Molecular Psychiatry","","","","10.1038/s41380-024-02409-8","Angela T. MorganDavid J. AmorMiya D. St JohnIngrid. E. SchefferMichael S. Hildebrand","2024","http://link.springer.com/article/10.1038/s41380-024-02409-8","Article"
"Nonlinguistic vocalizations from online amateur videos for emotion research: A validated corpus","Behavior Research Methods","","49","2","10.3758/s13428-016-0736-y","Andrey AnikinTomas Persson","2017","http://link.springer.com/article/10.3758/s13428-016-0736-y","Article"
"When Music Takes Over in Film","Palgrave Studies in Audio-Visual Culture","","","","10.1007/978-3-030-89155-8","Anna K. WindischClaus TieberPhil Powrie","2023","http://link.springer.com/book/10.1007/978-3-030-89155-8","Book"
"Craftspeople and Designer Makers in the Contemporary Creative Economy","Creative Working Lives","","","","10.1007/978-3-030-44979-7","Susan LuckmanJane Andrew","2020","http://link.springer.com/book/10.1007/978-3-030-44979-7","Book"
"The Directory","The Writers Directory 1980–82","","","","10.1007/978-1-349-03650-9_1","","1979","http://link.springer.com/chapter/10.1007/978-1-349-03650-9_1","Chapter"
"Characterisation of the clinical phenotype in Phelan-McDermid syndrome","Journal of Neurodevelopmental Disorders","","13","1","10.1186/s11689-021-09370-5","Mónica Burdeus-OlavarrietaAntonia San José-CáceresAlicia García-AlcónJavier González-PeñasPatricia Hernández-JusdadoMara Parellada-Redondo","2021","http://link.springer.com/article/10.1186/s11689-021-09370-5","Article"
"The evolution of hierarchical structure building capacity for language and music: a bottom-up perspective","Primates","","63","5","10.1007/s10329-021-00905-x","Rie Asano","2022","http://link.springer.com/article/10.1007/s10329-021-00905-x","Article"
"The Handbook of Salutogenesis","","","","","10.1007/978-3-319-04600-6","Maurice B. MittelmarkShifra SagyMonica ErikssonGeorg F. BauerJürgen M. PelikanBengt LindströmGeir Arild Espnes","2017","http://link.springer.com/book/10.1007/978-3-319-04600-6","Book"
"Speech synthesis using generative adversarial network for improving readability of Hindi words to recuperate from dyslexia","Neural Computing and Applications","","33","15","10.1007/s00521-021-05695-3","Geeta AtkarPriyadarshini Jayaraju","2021","http://link.springer.com/article/10.1007/s00521-021-05695-3","Article"
"Bilingualism and Speech Sound Disorders","Current Developmental Disorders Reports","","2","3","10.1007/s40474-015-0049-3","Brian A. GoldsteinChristina E. Gildersleeve-Neumann","2015","http://link.springer.com/article/10.1007/s40474-015-0049-3","Article"
"HiTEC: a connectionist model of the interaction between perception and action planning","Psychological Research","","81","6","10.1007/s00426-016-0803-0","Pascal HaazebroekAntonino RaffoneBernhard Hommel","2017","http://link.springer.com/article/10.1007/s00426-016-0803-0","Article"
"Functional and spatial segregation within the inferior frontal and superior temporal cortices during listening, articulation imagery, and production of vowels","Scientific Reports","","7","1","10.1038/s41598-017-17314-0","Alessandra Cecilia RampininiGiacomo HandjarasAndrea LeoLuca CecchettiEmiliano RicciardiGiovanna MarottaPietro Pietrini","2017","http://link.springer.com/article/10.1038/s41598-017-17314-0","Article"
"Self-management develops through doing of everyday activities—a longitudinal qualitative study of stroke survivors during two years post-stroke","BMC Neurology","","16","1","10.1186/s12883-016-0739-4","Ton SatinkStaffan JosephssonJana ZajecEdith H. C. CupBert J. M. de SwartMaria W. G. Nijhuis-van der Sanden","2016","http://link.springer.com/article/10.1186/s12883-016-0739-4","Article"
"Eating Romantic England: The Foot And Mouth Epidemic And Its Consequences","Cultures of Taste/Theories of Appetite: Eating Romanticism","","","","10.1057/9781403981394_6","Nicholas Roe","2004","http://link.springer.com/chapter/10.1057/9781403981394_6","Chapter"
"Whole-exome analysis in Tunisian Imazighen and Arabs shows the impact of demography in functional variation","Scientific Reports","","11","1","10.1038/s41598-021-00576-0","Marcel Lucas-SánchezNeus Font-PorteriasFrancesc CalafellKarima Fadhlaoui-ZidDavid Comas","2021","http://link.springer.com/article/10.1038/s41598-021-00576-0","Article"
"Immediate judgments of learning are insensitive to implicit interference effects at retrieval","Memory & Cognition","","40","1","10.3758/s13421-011-0138-4","Deborah K. EakinChristopher Hertzog","2012","http://link.springer.com/article/10.3758/s13421-011-0138-4","Article"
"22q13 deletion syndrome: communication disorder or autism? Evidence from a specific clinical and neurophysiological phenotype","Translational Psychiatry","","8","1","10.1038/s41398-018-0212-9","Laura PonsonMarie GomotRomuald BlancCatherine BarthelemySylvie RouxArnold MunnichSerge RomanaNadia Aguillon-HernandezValérie MalanFrédérique Bonnet-Brilhault","2018","http://link.springer.com/article/10.1038/s41398-018-0212-9","Article"
"Meaning–thinking–AI","AI & SOCIETY","","","","10.1007/s00146-023-01709-x","Jan Soeffner","2023","http://link.springer.com/article/10.1007/s00146-023-01709-x","Article"
"Who to Observe and Imitate in Humans and Robots: The Importance of Motivational Factors","International Journal of Social Robotics","","15","8","10.1007/s12369-022-00923-9","Johann ChevalèreMurat KirtayVerena V. HafnerRebecca Lazarides","2023","http://link.springer.com/article/10.1007/s12369-022-00923-9","Article"
"How can contributors to open-source communities be trusted? On the assumption, inference, and substitution of trust","Ethics and Information Technology","","12","4","10.1007/s10676-010-9230-x","Paul B. de Laat","2010","http://link.springer.com/article/10.1007/s10676-010-9230-x","Article"
"Categorization of everyday sounds by cochlear implanted children","Scientific Reports","","9","1","10.1038/s41598-019-39991-9","Aurore BerlandEdward CollettPascal GaillardMichèle GuidettiKuzma StrelnikovNadine CochardPascal BaroneOlivier Deguine","2019","http://link.springer.com/article/10.1038/s41598-019-39991-9","Article"
"An oscillator model of the timing of turn-taking","Psychonomic Bulletin & Review","","12","6","10.3758/BF03206432","Margaret WilsonThomas P. Wilson","2005","http://link.springer.com/article/10.3758/BF03206432","Article"
"Strategic transmission of imperfect information: why revealing evidence (without proof) is difficult","International Journal of Game Theory","","52","4","10.1007/s00182-023-00848-1","Manuel Foerster","2023","http://link.springer.com/article/10.1007/s00182-023-00848-1","Article"
"Severe respiratory disease caused by human respiratory syncytial virus impairs language learning during early infancy","Scientific Reports","","10","1","10.1038/s41598-020-79140-1","Marcela PeñaCristina JaraJuan C. FloresRodrigo Hoyos-BachilogluCarolina IturriagaMariana MedinaJavier CarceyJanyra EspinozaKaren BohmwaldAlexis M. KalergisArturo Borzutzky","2020","http://link.springer.com/article/10.1038/s41598-020-79140-1","Article"
"Interprofessional collaboration in nursing homes (interprof): a grounded theory study of general practitioner experiences and strategies to perform nursing home visits","BMC Family Practice","","17","1","10.1186/s12875-016-0522-z","Nina FleischmannBritta TetzlaffJochen WerleChristina GeisterMartin SchererSiegfried WeyererEva Hummers-PradierChristiane A. Mueller","2016","http://link.springer.com/article/10.1186/s12875-016-0522-z","Article"
"The natural history of Canavan disease: 23 new cases and comparison with patients from literature","Orphanet Journal of Rare Diseases","","16","1","10.1186/s13023-020-01659-3","Annette BleyJonas DeneckeAlfried KohlschütterGerhard SchönSandra HischkePhilipp GuderTatjana BierhalsHeather LauMaja HempelFlorian S. Eichler","2021","http://link.springer.com/article/10.1186/s13023-020-01659-3","Article"
"Ictal kissing: a release phenomenon in non-dominant temporal lobe epilepsy","Epileptic Disorders","","12","4","10.1684/epd.2010.0337","Razi M. RashidKatherine EderJoshua RosenowMichael P. MackenStephan U. Schuele","2010","http://link.springer.com/article/10.1684/epd.2010.0337","Article"
"Controller Area Network (CAN) schedulability analysis: Refuted, revisited and revised","Real-Time Systems","","35","3","10.1007/s11241-007-9012-7","Robert I. DavisAlan BurnsReinder J. BrilJohan J. Lukkien","2007","http://link.springer.com/article/10.1007/s11241-007-9012-7","Article"
"Songbirds work around computational complexity by learning song vocabulary independently of sequence","Nature Communications","","8","1","10.1038/s41467-017-01436-0","Dina LipkindAnja T. ZaiAlexander HanuschkinGary F. MarcusOfer TchernichovskiRichard H. R. Hahnloser","2017","http://link.springer.com/article/10.1038/s41467-017-01436-0","Article"
"Composable Instructions and Prospection Guided Visuomotor Control for Robotic Manipulation","International Journal of Computational Intelligence Systems","","12","2","10.2991/ijcis.d.191017.001","Quanquan ShaoJie HuWeiming WangYi FangMingshuo HanJin QiJin Ma","2019","http://link.springer.com/article/10.2991/ijcis.d.191017.001","Article"
"Towards degradation decomposition for voice communication system assessment","Quality and User Experience","","2","1","10.1007/s41233-017-0006-5","Friedemann KösterFalk SchiffnerSebastian MöllerLudovic Malfait","2017","http://link.springer.com/article/10.1007/s41233-017-0006-5","Article"
"‘Let Lovers Sigh Out the Rest’: Witnessing the Breath in the Early Modern Emotional Body","The Life of Breath in Literature, Culture and Medicine","","","","10.1007/978-3-030-74443-4_9","Naya Tsentourou","2021","http://link.springer.com/chapter/10.1007/978-3-030-74443-4_9","Chapter"
"Copenhagen infant mental health project: study protocol for a randomized controlled trial comparing circle of security –parenting and care as usual as interventions targeting infant mental health risks","BMC Psychology","","4","1","10.1186/s40359-016-0166-8","Mette Skovgaard VæverJohanne Smith-NielsenTheis Lange","2016","http://link.springer.com/article/10.1186/s40359-016-0166-8","Article"
"Optimizing microsurgical skills with EEG neurofeedback","BMC Neuroscience","","10","1","10.1186/1471-2202-10-87","Tomas RosMerrick J MoseleyPhilip A BloomLarry BenjaminLesley A ParkinsonJohn H Gruzelier","2009","http://link.springer.com/article/10.1186/1471-2202-10-87","Article"
"Sleeping neonates track transitional probabilities in speech but only retain the first syllable of words","Scientific Reports","","12","1","10.1038/s41598-022-08411-w","Ana FlóLucas BenjaminMarie PaluGhislaine Dehaene-Lambertz","2022","http://link.springer.com/article/10.1038/s41598-022-08411-w","Article"
"Survey of the State of the Art","Early Algebra","","","","10.1007/978-3-319-32258-2_2","Carolyn KieranJeongSuk PangDeborah SchifterSwee Fong Ng","2016","http://link.springer.com/chapter/10.1007/978-3-319-32258-2_2","Chapter"
"The early communicative skills among a sample of Egyptian infants and toddlers","The Egyptian Journal of Otolaryngology","","36","1","10.1186/s43163-020-00023-3","Hassnaa Othman MohammedNesreen Fathi Mahmoud","2020","http://link.springer.com/article/10.1186/s43163-020-00023-3","Article"
"Development and content validity of an application to assess 24-hour movement behaviors in 0–4-year-old children involving end-users and key stakeholders: the My Little Moves app","International Journal of Behavioral Nutrition and Physical Activity","","21","1","10.1186/s12966-023-01552-9","Jelle ArtsMai J. M. ChinapawJessica S. GubbelsArnoud P. VerhoeffAnnette BronsSanne VeldmanAnnelinde LettinkTeatske M. Altenburg","2024","http://link.springer.com/article/10.1186/s12966-023-01552-9","Article"
"Molecular specializations of deep cortical layer analogs in songbirds","Scientific Reports","","10","1","10.1038/s41598-020-75773-4","Alexander A. NevuePeter V. LovellMorgan WirthlinClaudio V. Mello","2020","http://link.springer.com/article/10.1038/s41598-020-75773-4","Article"
"Hemispheric dominance underlying the neural substrate for learned vocalizations develops with experience","Scientific Reports","","5","1","10.1038/srep11359","Napim ChirathivatSahitya C. RajaSharon M. H. Gobes","2015","http://link.springer.com/article/10.1038/srep11359","Article"
"Embedded System Design","Embedded Systems","","","","10.1007/978-3-030-60910-8","Prof. Dr. Peter Marwedel","2021","http://link.springer.com/book/10.1007/978-3-030-60910-8","Book"
