Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Development and validation of a new multiplex for upgrading Y-STRs population databases from 12 to 23 markers and its forensic casework application","Scientific Reports","","12","1","10.1038/s41598-022-25785-z","Belén Navarro-LópezMiriam BaetaEva Granizo-RodríguezO. Moreno-LópezTamara KleinbielenJoana Francesca FerragutAntònia PicornellMarian M. de Pancorbo","2022","http://link.springer.com/article/10.1038/s41598-022-25785-z","Article"
"Developmental validation of GlobalFiler™ PCR amplification kit: a 6-dye multiplex assay designed for amplification of casework samples","International Journal of Legal Medicine","","132","6","10.1007/s00414-018-1817-5","Matthew J. LudemanChang ZhongJulio J. MuleroRobert E. LagacéLori K. HennessyMarc L. ShortDennis Y. Wang","2018","http://link.springer.com/article/10.1007/s00414-018-1817-5","Article"
"Deconvolution of blood-blood mixtures using DEPArrayTM separated single cell STR profiling","Rechtsmedizin","","29","1","10.1007/s00194-018-0291-1","PD Dr. K. AnslingerM. GrawB. Bayer","2019","http://link.springer.com/article/10.1007/s00194-018-0291-1","Article"
"Development and validation in 500 female samples of a TP-PCR assay to identify AFF2 GCC expansions","Scientific Reports","","11","1","10.1038/s41598-021-93473-5","Cecília SilvaNuno MaiaFlávia SantosBárbara RodriguesIsabel MarquesRosário SantosPaula Jorge","2021","http://link.springer.com/article/10.1038/s41598-021-93473-5","Article"
"The Mere Anticipation of an Interaction with a Woman Can Impair Men’s Cognitive Performance","Archives of Sexual Behavior","","41","4","10.1007/s10508-011-9860-z","Sanne NautsMartin MetzmacherThijs VerwijmerenVera RommeswinkelJohan C. Karremans","2012","http://link.springer.com/article/10.1007/s10508-011-9860-z","Article"
"Cross-species amplification of 36 cyprinid microsatellite loci in Phoxinus phoxinus (L.) and Scardinius erythrophthalmus (L.)","BMC Research Notes","","2","1","10.1186/1756-0500-2-248","Johannes HolmenLeif A VøllestadKjetill S JakobsenCraig R Primmer","2009","http://link.springer.com/article/10.1186/1756-0500-2-248","Article"
"When Music Takes Over in Film","Palgrave Studies in Audio-Visual Culture","","","","10.1007/978-3-030-89155-8","Anna K. WindischClaus TieberPhil Powrie","2023","http://link.springer.com/book/10.1007/978-3-030-89155-8","Book"
"Model Checking Parameterized Asynchronous Shared-Memory Systems","Computer Aided Verification","","","","10.1007/978-3-319-21690-4_5","Antoine Durand-GasselinJavier EsparzaPierre GantyRupak Majumdar","2015","http://link.springer.com/chapter/10.1007/978-3-319-21690-4_5","Chapter"
"Genome-wide survey and analysis of microsatellites in giant panda (Ailuropoda melanoleuca), with a focus on the applications of a novel microsatellite marker system","BMC Genomics","","16","1","10.1186/s12864-015-1268-z","Jie HuangYu-Zhi LiLian-Ming DuBo YangFu-Jun ShenHe-Min ZhangZhi-He ZhangXiu-Yue ZhangBi-Song Yue","2015","http://link.springer.com/article/10.1186/s12864-015-1268-z","Article"
"Combining next-generation sequencing and online databases for microsatellite development in non-model organisms","Scientific Reports","","3","1","10.1038/srep03376","Ciro RicoEric NormandeauAnne-Marie Dion-CôtéMaría Inés RicoGuillaume CôtéLouis Bernatchez","2013","http://link.springer.com/article/10.1038/srep03376","Article"
"Models of speech production","Formal Aspects of Cognitive Processes","","","","10.1007/3-540-07016-8_9","Chin-W. Kim","1975","http://link.springer.com/chapter/10.1007/3-540-07016-8_9","Chapter"
"Developmental Validation of a novel 5 dye Y-STR System comprising the 27 YfilerPlus loci","Scientific Reports","","6","1","10.1038/srep29557","Rufeng BaiYaju LiuZheng LiHaiying JinQinghua TianMeisen ShiShuhua Ma","2016","http://link.springer.com/article/10.1038/srep29557","Article"
"Optimization and validation of multi-coloured capillary electrophoresis for genotyping of Plasmodium falciparum merozoite surface proteins (msp1 and 2)","Malaria Journal","","8","1","10.1186/1475-2875-8-78","Anne LiljanderLisa WiklundNicole FalkMargaret KwekuAndreas MårtenssonIngrid FelgerAnna Färnert","2009","http://link.springer.com/article/10.1186/1475-2875-8-78","Article"
"Developmental Validation of the Huaxia Platinum System and application in 3 main ethnic groups of China","Scientific Reports","","6","1","10.1038/srep31075","Zheng WangDi ZhouZhenjun JiaLuyao LiWei WuChengtao LiYiping Hou","2016","http://link.springer.com/article/10.1038/srep31075","Article"
"Chronic myeloid leukemia with sleep-related painful erections as a first symptom: a case report","Journal of Medical Case Reports","","17","1","10.1186/s13256-023-04222-3","Yao-dong HanHong-jie Chen","2023","http://link.springer.com/article/10.1186/s13256-023-04222-3","Article"
"Cortical Thickness in Children Receiving Intensive Therapy for Idiopathic Apraxia of Speech","Brain Topography","","27","2","10.1007/s10548-013-0308-8","Darren S. KadisDebra GoshulakAravind NamasivayamMargit PukonenRobert KrollLuc F. De NilElizabeth W. PangJason P. Lerch","2014","http://link.springer.com/article/10.1007/s10548-013-0308-8","Article"
"Effects of excessive temperature change on contrast in temperature perception","Psychonomic Science","","23","4","10.3758/BF03336106","Edwin A. RuggJames M. MacDougall","1971","http://link.springer.com/article/10.3758/BF03336106","Article"
"Conversion motor paralysis disorder: analysis of 34 consecutive referrals","Spinal Cord","","40","7","10.1038/sj.sc.3101307","RJ HerutiJ ReznikA AdunskiA LevyH WeingardenA Ohry","2002","http://link.springer.com/article/10.1038/sj.sc.3101307","Article"
"Unusual epileptic deterioration and extensive white matter lesion during treatment in Wilson’s disease","BMC Neurology","","13","1","10.1186/1471-2377-13-127","Young Eun KimJi Young YunHui-Jun YangHan-Joon KimBeom S Jeon","2013","http://link.springer.com/article/10.1186/1471-2377-13-127","Article"
"Viruses in and out","Genome Biology","","3","10","10.1186/gb-2002-3-10-reports4033","Mariam Andrawiss","2002","http://link.springer.com/article/10.1186/gb-2002-3-10-reports4033","Article"
"Handedness and Birth Order","Nature","","229","5281","10.1038/229195a0","PAUL BAKAN","1971","http://link.springer.com/article/10.1038/229195a0","Article"
"SOP: First-ever epileptic seizure in adult patients","Neurological Research and Practice","","1","1","10.1186/s42466-019-0006-4","Julian Bösel","2019","http://link.springer.com/article/10.1186/s42466-019-0006-4","Article"
"Identification of polymorphic microsatellite loci for the endangered Kagu (Rhynochetos jubatus) by high-throughput sequencing","Journal of Ornithology","","153","1","10.1007/s10336-011-0736-8","Bernhard C. StoeckleJörn TheuerkaufSophie RouysRoman GulaAlmudena LorenzoChristophe LambertTatjana KaeserRalph Kuehn","2012","http://link.springer.com/article/10.1007/s10336-011-0736-8","Article"
"Response suppression by response-contingent noise: Effects of conditioning history","Psychonomic Science","","23","4","10.3758/BF03336105","Robert H. Brookshire","1971","http://link.springer.com/article/10.3758/BF03336105","Article"
"Psychogenic fever in a patient with small cell lung cancer: a case report","BMC Cancer","","15","1","10.1186/s12885-015-1462-z","Mengdan XuXiaoye ZhangZhaoguo XuGuoyuan CuiLi YuXiaoying QiJia LinYan Liu","2015","http://link.springer.com/article/10.1186/s12885-015-1462-z","Article"
"Nathan H. Azrin (1930–2013): Case study of a “crossover” career","The Behavior Analyst","","36","2","10.1007/BF03392322","Brian A. Iwata","2013","http://link.springer.com/article/10.1007/BF03392322","Article"
"Capsular warning syndrome: clinical analysis and treatment","BMC Neurology","","19","1","10.1186/s12883-019-1522-0","Lanying HeRonghua XuJian WangLili ZhangLijuan ZhangFangfang ZhouWeiwei Dong","2019","http://link.springer.com/article/10.1186/s12883-019-1522-0","Article"
"736 Priapism in Children with Sickle Cell Disease: A Case Report","Pediatric Research","","68","1","10.1203/00006450-201011001-00736","R Sampson-DavisD MisraA SimmonsS RajanM Vaidya","2010","http://link.springer.com/article/10.1203/00006450-201011001-00736","Article"
"Recurrent priapism in the setting of cannabis use","Journal of Cannabis Research","","2","1","10.1186/s42238-020-0015-8","Sebastian MontgomeryKristal SirjuJoseph BearLatha GantiJohn Shivdat","2020","http://link.springer.com/article/10.1186/s42238-020-0015-8","Article"
"Compositional Specification and Verification of High-Speed Transfer Protocols","Protocol Specification, Testing and Verification XIV","","","","10.1007/978-0-387-34867-4_23","P. HerrmannH. Krumm","1995","http://link.springer.com/chapter/10.1007/978-0-387-34867-4_23","Chapter"
"Development and characterization of thirteen novel microsatellite markers for use in Greenland sharks (Somniosus microcephalus), with cross-amplification in Pacific sleeper sharks (Somniosus pacificus)","BMC Research Notes","","14","1","10.1186/s13104-021-05447-5","Meaghan A. SwintekRyan P. Walter","2021","http://link.springer.com/article/10.1186/s13104-021-05447-5","Article"
"Longitudinal study of primary progressive aphasia in a patient with pathologically diagnosed Alzheimer’s disease: a case report","Journal of Medical Case Reports","","15","1","10.1186/s13256-021-02867-6","Masahiko TakayaKazunari IshiiKazumasa SaigohOsamu Shirakawa","2021","http://link.springer.com/article/10.1186/s13256-021-02867-6","Article"
"An automatic analysis method of utterance and pause lengths and frequencies","Behavior Research Methods & Instrumentation","","15","4","10.3758/BF03203682","Yoshiyuki Horii","1983","http://link.springer.com/article/10.3758/BF03203682","Article"
"A New Partial Order Reduction Algorithm for Concurrent System Verification","Hardware Description Languages and their Applications","","","","10.1007/978-0-387-35064-6_25","Ratan NalumasuGanesh Gopalakrishnan","1997","http://link.springer.com/chapter/10.1007/978-0-387-35064-6_25","Chapter"
"Identifying genetic markers of adaptation for surveillance of viral host jumps","Nature Reviews Microbiology","","8","11","10.1038/nrmicro2440","Kim M. PepinSandra LassJuliet R. C. PulliamAndrew F. ReadJames O. Lloyd-Smith","2010","http://link.springer.com/article/10.1038/nrmicro2440","Article"
"Genetic architecture of childhood speech disorder: a review","Molecular Psychiatry","","","","10.1038/s41380-024-02409-8","Angela T. MorganDavid J. AmorMiya D. St JohnIngrid. E. SchefferMichael S. Hildebrand","2024","http://link.springer.com/article/10.1038/s41380-024-02409-8","Article"
"Use of Videos and Digital Media in Parent-implemented Interventions for Parents of Children with Primary Speech Sound And/or Language Disorders: A Scoping Review","Journal of Child and Family Studies","","29","12","10.1007/s10826-020-01842-x","Monica L. Bellon-HarnLekeitha R. MorrisVinaya ManchaiahWilliam E. Harn","2020","http://link.springer.com/article/10.1007/s10826-020-01842-x","Article"
"The Directory","The Writers Directory 1980–82","","","","10.1007/978-1-349-03650-9_1","","1979","http://link.springer.com/chapter/10.1007/978-1-349-03650-9_1","Chapter"
"Eighteenth Meeting of the European Neurological Society 7–11 June 2008, Nice, France","Journal of Neurology","","255","2","10.1007/s00415-008-2001-5","","2008","http://link.springer.com/article/10.1007/s00415-008-2001-5","Article"
"Diversity of interneurons in the lateral and basal amygdala","npj Science of Learning","","5","1","10.1038/s41539-020-0071-z","Jai S. PolepalliHelen GoochPankaj Sah","2020","http://link.springer.com/article/10.1038/s41539-020-0071-z","Article"
"Human Simulations in Behavior Analysis (1987–2010): Facilitating Research in Complex Human Behavior","Behavior and Social Issues","","20","1","10.5210/bsi.v20i0.3707","Todd A. WardRamona Houmanfar","2011","http://link.springer.com/article/10.5210/bsi.v20i0.3707","Article"
"Generation and propagation of recombinant mumps viruses exhibiting an additional U residue in the homopolymeric U tract of the F gene-end signal","Virus Genes","","51","1","10.1007/s11262-015-1204-y","Christian J. SauderLaurie NgoVahan SimonyanYu CongCheryl ZhangMalen LinkTahir MalikSteven A. Rubin","2015","http://link.springer.com/article/10.1007/s11262-015-1204-y","Article"
"10th Anniversary of the European Association for Predictive, Preventive and Personalised (3P) Medicine - EPMA World Congress Supplement 2020","EPMA Journal","","11","1","10.1007/s13167-020-00206-1","Olga GolubnitschajaOndrej TopolcanRadek KuceraVincenzo Costigliola","2020","http://link.springer.com/article/10.1007/s13167-020-00206-1","Article"
"Eating disorders mothers and their children: a systematic review of the literature","Archives of Women's Mental Health","","23","4","10.1007/s00737-020-01019-x","Maria Giulia MartiniManuela Barona-MartinezNadia Micali","2020","http://link.springer.com/article/10.1007/s00737-020-01019-x","Article"
"Abstracts from 38th Congress of the Société Internationale d’Urologie Seoul Dragon City, October 4-7, 2018","World Journal of Urology","","36","1","10.1007/s00345-018-2492-3","","2018","http://link.springer.com/article/10.1007/s00345-018-2492-3","Article"
"Environmental differences explain subtle yet detectable genetic structure in a widespread pollinator","BMC Ecology and Evolution","","22","1","10.1186/s12862-022-01963-5","Marcel GlückJulia C. GeueHenri A. Thomassen","2022","http://link.springer.com/article/10.1186/s12862-022-01963-5","Article"
"Implications for management and conservation of the population genetic structure of the wedge clam Donax trunculus across two biogeographic boundaries","Scientific Reports","","6","1","10.1038/srep39152","Amandine D. MarieChristophe LejeusneEvgenia KarapatsiouJosé A. CuestaPilar DrakeEnrique MacphersonLouis BernatchezCiro Rico","2016","http://link.springer.com/article/10.1038/srep39152","Article"
"An Overview of the mCRL2 Toolset and Its Recent Advances","Tools and Algorithms for the Construction and Analysis of Systems","","","","10.1007/978-3-642-36742-7_15","Sjoerd CranenJan Friso GrooteJeroen J. A. KeirenFrank P. M. StappersErik P. de VinkWieger WesselinkTim A. C. Willemse","2013","http://link.springer.com/chapter/10.1007/978-3-642-36742-7_15","Chapter"
"Relating Linear and Branching Model Checking","Programming Concepts and Methods PROCOMET ’98","","","","10.1007/978-0-387-35358-6_21","O. KupfermanM. Y. Vardi","1998","http://link.springer.com/chapter/10.1007/978-0-387-35358-6_21","Chapter"
"Model Checking Timed UML State Machines and Collaborations","Formal Techniques in Real-Time and Fault-Tolerant Systems","","","","10.1007/3-540-45739-9_23","Alexander KnappStephan MerzChristopher Rauh","2002","http://link.springer.com/chapter/10.1007/3-540-45739-9_23","Chapter"
"Molecular Basis of Genetic Variability in RNA Viruses","Molecular Biology of Plant Viruses","","","","10.1007/978-1-4615-5063-1_5","Jozef J. Bujarski","1999","http://link.springer.com/chapter/10.1007/978-1-4615-5063-1_5","Chapter"
"SCIENTIFIC POSTER EXHIBITION","Neuroradiology","","49","2","10.1007/s00234-007-0286-1","","2007","http://link.springer.com/article/10.1007/s00234-007-0286-1","Article"
"Noninvasive and nondestructive sampling for avian microsatellite genotyping: a case study on the vulnerable Chinese Egret (Egretta eulophotes)","Avian Research","","6","1","10.1186/s40657-015-0034-x","Yufei DaiQingxian LinWenzhen FangXiaoping ZhouXiaolin Chen","2015","http://link.springer.com/article/10.1186/s40657-015-0034-x","Article"
"Mating system and population structure in the natural distribution of Toona ciliata (Meliaceae) in South China","Scientific Reports","","10","1","10.1038/s41598-020-74123-8","Wei ZhouXin-Xin ZhangYing RenPei LiXiao-Yang ChenXin-Sheng Hu","2020","http://link.springer.com/article/10.1038/s41598-020-74123-8","Article"
"Genome-wide simple sequence repeats (SSR) markers discovered from whole-genome sequence comparisons of multiple spinach accessions","Scientific Reports","","11","1","10.1038/s41598-021-89473-0","Gehendra BhattaraiAinong ShiDevi R. KandelNora Solís-GraciaJorge Alberto da SilvaCarlos A. Avila","2021","http://link.springer.com/article/10.1038/s41598-021-89473-0","Article"
"Development of microsatellite loci and optimization of a multiplex assay for Latibulus argiolus (Hymenoptera: Ichneumonidae), the specialized parasitoid of paper wasps","Scientific Reports","","10","1","10.1038/s41598-020-72923-6","Agata Kostro-AmbroziakAnna SiekieraMagdalena CzajkowskaJan J. PomorskiHanna Panagiotopoulou","2020","http://link.springer.com/article/10.1038/s41598-020-72923-6","Article"
"Abstracts","Journal of Molecular Neuroscience","","51","1","10.1007/s12031-012-9923-1","","2013","http://link.springer.com/article/10.1007/s12031-012-9923-1","Article"
"Constructing Test Automata from Graphical Real-Time Requirements","Formal Techniques in Real-Time and Fault-Tolerant Systems","","","","10.1007/3-540-45739-9_25","Henning DierksMarc Lettrari","2002","http://link.springer.com/chapter/10.1007/3-540-45739-9_25","Chapter"
"Development of whole-genome multiplex assays and construction of an integrated genetic map using SSR markers in Senegalese sole","Scientific Reports","","10","1","10.1038/s41598-020-78397-w","Israel Guerrero-CózarCathaysa Perez-GarciaHicham BenzekriJ. J. SánchezPedro SeoaneFernando CruzMarta GutMaria Jesus ZamoranoM. Gonzalo ClarosManuel Manchado","2020","http://link.springer.com/article/10.1038/s41598-020-78397-w","Article"
"Dark Times: Fabulation, Synchrony, and the Musical Moment Reprised","When Music Takes Over in Film","","","","10.1007/978-3-030-89155-8_2","Amy Herzog","2023","http://link.springer.com/chapter/10.1007/978-3-030-89155-8_2","Chapter"
"Panel of polymorphic heterologous microsatellite loci to genotype critically endangered Bengal tiger: a pilot study","SpringerPlus","","3","1","10.1186/2193-1801-3-4","Sudhanshu MishraSujeet Kumar SinghAshok Kumar MunjalJouni AspiSurendra Prakash Goyal","2014","http://link.springer.com/article/10.1186/2193-1801-3-4","Article"
"Starvation-free mutual exclusion with semaphores","Formal Aspects of Computing","","25","6","10.1007/s00165-011-0219-y","Wim H. HesselinkMark IJbema","2013","http://link.springer.com/article/10.1007/s00165-011-0219-y","Article"
"Internal validation study to assess the SeqStudio™ for human identification’s performance","International Journal of Legal Medicine","","137","4","10.1007/s00414-023-03016-y","Giulia SoldatiStefania TurrinaChiara SaccardoFrancesco AusaniaDomenico De Leo","2023","http://link.springer.com/article/10.1007/s00414-023-03016-y","Article"
"SOBER Cryptanalysis","Fast Software Encryption","","","","10.1007/3-540-48519-8_22","Daniel BleichenbacherSarvar Patel","1999","http://link.springer.com/chapter/10.1007/3-540-48519-8_22","Chapter"
"PeakSeeker: a program for interpreting genotypes of mononucleotide repeats","BMC Research Notes","","2","1","10.1186/1756-0500-2-17","James M ThompsonStephen J Salipante","2009","http://link.springer.com/article/10.1186/1756-0500-2-17","Article"
"Verification of randomized consensus algorithms under round-rigid adversaries","International Journal on Software Tools for Technology Transfer","","23","5","10.1007/s10009-020-00603-x","Nathalie BertrandIgor KonnovMarijana LazićJosef Widder","2021","http://link.springer.com/article/10.1007/s10009-020-00603-x","Article"
"LEAping to conclusions: A computational reanalysis of late embryogenesis abundant proteins and their possible roles","BMC Bioinformatics","","4","1","10.1186/1471-2105-4-52","Michael J Wise","2003","http://link.springer.com/article/10.1186/1471-2105-4-52","Article"
"STRsearch: a new pipeline for targeted profiling of short tandem repeats in massively parallel sequencing data","Hereditas","","157","1","10.1186/s41065-020-00120-6","Dong WangRuiyang TaoZhiqiang LiDun PanZhuo WangChengtao LiYongyong Shi","2020","http://link.springer.com/article/10.1186/s41065-020-00120-6","Article"
"Lexikonteil A–Z Vocabulary","Der Große Reuter","","","","10.1007/3-540-28721-3_1","","2005","http://link.springer.com/chapter/10.1007/3-540-28721-3_1","Chapter"
"Biological effects of deuteronation: ATP synthase as an example","Theoretical Biology and Medical Modelling","","4","1","10.1186/1742-4682-4-9","Abdullah Olgun","2007","http://link.springer.com/article/10.1186/1742-4682-4-9","Article"
"Characterization of 13 microsatellite loci for the tope shark, Galeorhinus galeus, discovered with next-generation sequencing and their utility for eastern Pacific smooth-hound sharks (Mustelus)","Conservation Genetics Resources","","3","3","10.1007/s12686-011-9402-y","Chris L. ChabotSergio Nigenda","2011","http://link.springer.com/article/10.1007/s12686-011-9402-y","Article"
"A reference allelic ladder for Western Capercaillie (Tetrao urogallus) and Black Grouse (Tetrao tetrix) enables linking grouse genetic data across studies","Conservation Genetics Resources","","13","1","10.1007/s12686-020-01180-6","Philipp AndesnerStephanie VallantThomas SeeberReinhard LentnerWolfgang ArthoferFlorian M. SteinerBirgit C. Schlick-Steiner","2021","http://link.springer.com/article/10.1007/s12686-020-01180-6","Article"
"lMAR: Highly Parallel Architecture for Markerless Augmented Reality in Aircraft Maintenance","Virtual and Mixed Reality - New Trends","","","","10.1007/978-3-642-22021-0_3","Andrea CaponioMauricio HincapiéEduardo González Mendivil","2011","http://link.springer.com/chapter/10.1007/978-3-642-22021-0_3","Chapter"
"Sex differences in early sensorimotor processing for speech discrimination","Scientific Reports","","9","1","10.1038/s41598-018-36775-5","David ThorntonAshley W. HarkriderDavid E. JensonTim Saltuklaroglu","2019","http://link.springer.com/article/10.1038/s41598-018-36775-5","Article"
"Spatio-temporal genetic tagging of a cosmopolitan planktivorous shark provides insight to gene flow, temporal variation and site-specific re-encounters","Scientific Reports","","10","1","10.1038/s41598-020-58086-4","Lilian LieberGraham HallJackie HallSimon BerrowEmmett JohnstonChrysoula GubiliJane SarginsonMalcolm FrancisClinton DuffySabine P. WintnerPhilip D. DohertyBrendan J. GodleyLucy A. HawkesMatthew J. WittSuzanne M. HendersonEleonora de Sabata","2020","http://link.springer.com/article/10.1038/s41598-020-58086-4","Article"
"Population genetics of Anopheles arabiensis, the primary malaria vector in the Republic of Sudan","Malaria Journal","","20","1","10.1186/s12936-021-03994-7","Mashair Sir El Khatim MustafaZairi JaalSumia Abu KashawaSiti Azizah Mohd Nor","2021","http://link.springer.com/article/10.1186/s12936-021-03994-7","Article"
"On the verification of system-level information flow properties for virtualized execution platforms","Journal of Cryptographic Engineering","","9","3","10.1007/s13389-019-00216-4","Christoph BaumannOliver SchwarzMads Dam","2019","http://link.springer.com/article/10.1007/s13389-019-00216-4","Article"
"Population structure and genetic variance among local populations of a non-native earthworm species in Minnesota, USA","Biological Invasions","","25","7","10.1007/s10530-023-03048-w","Bastian HeimburgerAndreas KleinAlexander RothStefan ScheuNico EisenhauerIna Schaefer","2023","http://link.springer.com/article/10.1007/s10530-023-03048-w","Article"
"Temporal Logics for Hyperproperties","Principles of Security and Trust","","","","10.1007/978-3-642-54792-8_15","Michael R. ClarksonBernd FinkbeinerMasoud KoleiniKristopher K. MicinskiMarkus N. RabeCésar Sánchez","2014","http://link.springer.com/chapter/10.1007/978-3-642-54792-8_15","Chapter"
"Logics for Bisimulation and Divergence","Foundations of Software Science and Computation Structures","","","","10.1007/978-3-319-89366-2_12","Xinxin LiuTingting YuWenhui Zhang","2018","http://link.springer.com/chapter/10.1007/978-3-319-89366-2_12","Chapter"
"Symbolic exploration of transition hierarchies","Tools and Algorithms for the Construction and Analysis of Systems","","","","10.1007/BFb0054181","Rajeev AlurThomas A. HenzingerSriram K. Rajamani","1998","http://link.springer.com/chapter/10.1007/BFb0054181","Chapter"
"Exploiting Constraints in Transformation-Based Verification","Correct Hardware Design and Verification Methods","","","","10.1007/11560548_21","Hari MonyJason BaumgartnerAdnan Aziz","2005","http://link.springer.com/chapter/10.1007/11560548_21","Chapter"
"Validation of the Applied Biosystems RapidHIT ID instrument and ACE GlobalFiler Express sample cartridge","International Journal of Legal Medicine","","136","1","10.1007/s00414-021-02722-9","Jennifer Churchill CihlarKapema Bupe KapemaBruce Budowle","2022","http://link.springer.com/article/10.1007/s00414-021-02722-9","Article"
"CRISPR–Cas9-targeted fragmentation and selective sequencing enable massively parallel microsatellite analysis","Nature Communications","","8","1","10.1038/ncomms14291","GiWon ShinSusan M. GrimesHoJoon LeeBilly T. LauLi C. XiaHanlee P. Ji","2017","http://link.springer.com/article/10.1038/ncomms14291","Article"
"Novel computational methods for increasing PCR primer design effectiveness in directed sequencing","BMC Bioinformatics","","9","1","10.1186/1471-2105-9-191","Kelvin LiAnushka BrownleyTimothy B StockwellKaren BeesonTina C McIntoshDana BusamSteve FerrieraSean MurphySamuel Levy","2008","http://link.springer.com/article/10.1186/1471-2105-9-191","Article"
"Development and validation of a multiplex 19 X-chromosomal short tandem repeats typing system for forensic purposes","Scientific Reports","","11","1","10.1038/s41598-020-80414-x","Juan JiaXu LiuQingwei FanChen FangMengchun WangJiarong ZhangWanting LiLinyu ShiXiaomeng ZhangChuguang ChenZailiang YuChen LiKeming YunJiangwei Yan","2021","http://link.springer.com/article/10.1038/s41598-020-80414-x","Article"
"Developmental validation of a 6-dye typing system with 27 loci and application in Han population of China","Scientific Reports","","7","1","10.1038/s41598-017-04548-1","Yaju LiuLihong GuoHaiying JinZheng LiRufeng BaiMeisen ShiShuhua Ma","2017","http://link.springer.com/article/10.1038/s41598-017-04548-1","Article"
"The IKK-binding domain of NEMO is an irregular coiled coil with a dynamic binding interface","Scientific Reports","","9","1","10.1038/s41598-019-39588-2","Adam H. BarczewskiMichael J. RagusaDale F. MierkeMaria Pellegrini","2019","http://link.springer.com/article/10.1038/s41598-019-39588-2","Article"
"A 124-plex Microhaplotype Panel Based on Next-generation Sequencing Developed for Forensic Applications","Scientific Reports","","10","1","10.1038/s41598-020-58980-x","Jing-Bo PangMin RaoQing-Feng ChenAn-Quan JiChi ZhangKe-Lai KangHao WuJian YeSheng-Jie NieLe Wang","2020","http://link.springer.com/article/10.1038/s41598-020-58980-x","Article"
"Forensic trace DNA: a review","Investigative Genetics","","1","1","10.1186/2041-2223-1-14","Roland AH van OorschotKaye N BallantyneR John Mitchell","2010","http://link.springer.com/article/10.1186/2041-2223-1-14","Article"
"Presentation dreams","Nature","","458","7240","10.1038/nj7240-933b","Sam Walcott","2009","http://link.springer.com/article/10.1038/nj7240-933b","Article"
"The song of the zebra finch","Lab Animal","","41","5","10.1038/laban0512-117","","2012","http://link.springer.com/article/10.1038/laban0512-117","Article"
"Singing in the brain: song learning in adult zebra finches","Nature Neuroscience","","2","7","10.1038/10139","Sandra Aamodt","1999","http://link.springer.com/article/10.1038/10139","Article"
"Please Hold the Line:  Expanding German Charging Infrastructure","ATZelectronics worldwide","","16","12","10.1007/s38314-021-0724-6","Christian Haas","2021","http://link.springer.com/article/10.1007/s38314-021-0724-6","Article"
"Off-Label indications for atypical antipsychotics: a systematic review","Annals of General Hospital Psychiatry","","2","1","10.1186/1475-2832-2-S1-S72","KN FountoulakisI NimatoudisA IacovidesG Kaprinis","2003","http://link.springer.com/article/10.1186/1475-2832-2-S1-S72","Article"
"A new model of Huntington's disease","Lab Animal","","45","2","10.1038/laban.943","Christine M. Scaduto","2016","http://link.springer.com/article/10.1038/laban.943","Article"
"Using a theorem prover for reasoning about concurrent algorithms","Computer Aided Verification","","","","10.1007/3-540-56496-9_6","Joakim von WrightThomas Långbacka","1993","http://link.springer.com/chapter/10.1007/3-540-56496-9_6","Chapter"
"Estimates of effective population size and inbreeding in South African indigenous chicken populations: implications for the conservation of unique genetic resources","Tropical Animal Health and Production","","48","5","10.1007/s11250-016-1030-9","Bohani MtileniKennedy DzamaKhathutshelo NephaweClint Rhode","2016","http://link.springer.com/article/10.1007/s11250-016-1030-9","Article"
"Cross-cultural translation and modification of the revised oral assessment guide for oral health assessment by non-dentists","BDJ Open","","9","1","10.1038/s41405-023-00168-2","Nareudee LimpuangthipOrapin KominJumphitta ChaichaowaratPatthamaporn Phumkor","2023","http://link.springer.com/article/10.1038/s41405-023-00168-2","Article"
"Genome-wide discovery and development of polymorphic microsatellites from Leishmania panamensis parasites circulating in central Panama","Parasites & Vectors","","8","1","10.1186/s13071-015-1153-2","Carlos M. RestrepoAlejandro LlanesCarolina De La GuardiaRicardo Lleonart","2015","http://link.springer.com/article/10.1186/s13071-015-1153-2","Article"
"Verification of a multiplier: 64 bits and beyond","Computer Aided Verification","","","","10.1007/3-540-56922-7_14","R. P. KurshanLeslie Lamport","1993","http://link.springer.com/chapter/10.1007/3-540-56922-7_14","Chapter"
"Rethinking Assessment of Thai EFL Learners' Speaking Skills","Language Testing in Asia","","2","4","10.1186/2229-0443-2-4-75","Kemtong Sinwongsuwat","2012","http://link.springer.com/article/10.1186/2229-0443-2-4-75","Article"
"Traces of I/O-automata in Isabelle/HOLCF","TAPSOFT '97: Theory and Practice of Software Development","","","","10.1007/BFb0030627","Olaf MüllerTobias Nipkow","1997","http://link.springer.com/chapter/10.1007/BFb0030627","Chapter"
"Self-initiation and temporal cueing of monaural tones reduce the auditory N1 and P2","Experimental Brain Research","","222","1 - 2","10.1007/s00221-012-3204-7","Paul F. SowmanAnni KuusikBlake W. Johnson","2012","http://link.springer.com/article/10.1007/s00221-012-3204-7","Article"
"The first case of neonatal priapism during hypothermia for hypoxic-ischemic encephalopathy and a literature review","Italian Journal of Pediatrics","","44","1","10.1186/s13052-018-0514-9","Claudia FanniMaria Antonietta MarcialisMaria Cristina PintusCristina LoddoVassilios Fanos","2018","http://link.springer.com/article/10.1186/s13052-018-0514-9","Article"
