Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Multisensory Processing in the Auditory Cortex","Multisensory Processes","","","","10.1007/978-3-030-10461-0_6","Andrew J. KingAmy Hammond-KennyFernando R. Nodal","2019","http://link.springer.com/chapter/10.1007/978-3-030-10461-0_6","Chapter"
"Language, Speech, and Voice Citations","Hearing, Speech, and Communication Disorders","","","","10.1007/978-1-4757-0626-0_2","","1974","http://link.springer.com/chapter/10.1007/978-1-4757-0626-0_2","Chapter"
"Delay of auditory input in “simultaneous” auditory and visual short-term memory","Perception & Psychophysics","","9","1","10.3758/BF03213037","Rhea L. Dornbush","1971","http://link.springer.com/article/10.3758/BF03213037","Article"
"Continuation of auditory frequency gradients across temporal breaks: The auditory Poggendorff","Perception & Psychophysics","","21","6","10.3758/BF03198738","Irwin Pollack","1977","http://link.springer.com/article/10.3758/BF03198738","Article"
"Identification of temporal order within auditory sequences","Perception & Psychophysics","","12","1","10.3758/BF03212848","Richard M. WarrenCharles J. Obusek","1972","http://link.springer.com/article/10.3758/BF03212848","Article"
"Congenitally blind adults can learn to identify face-shapes via auditory sensory substitution and successfully generalize some of the learned features","Scientific Reports","","12","1","10.1038/s41598-022-08187-z","Roni ArbelBenedetta HeimlerAmir Amedi","2022","http://link.springer.com/article/10.1038/s41598-022-08187-z","Article"
"Studies in auditory timing: 2. Rhythm patterns","Perception & Psychophysics","","47","3","10.3758/BF03204998","Caroline B. MonahanIra J. Hirsh","1990","http://link.springer.com/article/10.3758/BF03204998","Article"
"Longitudinal auditory data of children with prelingual single-sided deafness managed with early cochlear implantation","Scientific Reports","","12","1","10.1038/s41598-022-13247-5","Tine ArrasAn BoudewynsFreya SwinnenAndrzej ZarowskiBirgit PhilipsChristian DesloovereJan WoutersAstrid van Wieringen","2022","http://link.springer.com/article/10.1038/s41598-022-13247-5","Article"
"Auditory continuity effects with binaural stimuli","Perception & Psychophysics","","42","2","10.3758/BF03210506","Willard R. Thurlow","1987","http://link.springer.com/article/10.3758/BF03210506","Article"
"Voluntary auditory change: First-person access to agentive aspects of attention regulation","Current Psychology","","42","18","10.1007/s12144-021-02662-y","Johannes Wagemann","2023","http://link.springer.com/article/10.1007/s12144-021-02662-y","Article"
"Retrospective auditory cues can improve detection of near-threshold visual targets","Scientific Reports","","9","1","10.1038/s41598-019-55261-0","Daphné Rimsky-RobertViola StörmerJérôme SackurClaire Sergent","2019","http://link.springer.com/article/10.1038/s41598-019-55261-0","Article"
"Audiovisual links in exogenous covert spatial orienting","Perception & Psychophysics","","59","1","10.3758/BF03206843","Charles SpenceJon Driver","1997","http://link.springer.com/article/10.3758/BF03206843","Article"
"Picking up the pace: Effects of global temporal context on sensitivity to the tempo of auditory sequences","Perception & Psychophysics","","69","5","10.3758/BF03193773","J. Devin McAuleyNathaniel S. Miller","2007","http://link.springer.com/article/10.3758/BF03193773","Article"
"Time stretching: Illusory lengthening of filled auditory durations","Attention, Perception, & Psychophysics","","72","5","10.3758/APP.72.5.1404","Takayuki SasakiYoshitaka NakajimaGert Ten HoopenEdwin Van BuuringenBob MassierTaku KojoTsuyoshi KurodaKazuo Ueda","2010","http://link.springer.com/article/10.3758/APP.72.5.1404","Article"
"Auditory time thresholds in the range of milliseconds but not seconds are impaired in ADHD","Scientific Reports","","12","1","10.1038/s41598-022-05425-2","Giovanni AnobileMariaelisa BartoliChiara PfannerGabriele MasiGiovanni CioniFrancesca Tinelli","2022","http://link.springer.com/article/10.1038/s41598-022-05425-2","Article"
"Developmental trends in the interaction between auditory and linguistic processing","Perception & Psychophysics","","54","3","10.3758/BF03205266","Susan JergerFrancis PirozzoloJames JergerRodolfo ElizondoShevon DesaiElizabeth WrightRaymond Reynosa","1993","http://link.springer.com/article/10.3758/BF03205266","Article"
"Speech-in-noise detection is related to auditory working memory precision for frequency","Scientific Reports","","10","1","10.1038/s41598-020-70952-9","Meher LadEmma HolmesAgatha ChuTimothy D. Griffiths","2020","http://link.springer.com/article/10.1038/s41598-020-70952-9","Article"
"Object file continuity and the auditory attentional blink","Perception & Psychophysics","","70","5","10.3758/PP.70.5.896","Dawei ShenTodd A. Mondor","2008","http://link.springer.com/article/10.3758/PP.70.5.896","Article"
"The effect of timing and spatial separation on the velocity of auditory apparent motion","Perception & Psychophysics","","60","8","10.3758/BF03208004","Thomas Z. StrybelSherry A. SpanApril M. Witty","1998","http://link.springer.com/article/10.3758/BF03208004","Article"
"Inhibitory processes in auditory selective attention: Evidence of location-based and frequency-based inhibition of return","Perception & Psychophysics","","60","2","10.3758/BF03206038","Todd A. MondorLynn M. BreauBruce Milliken","1998","http://link.springer.com/article/10.3758/BF03206038","Article"
"Electrical brain imaging evidences left auditory cortex involvement in speech and non-speech discrimination based on temporal features","Behavioral and Brain Functions","","3","1","10.1186/1744-9081-3-63","Tino ZaehleLutz JanckeMartin Meyer","2007","http://link.springer.com/article/10.1186/1744-9081-3-63","Article"
"Duration discrimination of empty and filled intervals marked by auditory and visual signals","Perception & Psychophysics","","54","3","10.3758/BF03205274","Simon Grondin","1993","http://link.springer.com/article/10.3758/BF03205274","Article"
"A novel concept for dynamic adjustment of auditory space","Scientific Reports","","8","1","10.1038/s41598-018-26690-0","A. LingnerM. PeckaC. LeiboldB. Grothe","2018","http://link.springer.com/article/10.1038/s41598-018-26690-0","Article"
"Auditory frequency-based inhibition differs from spatial IOR","Perception & Psychophysics","","64","5","10.3758/BF03194744","David J. PrimeLawrence M. Ward","2002","http://link.springer.com/article/10.3758/BF03194744","Article"
"The molecular etiology of deafness and auditory performance in the postlingually deafened cochlear implantees","Scientific Reports","","10","1","10.1038/s41598-020-62647-y","Sang-Yeon LeeYe Ji ShimJin-Hee HanJae-Jin SongJa-Won KooSeung Ha OhSeungmin LeeDoo-Yi OhByung Yoon Choi","2020","http://link.springer.com/article/10.1038/s41598-020-62647-y","Article"
"Temporal course of perceived auditory duration","Perception & Psychophysics","","20","5","10.3758/BF03199414","Dominic W. MassaroWendy L. Idson","1976","http://link.springer.com/article/10.3758/BF03199414","Article"
"Thinking about touch facilitates tactile but not auditory processing","Experimental Brain Research","","218","3","10.1007/s00221-012-3020-0","Helen A. AnemaAlyanne M. de HaanTitia GebuisH. Chris Dijkerman","2012","http://link.springer.com/article/10.1007/s00221-012-3020-0","Article"
"Visual facilitation of auditory localization in schoolchildren: A signal detection analysis","Perception & Psychophysics","","17","3","10.3758/BF03203202","Bill Jones","1975","http://link.springer.com/article/10.3758/BF03203202","Article"
"Visual and auditory processing of common pattern class structure","Perception & Psychophysics","","12","6","10.3758/BF03210942","Leona S. AikenLawrence R. Griffin","1972","http://link.springer.com/article/10.3758/BF03210942","Article"
"Auditory adaptation to gradual rise or fall in intensity of a tone","Perception & Psychophysics","","31","1","10.3758/BF03206201","Antony Reinhardt-RutlandStuart Anstis","1982","http://link.springer.com/article/10.3758/BF03206201","Article"
"Short-lived auditory memory for pitch","Perception & Psychophysics","","19","4","10.3758/BF03204245","Karen G. Foreit","1976","http://link.springer.com/article/10.3758/BF03204245","Article"
"Functional Organization of the Ventral Auditory Pathway","Physiology, Psychoacoustics and Cognition in Normal and Impaired Hearing","","","","10.1007/978-3-319-25474-6_40","Yale E. CohenSharath BennurKate Christison-LagayAdam M. GiffordJoji Tsunada","2016","http://link.springer.com/chapter/10.1007/978-3-319-25474-6_40","Chapter"
"Action enhances auditory but not visual temporal sensitivity","Psychonomic Bulletin & Review","","20","1","10.3758/s13423-012-0330-y","Lucica IordanescuMarcia GraboweckySatoru Suzuki","2013","http://link.springer.com/article/10.3758/s13423-012-0330-y","Article"
"Erratum to: Attention and auditory evoked responses to low-detectability signals","Perception & Psychophysics","","5","3","10.3758/BF03209548","T. E. MastC. S. Watson","1969","http://link.springer.com/article/10.3758/BF03209548","Article"
"Sound can suppress visual perception","Scientific Reports","","5","1","10.1038/srep10483","Souta HidakaMasakazu Ide","2015","http://link.springer.com/article/10.1038/srep10483","Article"
"A comparison of the effects of spatial separation on apparent motion in the auditory and visual modalities","Perception & Psychophysics","","47","5","10.3758/BF03208177","Thomas Z. StrybelCarol L. ManligasOzzie ChanDavid R. Perrott","1990","http://link.springer.com/article/10.3758/BF03208177","Article"
"Perceptual learning in auditory temporal discrimination: No evidence for a cross-modal transfer to the visual modality","Psychonomic Bulletin & Review","","16","2","10.3758/PBR.16.2.382","Einat LapidRolf UlrichThomas Rammsayer","2009","http://link.springer.com/article/10.3758/PBR.16.2.382","Article"
"A common auditory-visual space” Evidence for its reality","Perception & Psychophysics","","16","1","10.3758/BF03203265","Carl AuerbachPhilip Sperling","1974","http://link.springer.com/article/10.3758/BF03203265","Article"
"Auditory and audiovisual inhibition of return","Perception & Psychophysics","","60","1","10.3758/BF03211923","Charles SpenceJon Driver","1998","http://link.springer.com/article/10.3758/BF03211923","Article"
"Reply to '‘What’, ‘where’ and ‘how’ in auditory cortex'","Nature Neuroscience","","3","10","10.1038/79892","Lizabeth M. RomanskiBiao TianJonathan B. FritzMortimer MishkinPatricia S. Goldman-RakicJosef P. Rauschecker","2000","http://link.springer.com/article/10.1038/79892","Article"
"Distinguishing between straight and curved sounds: Auditory shape in pitch, loudness, and tempo gestures","Attention, Perception, & Psychophysics","","85","8","10.3758/s13414-023-02764-8","Sven-Amin Lembke","2023","http://link.springer.com/article/10.3758/s13414-023-02764-8","Article"
"Exploring Animal Behavior Through Sound: Volume 1","","","","","10.1007/978-3-030-97540-1","Christine ErbeJeanette A. Thomas","2022","http://link.springer.com/book/10.1007/978-3-030-97540-1","Book"
"Increased activity in frontal motor cortex compensates impaired speech perception in older adults","Nature Communications","","7","1","10.1038/ncomms12241","Yi DuBradley R. BuchsbaumCheryl L. GradyClaude Alain","2016","http://link.springer.com/article/10.1038/ncomms12241","Article"
"Gender differences in spatial perception of body tilt","Perception & Psychophysics","","70","2","10.3758/PP.70.2.199","Yoko K. NaylorMichael K. McBeath","2008","http://link.springer.com/article/10.3758/PP.70.2.199","Article"
"Modality-specific sensory and decisional carryover effects in duration perception","BMC Biology","","21","1","10.1186/s12915-023-01547-9","Baolin LiBiyao WangAdam Zaidel","2023","http://link.springer.com/article/10.1186/s12915-023-01547-9","Article"
"Pitch perception","Attention, Perception, & Psychophysics","","71","8","10.3758/APP.71.8.1701","William A. Yost","2009","http://link.springer.com/article/10.3758/APP.71.8.1701","Article"
"Evaluation of perception of music, environmental sounds, and speech in right versus left cerebral stroke patients","The Egyptian Journal of Otolaryngology","","39","1","10.1186/s43163-023-00486-0","Aisha Fawzy Abdel HadySahar Saad ShohdiAyman Mohamed ShawkyMohammed Ibrahem Abusenna","2023","http://link.springer.com/article/10.1186/s43163-023-00486-0","Article"
"Relationships between vocal pitch perception and production: a developmental perspective","Scientific Reports","","10","1","10.1038/s41598-020-60756-2","Elizabeth S. Heller MurrayCara E. Stepp","2020","http://link.springer.com/article/10.1038/s41598-020-60756-2","Article"
"How much I moved: Robust biases in self-rotation perception","Attention, Perception, & Psychophysics","","84","8","10.3758/s13414-022-02589-x","Silvia ZanchiLuigi F. CuturiGiulio SandiniMonica Gori","2022","http://link.springer.com/article/10.3758/s13414-022-02589-x","Article"
"Serial order effects in auditory discrimination by oddity and matching to sample","Perception & Psychophysics","","10","3","10.3758/BF03205772","Donald G. Doehring","1971","http://link.springer.com/article/10.3758/BF03205772","Article"
"Perceptual interference and facilitation with auditory imagery","Perception & Psychophysics","","33","5","10.3758/BF03202899","Martha J. FarahAlbert F. Smith","1983","http://link.springer.com/article/10.3758/BF03202899","Article"
"Higher formant normalization results from auditory integration of F2 and F3","Perception & Psychophysics","","46","2","10.3758/BF03204979","Keith Johnson","1989","http://link.springer.com/article/10.3758/BF03204979","Article"
"Auditory temporal order and perceived fusion-nonfusion","Perception & Psychophysics","","28","5","10.3758/BF03204891","Gregory M. Corso","1980","http://link.springer.com/article/10.3758/BF03204891","Article"
"The Contribution of Auditory and Cognitive Factors to Intelligibility of Words and Sentences in Noise","Physiology, Psychoacoustics and Cognition in Normal and Impaired Hearing","","","","10.1007/978-3-319-25474-6_5","Antje HeinrichSarah Knight","2016","http://link.springer.com/chapter/10.1007/978-3-319-25474-6_5","Chapter"
"An examination of attentional control in the auditory modality: Further evidence for auditory orienting","Perception & Psychophysics","","57","5","10.3758/BF03213267","Philip T. QuinlanPeter J. Bailey","1995","http://link.springer.com/article/10.3758/BF03213267","Article"
"Integrating speech information across talkers, gender, and sensory modality: Female faces and male voices in the McGurk effect","Perception & Psychophysics","","50","6","10.3758/BF03207536","Kerry P. GreenPatricia K. KuhlAndrew N. MeltzoffErica B. Stevens","1991","http://link.springer.com/article/10.3758/BF03207536","Article"
"Auditory hallucinations activate language and verbal short-term memory, but not auditory, brain regions","Scientific Reports","","11","1","10.1038/s41598-021-98269-1","Paola Fuentes-ClaramonteJoan Soler-VidalPilar Salgado-PinedaMaría Ángeles García-LeónNuria RamiroAniol Santo-AnglesMaría Llanos TorresJosep TristanyAmalia Guerrero-PedrazaJosep MunueraSalvador SarróRaymond SalvadorWolfram HinzenPeter J. McKennaEdith Pomarol-Clotet","2021","http://link.springer.com/article/10.1038/s41598-021-98269-1","Article"
"Visual influences on speech perception processes","Perception & Psychophysics","","24","3","10.3758/BF03206096","John MacdonaldHarry McGurk","1978","http://link.springer.com/article/10.3758/BF03206096","Article"
"Delayed Auditory Brainstem Responses in Prelingually Deaf and Late-Implanted Cochlear Implant Users","Journal of the Association for Research in Otolaryngology","","16","5","10.1007/s10162-015-0532-x","Marc J. W. LammersRuben H. M. van EijlGijsbert A. van ZantenHuib VersnelWilko Grolman","2015","http://link.springer.com/article/10.1007/s10162-015-0532-x","Article"
"Overriding auditory attentional capture","Perception & Psychophysics","","69","2","10.3758/BF03193739","Polly DaltonNilli Lavie","2007","http://link.springer.com/article/10.3758/BF03193739","Article"
"Perceptual hysteresis in the judgment of auditory pitch shift","Attention, Perception, & Psychophysics","","76","5","10.3758/s13414-014-0676-5","Claire ChambersDaniel Pressnitzer","2014","http://link.springer.com/article/10.3758/s13414-014-0676-5","Article"
"Modulations of neural activity in auditory streaming caused by spectral and temporal alternation in subsequent stimuli: a magnetoencephalographic study","BMC Neuroscience","","13","1","10.1186/1471-2202-13-72","Ivan ChakalovRossitza DraganovaAndreas WollbrinkHubert PreisslChristo Pantev","2012","http://link.springer.com/article/10.1186/1471-2202-13-72","Article"
"Perceptual organization of nine-element auditory temporal patterns","Perception & Psychophysics","","7","2","10.3758/BF03210146","Fred L. RoyerWendell R. Garner","1970","http://link.springer.com/article/10.3758/BF03210146","Article"
"The relation between gap discrimination and auditory stream segregation","Perception & Psychophysics","","31","5","10.3758/BF03204859","Donna L. NeffWalt JesteadtEvan L. Brown","1982","http://link.springer.com/article/10.3758/BF03204859","Article"
"Central auditory processing abilities in individuals with tinnitus and normal hearing sensitivity: a systematic review","The Egyptian Journal of Otolaryngology","","39","1","10.1186/s43163-023-00494-0","Sanjay S.Vibha VinodChandni Jain","2023","http://link.springer.com/article/10.1186/s43163-023-00494-0","Article"
"Auditory spatial representations of the world are compressed in blind humans","Experimental Brain Research","","235","2","10.1007/s00221-016-4823-1","Andrew J. KolarikShahina PardhanSilvia CirsteaBrian C. J. Moore","2017","http://link.springer.com/article/10.1007/s00221-016-4823-1","Article"
"Automatic auditory disambiguation of visual awareness","Attention, Perception, & Psychophysics","","79","7","10.3758/s13414-017-1355-0","John PlassEmmanuel Guzman-MartinezLaura OrtegaSatoru SuzukiMarcia Grabowecky","2017","http://link.springer.com/article/10.3758/s13414-017-1355-0","Article"
"Unimodal and crossmodal effects of endogenous attention to visual and auditory motion","Cognitive, Affective, & Behavioral Neuroscience","","4","2","10.3758/CABN.4.2.230","Anton L. BeerBrigitte Röder","2004","http://link.springer.com/article/10.3758/CABN.4.2.230","Article"
"Towards Low-Power On-chip Auditory Processing","EURASIP Journal on Advances in Signal Processing","","2005","7","10.1155/ASP.2005.1082","Sourabh RavindranPaul SmithDavid GrahamVarinthira DuangudomDavid V. AndersonPaul Hasler","2005","http://link.springer.com/article/10.1155/ASP.2005.1082","Article"
"The perceived similarity of auditory polyrhythms","Perception & Psychophysics","","41","6","10.3758/BF03210488","Mark A. PittCaroline B. Monahan","1987","http://link.springer.com/article/10.3758/BF03210488","Article"
"Auditory discrimination of tone-pulse onsets","Perception & Psychophysics","","45","1","10.3758/BF03208025","Jacek SmurzyńskiAdrianus J. M. Houtsma","1989","http://link.springer.com/article/10.3758/BF03208025","Article"
"Studies in auditory timing: 1. Simple patterns","Perception & Psychophysics","","47","3","10.3758/BF03204997","Ira J. HirshCaroline B. MonahanKen W. GrantPunita G. Singh","1990","http://link.springer.com/article/10.3758/BF03204997","Article"
"Distinct brain dynamics and networks for processing short and long auditory time intervals","Scientific Reports","","13","1","10.1038/s41598-023-49562-8","Nicola ThibaultPhilippe AlbouySimon Grondin","2023","http://link.springer.com/article/10.1038/s41598-023-49562-8","Article"
"The functional relations among motor-based prediction, sensory goals and feedback in learning non-native speech sounds: Evidence from adult Mandarin Chinese speakers with an auditory feedback masking paradigm","Scientific Reports","","8","1","10.1038/s41598-018-30399-5","Xiaoluan LiuXing Tian","2018","http://link.springer.com/article/10.1038/s41598-018-30399-5","Article"
"Aging and auditory temporal sequencing: Ordering the elements of repeating tone patterns","Perception & Psychophysics","","45","5","10.3758/BF03210715","Laurel J. TrainorSandra E. Trehub","1989","http://link.springer.com/article/10.3758/BF03210715","Article"
"Generalizing a neuropsychological model of visual categorization to auditory categorization of vowels","Perception & Psychophysics","","64","4","10.3758/BF03194728","W. Todd MaddoxMichelle R. MolisRandy L. Diehl","2002","http://link.springer.com/article/10.3758/BF03194728","Article"
"Duration discrimination of filled and empty auditory intervals: Cognitive and perceptual factors","Perception & Psychophysics","","50","6","10.3758/BF03207541","Thomas H. RammsayerSusan D. Lima","1991","http://link.springer.com/article/10.3758/BF03207541","Article"
"Perceiving the numerosity of rapidly occurring auditory events in metrical and nonmetrical contexts","Perception & Psychophysics","","69","4","10.3758/BF03193910","Bruno H. Repp","2007","http://link.springer.com/article/10.3758/BF03193910","Article"
"Adaptation in the constancy of visual direction tested by measuring the constancy of auditory direction","Perception & Psychophysics","","4","5","10.3758/BF03210519","Hans WallachJerome H. Kravitz","1968","http://link.springer.com/article/10.3758/BF03210519","Article"
"On the perceived unitization of repetitive auditory patterns","Perception & Psychophysics","","39","1","10.3758/BF03207578","Fred L. RoyerDonald A. Robin","1986","http://link.springer.com/article/10.3758/BF03207578","Article"
"Reading-induced shifts of perceptual speech representations in auditory cortex","Scientific Reports","","7","1","10.1038/s41598-017-05356-3","Milene BonteJoao M. CorreiaMirjam KeetelsJean VroomenElia Formisano","2017","http://link.springer.com/article/10.1038/s41598-017-05356-3","Article"
"Suppression of perceptual organization in the auditory mode by the presence of visual stimuli","Bulletin of the Psychonomic Society","","1","1","10.3758/BF03333329","James O. Spencer","1973","http://link.springer.com/article/10.3758/BF03333329","Article"
"Discrepancy and nondiscrepancy methods of assessing visual-auditory interaction","Perception & Psychophysics","","33","5","10.3758/BF03202891","David H. WarrenTimothy J. McCarthyRobert B. Welch","1983","http://link.springer.com/article/10.3758/BF03202891","Article"
"Importance of Visual Cues in Hearing Restoration by Auditory Prosthesis","Interface Oral Health Science 2014","","","","10.1007/978-4-431-55192-8_10","Tetsuaki KawaseYoko HoriTakenori OgawaShuichi SakamotoYôiti SuzukiYukio Katori","2015","http://link.springer.com/chapter/10.1007/978-4-431-55192-8_10","Chapter"
"External auditory feedback from covert oral behavior during silent reading","Psychonomic Science","","25","4","10.3758/BF03329096","F. J. McGuigan","1971","http://link.springer.com/article/10.3758/BF03329096","Article"
"Royal Society International Discussion Meeting Auditory Processing of Complex Sounds London, England December 4–5, 1991","Perception & Psychophysics","","49","6","10.3758/BF03212192","","1991","http://link.springer.com/article/10.3758/BF03212192","Article"
"Erratum to: The time course of auditory and language-specific mechanisms in compensation for sibilant assimilation","Attention, Perception, & Psychophysics","","78","1","10.3758/s13414-015-1022-2","Meghan ClayardsOliver NiebuhrM. Gareth Gaskell","2016","http://link.springer.com/article/10.3758/s13414-015-1022-2","Article"
"Auditory processing in schizophrenia","Annals of General Psychiatry","","7","1","10.1186/1744-859X-7-S1-S11","Stergios Kaprinis","2008","http://link.springer.com/article/10.1186/1744-859X-7-S1-S11","Article"
"Comment on “Auditory frequency sensitivity of human newborns: Some data with improved acoustic and behavioral controls”","Perception & Psychophysics","","27","2","10.3758/BF03204307","William A. Yost","1980","http://link.springer.com/article/10.3758/BF03204307","Article"
"Perceiving speech from inverted faces","Perception & Psychophysics","","58","7","10.3758/BF03206832","Dominic W. MassaroMichael M. Cohen","1996","http://link.springer.com/article/10.3758/BF03206832","Article"
"Haptics: Science, Technology, Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06249-0","Hasti SeifiAstrid M. L. KappersOliver SchneiderDr. Knut DrewingClaudio PacchierottiAlireza AbbasimoshaeiGijs HuismanThorsten A. Kern","2022","http://link.springer.com/book/10.1007/978-3-031-06249-0","Book"
"Categorical perception depends on the discrimination task","Perception & Psychophysics","","66","3","10.3758/BF03194885","E. GerritsM. E. H. Schouten","2004","http://link.springer.com/article/10.3758/BF03194885","Article"
"Sound-induced flash illusion is modulated by the depth of auditory stimuli: Evidence from younger and older adults","Attention, Perception, & Psychophysics","","84","6","10.3758/s13414-022-02537-9","Yawen SunHeng ZhouChunmei LiuAijun WangChunlin YueMing Zhang","2022","http://link.springer.com/article/10.3758/s13414-022-02537-9","Article"
"Effects of hearing words, imaging hearing words, and reading on auditory implicit and explicit memory tests","Memory & Cognition","","28","8","10.3758/BF03211841","Maura PilottiDavid A. GalloHenry L. Roediger","2000","http://link.springer.com/article/10.3758/BF03211841","Article"
"Auditory Phenotypic Variability in Friedreich’s Ataxia Patients","The Cerebellum","","20","4","10.1007/s12311-021-01236-9","Nehzat KoohiGilbert Thomas-BlackPaola GiuntiDoris-Eva Bamiou","2021","http://link.springer.com/article/10.1007/s12311-021-01236-9","Article"
"Auditory and visual spatial working memory","Memory & Cognition","","34","5","10.3758/BF03193254","Günther LehnertHubert D. Zimmer","2006","http://link.springer.com/article/10.3758/BF03193254","Article"
"The role of visual-auditory “compellingness” in the ventriloquism effect: Implications for transitivity among the spatial senses","Perception & Psychophysics","","30","6","10.3758/BF03202010","David H. WarrenRobert B. WelchTimothy J. McCarthy","1981","http://link.springer.com/article/10.3758/BF03202010","Article"
"Spatial and temporal processing in the auditory and visual modalities","Memory & Cognition","","9","4","10.3758/BF03197559","Janet MetcalfeDoris GlavanovMartha Murdock","1981","http://link.springer.com/article/10.3758/BF03197559","Article"
"Semantically congruent audiovisual integration with modal-based attention accelerates auditory short-term memory retrieval","Attention, Perception, & Psychophysics","","84","5","10.3758/s13414-021-02437-4","Hongtao YuAijun WangMing ZhangJiaJia YangSatoshi TakahashiYoshimichi EjimaJinglong Wu","2022","http://link.springer.com/article/10.3758/s13414-021-02437-4","Article"
"The contribution of rapid visual and auditory processing to the reading of irregular words and pseudowords presented singly and in contiguity","Perception & Psychophysics","","69","8","10.3758/BF03192951","Agnes AuBill Lovegrove","2007","http://link.springer.com/article/10.3758/BF03192951","Article"
"Auditory-visual contextual cuing effect","Perception & Psychophysics","","69","8","10.3758/BF03192955","Jun-Ichiro Kawahara","2007","http://link.springer.com/article/10.3758/BF03192955","Article"
"A comparison of visual and auditory representational momentum in spatial tasks","Attention, Perception, & Psychophysics","","75","7","10.3758/s13414-013-0495-0","Kristina SchmiedchenClaudia FreigangRudolf RübsamenNicole Richter","2013","http://link.springer.com/article/10.3758/s13414-013-0495-0","Article"
"Ambiguous musical figures and auditory streaming","Perception & Psychophysics","","32","5","10.3758/BF03202776","Jacqui SmithSteven HausfeldRoderick P. PowerAngela Gorta","1982","http://link.springer.com/article/10.3758/BF03202776","Article"
"Interaction among auditory dimensions: Timbre, pitch, and loudness","Perception & Psychophysics","","48","2","10.3758/BF03207084","Robert D. MelaraLawrence E. Marks","1990","http://link.springer.com/article/10.3758/BF03207084","Article"
"Dynamics of cortical contrast adaptation predict perception of signals in noise","Nature Communications","","14","1","10.1038/s41467-023-40477-6","Christopher F. AngeloniWiktor MłynarskiEugenio PiasiniAaron M. WilliamsKatherine C. WoodLinda GaramiAnn M. HermundstadMaria N. Geffen","2023","http://link.springer.com/article/10.1038/s41467-023-40477-6","Article"
"Mapping perception to action in piano practice: a longitudinal DC-EEG study","BMC Neuroscience","","4","1","10.1186/1471-2202-4-26","Marc BangertEckart O Altenmüller","2003","http://link.springer.com/article/10.1186/1471-2202-4-26","Article"
"Multisensory task demands temporally extend the causal requirement for visual cortex in perception","Nature Communications","","13","1","10.1038/s41467-022-30600-4","Matthijs N. Oude LohuisJean L. PiePietro MarchesiJorrit S. MontijnChristiaan P. J. de KockCyriel M. A. PennartzUmberto Olcese","2022","http://link.springer.com/article/10.1038/s41467-022-30600-4","Article"
"A comparison of auditory monitoring performance in blind subjects with that of sighted subjects in light and dark","Perception & Psychophysics","","11","1","10.3758/BF03212675","Lois Hohmann BenedettiMichel Loeb","1972","http://link.springer.com/article/10.3758/BF03212675","Article"
"Comparison of the effect of onset asynchrony on auditory grouping in pitch matching and vowel identification","Perception & Psychophysics","","57","2","10.3758/BF03206505","R. W. HukinC. J. Darwin","1995","http://link.springer.com/article/10.3758/BF03206505","Article"
"Temporal constraints on apparent motion in auditory space","Perception & Psychophysics","","54","2","10.3758/BF03211749","Stephen Lakatos","1993","http://link.springer.com/article/10.3758/BF03211749","Article"
"Auditory-induced visual illusions in rodents measured by spontaneous behavioural response","Scientific Reports","","9","1","10.1038/s41598-019-55664-z","Yuki ItoRyo SatoYuta TamaiShizuko HiryuTomoko UekitaKohta I. Kobayasi","2019","http://link.springer.com/article/10.1038/s41598-019-55664-z","Article"
"Intramodal and crossmodal sensory transfer of visual and auditory temporal patterns","Perception & Psychophysics","","9","5","10.3758/BF03210235","Leo RubinsteinErnest M. Gruenberg","1971","http://link.springer.com/article/10.3758/BF03210235","Article"
"Auditory evoked potential correlates of speech sound discrimination","Perception & Psychophysics","","15","2","10.3758/BF03213935","Michael F. Dorman","1974","http://link.springer.com/article/10.3758/BF03213935","Article"
"Auditory pattern recognition by untrained listeners","Perception & Psychophysics","","15","3","10.3758/BF03199291","Richard M. Warren","1974","http://link.springer.com/article/10.3758/BF03199291","Article"
"Response uncertainty and perceptual difficulty of auditory temporal patterns","Perception & Psychophysics","","1","1","10.3758/BF03207820","Fred L. RdyerW. R. Garner","1966","http://link.springer.com/article/10.3758/BF03207820","Article"
"Effects of redundant auditory stimuli on reaction time","Psychonomic Bulletin & Review","","14","1","10.3758/BF03194025","Hannes SchröterRolf UlrichJeff Miller","2007","http://link.springer.com/article/10.3758/BF03194025","Article"
"Two new contingent aftereffects: Perceived auditory duration contingent on pitch and on temporal order","Perception & Psychophysics","","26","3","10.3758/BF03199875","James T. WalkerArthur L. Irion","1979","http://link.springer.com/article/10.3758/BF03199875","Article"
"Auditory functional magnetic resonance imaging in dogs – normalization and group analysis and the processing of pitch in the canine auditory pathways","BMC Veterinary Research","","12","1","10.1186/s12917-016-0660-5","Jan-Peter BachMatthias LüpkePeter DziallasPatrick WefstaedtStefan UppenkampHermann SeifertIngo Nolte","2016","http://link.springer.com/article/10.1186/s12917-016-0660-5","Article"
"The role of visual information in the processing of","Perception & Psychophysics","","45","1","10.3758/BF03208030","Kerry P. GreenPatricia K. Kuhl","1989","http://link.springer.com/article/10.3758/BF03208030","Article"
