Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Word reading threshold and mild cognitive impairment: a validation study","BMC Geriatrics","","12","1","10.1186/1471-2318-12-38","Genevieve Arsenault-LapierreHoward BergmanHoward Chertkow","2012","http://link.springer.com/article/10.1186/1471-2318-12-38","Article"
"Prevalence and correlates of cognitive impairment in schizophrenia: a cross-sectional study from a teaching hospital southern Sri Lanka","BMC Psychiatry","","22","1","10.1186/s12888-022-04368-2","Praveen GoonathilakeDileepa EdiriweeraRumi RubanAmila Isuru","2022","http://link.springer.com/article/10.1186/s12888-022-04368-2","Article"
"Model Based on Learning Needs of Children with Auditory Impairment","Social Computing and Social Media","","","","10.1007/978-3-319-39910-2_30","Sandra CanoCésar CollazosHabib M. FardounDaniyal M. AlghazzawiAbdullah Albarakati","2016","http://link.springer.com/chapter/10.1007/978-3-319-39910-2_30","Chapter"
"Cognitive impairment profile in adult patients with Niemann pick type C disease","Orphanet Journal of Rare Diseases","","12","1","10.1186/s13023-017-0714-1","Camille HeitzStéphane EpelbaumYann Nadjar","2017","http://link.springer.com/article/10.1186/s13023-017-0714-1","Article"
"5th European Conference on Schizophrenia Research: bridging gaps—improving outcomes","European Archives of Psychiatry and Clinical Neuroscience","","265","1","10.1007/s00406-015-0627-8","","2015","http://link.springer.com/article/10.1007/s00406-015-0627-8","Article"
"New scoring methodology improves the sensitivity of the Alzheimer’s Disease Assessment Scale-Cognitive subscale (ADAS-Cog) in clinical trials","Alzheimer's Research & Therapy","","7","1","10.1186/s13195-015-0151-0","Nishant VermaS. Natasha BeretvasBelen PascualJoseph C. MasdeuMia K. Markey","2015","http://link.springer.com/article/10.1186/s13195-015-0151-0","Article"
"Interactions between functional networks in Parkinson's disease mild cognitive impairment","Scientific Reports","","13","1","10.1038/s41598-023-46991-3","Manuel Delgado-AlvaradoVicente J. Ferrer-GallardoPedro M. Paz-AlonsoCésar Caballero-GaudesMaría C. Rodríguez-Oroz","2023","http://link.springer.com/article/10.1038/s41598-023-46991-3","Article"
"Tenth Meeting of the European Neurological Society 18–22 June, 2000, Jerusalem, Israël","Journal of Neurology","","247","3","10.1007/BF03160449","J. BercianoJ. BogousslavskyT. BrandtG. ComiD. A. S. CompstonS. DiDonatoJ. G. HildebrandR. HohlfedC. KrarupD. LeysE. MelamedI. MilonasG. SaidA. SteckP. ScheltensK. Toyka","2000","http://link.springer.com/article/10.1007/BF03160449","Article"
"Study of pragmatic language ability in children with hearing loss","The Egyptian Journal of Otolaryngology","","32","3","10.4103/1012-5574.186526","Rasha M. ShoeibFatma El-Zahraa A. KaddahSally T. Kheir El-Din MDNithreen M. Said","2016","http://link.springer.com/article/10.4103/1012-5574.186526","Article"
"Pre-operative language ability in patients with presumed low-grade glioma","Journal of Neuro-Oncology","","137","1","10.1007/s11060-017-2699-y","Malin AntonssonFrancesca LongoniAsgeir JakolaMagnus TisellMagnus ThordsteinLena Hartelius","2018","http://link.springer.com/article/10.1007/s11060-017-2699-y","Article"
"Understanding developmental language disorder - the Helsinki longitudinal SLI study (HelSLI): a study protocol","BMC Psychology","","6","1","10.1186/s40359-018-0222-7","Marja LaasonenSini SmolanderPekka Lahti-NuuttilaMiika LeminenHanna-Reetta LajunenKati HeinonenAnu-Katriina PesonenTodd M. BaileyEmmanuel M. PothosTeija KujalaPaavo H. T. LeppänenChristopher W. BartlettAhmed GeneidLeena LauronenElisabet ServiceSari Kunnari","2018","http://link.springer.com/article/10.1186/s40359-018-0222-7","Article"
"Evaluating Teacher Language Within General and Special Education Classrooms Serving Elementary Students with Autism","Journal of Autism and Developmental Disorders","","52","5","10.1007/s10803-021-05115-4","Nicole SparapaniVanessa P. ReinhardtJessica L. HookerLindee MorganChristopher SchatschneiderAmy M. Wetherby","2022","http://link.springer.com/article/10.1007/s10803-021-05115-4","Article"
"Concepts, Frames and Cascades in Semantics, Cognition and Ontology","Language, Cognition, and Mind","","","","10.1007/978-3-030-50200-3","Prof. Sebastian LöbnerThomas GamerschlagTobias KalenscherProf. Dr. Markus SchrenkProf. Dr. Henk Zeevat","2021","http://link.springer.com/book/10.1007/978-3-030-50200-3","Book"
"Differential associations of visual memory with hippocampal subfields in subjective cognitive decline and amnestic mild cognitive impairment","BMC Geriatrics","","22","1","10.1186/s12877-022-02853-7","Yanlu HuangLin HuangYifan WangYuchen LiuChun-Yi Zac LoQihao Guo","2022","http://link.springer.com/article/10.1186/s12877-022-02853-7","Article"
"The Feasibility of Goal Management Training to Address Cognitive Impairment in an Outpatient Alcohol Treatment Population: Findings from a Novel Case Series","International Journal of Mental Health and Addiction","","","","10.1007/s11469-023-01052-8","Lauren A. MondsAmy CroweMaria BravoNicole RidleyDavid NewcombeRhys MantellNicholas LintzerisAdrienne Withall","2023","http://link.springer.com/article/10.1007/s11469-023-01052-8","Article"
"Early postoperative neurocognitive complications in elderly patients: comparing those with and without preexisting mild cognitive impairment– a prospective study","BMC Geriatrics","","24","1","10.1186/s12877-024-04663-5","Pawit SomnukePensiri SrishewachartChalita JiraphorncharasAsamaporn KhempetchJirapa WeeranithanPatumporn SuraarunsumritVaralak SrinonprasertArunotai Siriussawakul","2024","http://link.springer.com/article/10.1186/s12877-024-04663-5","Article"
"Cognitive and behavioral abnormalities in individuals with Alzheimer’s disease, mild cognitive impairment, and subjective memory complaints","Current Psychology","","43","1","10.1007/s12144-023-04281-1","Samuel L. WarrenEdwina ReidPaige WhitfieldAhmed M. HelalEid G. Abo HamzaRichard TindleAhmed A. MoustafaMohamed S. Hamid","2024","http://link.springer.com/article/10.1007/s12144-023-04281-1","Article"
"Predictors for vascular cognitive impairment in stroke patients","BMC Neurology","","16","1","10.1186/s12883-016-0638-8","Xiangliang ChenLihui DuanYunfei HanLing TianQiliang DaiShang WangYing LinYunyun XiongXinfeng Liu","2016","http://link.springer.com/article/10.1186/s12883-016-0638-8","Article"
"A robust framework to investigate the reliability and stability of explainable artificial intelligence markers of Mild Cognitive Impairment and Alzheimer’s Disease","Brain Informatics","","9","1","10.1186/s40708-022-00165-5","Angela LombardiDomenico DiaconoNicola AmorosoPrzemysław BiecekAlfonso MonacoLoredana BellantuonoEster PantaleoGiancarlo LogroscinoRoberto De BlasiSabina TangaroRoberto Bellotti","2022","http://link.springer.com/article/10.1186/s40708-022-00165-5","Article"
"The moderating effect of cognitive impairment on the relationship between inner speech and auditory verbal hallucinations among chronic patients with schizophrenia","BMC Psychiatry","","23","1","10.1186/s12888-023-04940-4","Daniella MahfoudSouheil HallitChadia HaddadFeten Fekih-RomdhaneGeorges Haddad","2023","http://link.springer.com/article/10.1186/s12888-023-04940-4","Article"
"Association between cognitive impairment and motor dysfunction among patients with multiple sclerosis: a cross-sectional study","European Journal of Medical Research","","28","1","10.1186/s40001-023-01079-6","Hanadi Matar AlharthiMuneera Mohammed Almurdi","2023","http://link.springer.com/article/10.1186/s40001-023-01079-6","Article"
"Novel diagnostic tools for identifying cognitive impairment using olfactory-stimulated functional near-infrared spectroscopy: patient-level, single-group, diagnostic trial","Alzheimer's Research & Therapy","","14","1","10.1186/s13195-022-00978-w","Jaewon KimDong Keon YonKyu Yeong ChoiJang Jae LeeNamwoo KimKun Ho LeeJae Gwan Kim","2022","http://link.springer.com/article/10.1186/s13195-022-00978-w","Article"
"A parosmia severity index based on word-classification predicts olfactory abilities and impairment","European Archives of Oto-Rhino-Laryngology","","280","8","10.1007/s00405-023-07893-2","Thomas HörbergRumi SekineClara OverbeckThomas HummelJonas K. Olofsson","2023","http://link.springer.com/article/10.1007/s00405-023-07893-2","Article"
"The need for improved cognitive, hearing and vision assessments for older people with cognitive impairment: a qualitative study","BMC Geriatrics","","19","1","10.1186/s12877-019-1336-3","Lucas WolskiIracema LeroiJemma ReganPiers DawesAnna Pavlina CharalambousChryssoula ThodiJuliana ProkopiouRoxane VilleneuveCatherine HelmerAbebaw Mengistu YohannesInes Himmelsbach","2019","http://link.springer.com/article/10.1186/s12877-019-1336-3","Article"
"The corticolimbic structural covariance network as an early predictive biosignature for cognitive impairment in Parkinson's disease","Scientific Reports","","11","1","10.1038/s41598-020-79403-x","Yueh-Sheng ChenHsiu-Ling ChenCheng-Hsien LuChih-Ying LeeKun-Hsien ChouMeng-Hsiang ChenChiun-Chieh YuYun-Ru LaiPi-Ling ChiangWei-Che Lin","2021","http://link.springer.com/article/10.1038/s41598-020-79403-x","Article"
"Memory enhancement by multidomain group cognitive training in patients with Parkinson’s disease and mild cognitive impairment: long-term effects of a multicenter randomized controlled trial","Journal of Neurology","","268","12","10.1007/s00415-021-10568-9","Nele SchmidtInken TödtDaniela BergChristian SchlenstedtAnn-Kristin FolkertsAnja OpheyKarina DimenshteynSaskia ElbenLars WojteckiInga Liepelt-ScarfoneClaudia SchultePatricia SulzerCarsten EggersElke KalbeKarsten Witt","2021","http://link.springer.com/article/10.1007/s00415-021-10568-9","Article"
"Neurocognitive impairment in type 2 diabetes: evidence for shared genetic aetiology","Diabetologia","","63","5","10.1007/s00125-020-05101-y","Josephine MollonJoanne E. CurranSamuel R. MathiasEmma E. M. KnowlesPhoebe CarlislePeter T. FoxRene L. OlveraHarald H. H. GöringAmanda RodrigueLaura AlmasyRavi DuggiralaJohn BlangeroDavid C. Glahn","2020","http://link.springer.com/article/10.1007/s00125-020-05101-y","Article"
"State Variation Regarding Other Health Impairment Eligibility Criteria for Attention Deficit Hyperactivity Disorder","School Mental Health","","15","3","10.1007/s12310-023-09581-2","Amy M. BrieschFelicia M. WaldronMargaret A. Beneville","2023","http://link.springer.com/article/10.1007/s12310-023-09581-2","Article"
"Cognitive impairment in multiple sclerosis: diagnosis and monitoring","Neurological Sciences","","42","12","10.1007/s10072-021-05165-7","Virginia Meca-LallanaFrancisco Gascón-GiménezRicardo C. Ginestal-LópezYolanda HiguerasNieves Téllez-LaraJoan Carreres-PoloSara Eichau-MadueñoJesús Romero-ImbrodaÁngela Vidal-JordanaFrancisco Pérez-Miralles","2021","http://link.springer.com/article/10.1007/s10072-021-05165-7","Article"
"Abstracts from the 2016 Society of General Internal Medicine Annual Meeting","Journal of General Internal Medicine","","31","2","10.1007/s11606-016-3657-7","","2016","http://link.springer.com/article/10.1007/s11606-016-3657-7","Article"
"Measurement properties, feasibility and clinical utility of the Doloplus-2 pain scale in older adults with cognitive impairment: a systematic review","BMC Geriatrics","","17","1","10.1186/s12877-017-0643-9","Hanne Marie RostadInger UtneEllen Karine GrovMartine PutsLiv Halvorsrud","2017","http://link.springer.com/article/10.1186/s12877-017-0643-9","Article"
"Posters","The Journal of Prevention of Alzheimer's Disease","","8","1","10.14283/jpad.2021.58","","2021","http://link.springer.com/article/10.14283/jpad.2021.58","Article"
"28th Annual Meeting of the Dysphagia Research Society","Dysphagia","","36","6","10.1007/s00455-020-10221-z","","2021","http://link.springer.com/article/10.1007/s00455-020-10221-z","Article"
"Implicit Representation of Grammatical Gender in Italian Children with Developmental Language Disorder: An Exploratory Study on Phonological and/or Syntactic Sensitivity","Journal of Psycholinguistic Research","","50","5","10.1007/s10936-021-09788-x","Caterina ArtusoElena FratiniCarmen Belacchi","2021","http://link.springer.com/article/10.1007/s10936-021-09788-x","Article"
"Symposia","Quality of Life Research","","14","9","10.1007/s11136-005-1711-8","","2005","http://link.springer.com/article/10.1007/s11136-005-1711-8","Article"
"The use of the Hungarian Test Your Memory (TYM-HUN), MMSE, and ADAS-Cog tests for patients with mild cognitive impairment (MCI) in a Hungarian population: a cross-sectional study","BMC Psychiatry","","20","1","10.1186/s12888-020-02982-6","Szabolcs GarbóczyÉva MagócsGergő József SzőllősiSzilvia HarsányiAnikó ÉgerháziLászló Róbert Kolozsvári","2020","http://link.springer.com/article/10.1186/s12888-020-02982-6","Article"
"Long-Term Cognitive Impairment after Hospitalization for Community-Acquired Pneumonia: a Prospective Cohort Study","Journal of General Internal Medicine","","33","6","10.1007/s11606-017-4301-x","Timothy D. Girard MD, MSCIWesley H. Self MD, MPHKathryn M. Edwards MDCarlos G. Grijalva MD, MPHYuwei Zhu MD, MSDerek J. Williams MD, MPHSeema Jain MDJames C. Jackson PsyD","2018","http://link.springer.com/article/10.1007/s11606-017-4301-x","Article"
"Decreased blood CD4+ T lymphocyte helps predict cognitive impairment in patients with amyotrophic lateral sclerosis","BMC Neurology","","21","1","10.1186/s12883-021-02185-w","Yuan YangDengji PanZhenxiang GongJiahui TangZehui LiFengfei DingMao LiuMin Zhang","2021","http://link.springer.com/article/10.1186/s12883-021-02185-w","Article"
"Abstracts of the 15th International Congress of the European Geriatric Medicine Society","European Geriatric Medicine","","10","1","10.1007/s41999-019-00221-0","","2019","http://link.springer.com/article/10.1007/s41999-019-00221-0","Article"
"Validity of the Montreal Cognitive Assessment and the HIV Dementia Scale in the assessment of cognitive impairment in HIV-1 infected patients","Journal of NeuroVirology","","21","4","10.1007/s13365-015-0324-4","M. A. M. JanssenM. BoschP. P. KoopmansR. P. C. Kessels","2015","http://link.springer.com/article/10.1007/s13365-015-0324-4","Article"
"Cognitive impairment in alcoholism","Annals of General Psychiatry","","5","1","10.1186/1744-859X-5-S1-S56","Ilia Theotoka","2006","http://link.springer.com/article/10.1186/1744-859X-5-S1-S56","Article"
"Seminars","Annals of Behavioral Medicine","","45","2","10.1007/s12160-013-9469-7","ᅟ ᅟ","2013","http://link.springer.com/article/10.1007/s12160-013-9469-7","Article"
"Extracommunicative functions of language: Verbal interference causes selective categorization impairments","Psychonomic Bulletin & Review","","16","4","10.3758/PBR.16.4.711","Gary Lupyan","2009","http://link.springer.com/article/10.3758/PBR.16.4.711","Article"
"A case of malignant astrocytoma in left thalamus mimicking mild cognitive impairment","Annals of General Psychiatry","","5","1","10.1186/1744-859X-5-S1-S281","Jung Seok LeeMinjae BaekSangyun KimSeong-Ho Park","2006","http://link.springer.com/article/10.1186/1744-859X-5-S1-S281","Article"
"Combination of valproate with olanzapine improves the psychotic symptomatology in a schizophrenic patient with hearing impairment and comorbid a typical eating disorder","Annals of General Psychiatry","","5","1","10.1186/1744-859X-5-S1-S136","Constantinos PsarrosG TheleritisGeorge PapadimitriouEleftheria VarsouConstantinos PotagasConstantinos Soldatos","2006","http://link.springer.com/article/10.1186/1744-859X-5-S1-S136","Article"
"Correction: A pilot screening for cognitive impairment through voice technology (WAY2AGE)","BMC Psychology","","12","1","10.1186/s40359-024-01555-6","Carmen Moret-TatayIsabel Iborra-MarmolejoMaría José Jorques-InfanteGloria Bernabé-ValeroMaría José Beneyto-ArrojoTatiana Quarti Irigaray","2024","http://link.springer.com/article/10.1186/s40359-024-01555-6","Article"
"Validation of the revised 9-scale clinical frailty scale (CFS) in Greek language","BMC Geriatrics","","21","1","10.1186/s12877-021-02318-3","Ioannis VrettosPanagiota VoukelatouStefani PanayiotouAndreas KyvetosAndreas KalliakmanisKonstantinos MakrilakisPetros P. SfikakisDimitris Niakas","2021","http://link.springer.com/article/10.1186/s12877-021-02318-3","Article"
"Contemporary Perspectives on Ageism","International Perspectives on Aging","","","","10.1007/978-3-319-73820-8","Prof. Liat AyalonProf. Dr. Clemens Tesch-Römer","2018","http://link.springer.com/book/10.1007/978-3-319-73820-8","Book"
"Could olfactory identification be a prognostic factor in detecting cognitive impairment risk in the elderly?","GeroScience","","45","3","10.1007/s11357-023-00779-5","Alice Helena Delgado-LimaJaime BouhabenSergio Martínez-ZujerosBeatriz Pallardo-RodilJavier Gómez-PavónMaría Luisa Delgado-Losada","2023","http://link.springer.com/article/10.1007/s11357-023-00779-5","Article"
"Translation and content validity of the Dutch Impact of Vision Impairment questionnaire assessed by Three-Step Test-Interviewing","Journal of Patient-Reported Outcomes","","5","1","10.1186/s41687-020-00272-z","T. P. Rausch – KosterA. J. van der HamC. B. TerweeF. D. VerbraakG. H. M. B. van RensR. M. A. van Nispen","2021","http://link.springer.com/article/10.1186/s41687-020-00272-z","Article"
"Technology-based cognitive training and rehabilitation interventions for individuals with mild cognitive impairment: a systematic review","BMC Geriatrics","","18","1","10.1186/s12877-018-0893-1","Shaoqing GeZheng ZhuBei WuEleanor S. McConnell","2018","http://link.springer.com/article/10.1186/s12877-018-0893-1","Article"
"On the inclusion of learners with visual impairment in computing education programs in Brazil: practices of educators and perceptions of visually impaired learners","Journal of the Brazilian Computer Society","","24","1","10.1186/s13173-018-0068-0","Leandro LuqueLeônidas O. BrandãoElisabeti KiraAnarosa A. F. Brandão","2018","http://link.springer.com/article/10.1186/s13173-018-0068-0","Article"
"ECR 2019: Book of Abstracts","Insights into Imaging","","10","1","10.1186/s13244-019-0713-y","","2019","http://link.springer.com/article/10.1186/s13244-019-0713-y","Article"
"Functional impairment as a proxy measure indicating high rates of trauma exposure, post-migration living difficulties, common mental disorders, and poor health amongst Rohingya refugees in Malaysia","Translational Psychiatry","","9","1","10.1038/s41398-019-0537-z","Alvin Kuowei TaySusan ReesMohammed Abdul Awal MiahSanjida KhanMohammad BadrudduzaKaren MorganDarlina Fadil AzimSusheela BalasundaramDerrick Silove","2019","http://link.springer.com/article/10.1038/s41398-019-0537-z","Article"
"Trends in functional disability and cognitive impairment among the older adult in China up to 2060: estimates from a dynamic multi-state population model","BMC Geriatrics","","21","1","10.1186/s12877-021-02309-4","John P. AnsahChi-Tsun ChiuAloysius Chia Wei-YanTessa Lui Shi MinDavid B. Matchar","2021","http://link.springer.com/article/10.1186/s12877-021-02309-4","Article"
"Individual cognitive changes in subjective cognitive decline, mild cognitive impairment and Alzheimer’s disease using the reliable change index methodology","Wiener klinische Wochenschrift","","133","19 - 20","10.1007/s00508-020-01755-1","Anna Garcia RosasElisabeth StögmannAssoc. Prof. PD Mag. Dr. Johann Lehrner","2021","http://link.springer.com/article/10.1007/s00508-020-01755-1","Article"
"Effect of acupuncture treatment on vascular cognitive impairment without dementia: study protocol for a randomized controlled trial","Trials","","15","1","10.1186/1745-6215-15-442","Bo-Feng YangXiang-Hong ZengYan LiuQing-Nan FuTian HeFang LiGuang-Xia ShiBao-Zhen LiuSan-Feng SunJun WangLei XiaoYan-Mei DengCun-Zhi Liu","2014","http://link.springer.com/article/10.1186/1745-6215-15-442","Article"
"Abstracts of the 16th International E-Congress of the European Geriatric Medicine Society","European Geriatric Medicine","","11","1","10.1007/s41999-020-00428-6","","2020","http://link.springer.com/article/10.1007/s41999-020-00428-6","Article"
"Lower Extremity Artery Disease and Cognitive Impairment","Artery Research","","28","1","10.1007/s44200-021-00010-w","Agnieszka TurowiczAlina CzapigaMaciej MalinowskiTadeusz DorobiszBartłomiej CzaplaDariusz Janczak","2022","http://link.springer.com/article/10.1007/s44200-021-00010-w","Article"
"Evaluation of the efficacy and safety of the use of acupuncture for the adjuvant treatment of patients with post-stroke cognitive impairment: protocol for a randomized controlled trial","Trials","","21","1","10.1186/s13063-020-04656-w","Ruijia LiuXudong YuJisheng WangYe LiuBowen LiuXinwei LiYue WangTianyu CaoHongwei Yuan","2020","http://link.springer.com/article/10.1186/s13063-020-04656-w","Article"
"Amygdala signal abnormality and cognitive impairment in drug-naïve schizophrenia","BMC Psychiatry","","23","1","10.1186/s12888-023-04728-6","Huagui GuoHaibiao YeZhijian LiXuesong LiWei HuangYu YangGuojun XieCaixia XuXiaoling LiWenting LiangHuan JingChunguo ZhangChaohua TangJiaquan Liang","2023","http://link.springer.com/article/10.1186/s12888-023-04728-6","Article"
"The Beijing version of the montreal cognitive assessment as a brief screening tool for mild cognitive impairment: a community-based study","BMC Psychiatry","","12","1","10.1186/1471-244X-12-156","Jing YuJuan LiXin Huang","2012","http://link.springer.com/article/10.1186/1471-244X-12-156","Article"
"Association between decreased serum TBIL concentration and immediate memory impairment in schizophrenia patients","Scientific Reports","","9","1","10.1038/s41598-018-38227-6","Xiao Li YinQiu Fang JiaGuang Ya ZhangJian Ping ZhangTomoaki ShiraoCai Xia JiangXu Yuan YinYan Song LiuPeng ChenXiao Chu GuZheng Kang QianGuang Zhong YinHai Sen XiaLi Hui","2019","http://link.springer.com/article/10.1038/s41598-018-38227-6","Article"
"Psycho-communicative interruptions in hearing-impaired Egyptian Arabic-speaking children","Beni-Suef University Journal of Basic and Applied Sciences","","10","1","10.1186/s43088-021-00124-9","Hany DesokyOmnia RaaftSafinaz Nagib Azab","2021","http://link.springer.com/article/10.1186/s43088-021-00124-9","Article"
"Contributions of common genetic variants to specific languages and to when a language is learned","Scientific Reports","","12","1","10.1038/s41598-021-04163-1","Patrick C. M. WongXin KangHon-Cheong SoKwong Wai Choy","2022","http://link.springer.com/article/10.1038/s41598-021-04163-1","Article"
"Development of a model on factors affecting instrumental activities of daily living in people with mild cognitive impairment – a Delphi study","BMC Neurology","","20","1","10.1186/s12883-020-01843-9","Marina Bruderer-HofstetterSietske A. M. SikkesThomas MünzerKarin Niedermann","2020","http://link.springer.com/article/10.1186/s12883-020-01843-9","Article"
"Ketamine-Induced NMDA Receptor Hypofunction as a Model of Memory Impairment and Psychosis","Neuropsychopharmacology","","20","2","10.1016/S0893-133X(98)00067-0","John W Newcomer MDNuri B Farber MDVesna Jevtovic-Todorovic MD, Ph.DGregg Selke BAAngela Kelly Melson MATamara Hershey Ph.DSuzanne Craft Ph.DJohn W Olney MD","1999","http://link.springer.com/article/10.1016/S0893-133X%2898%2900067-0","Article"
"Abstracts from the 37th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","29","1","10.1007/s11606-014-2834-9","","2014","http://link.springer.com/article/10.1007/s11606-014-2834-9","Article"
"The language profile in multiple system atrophy: an exploratory study","Journal of Neural Transmission","","128","8","10.1007/s00702-021-02372-6","Sofia CuocoMarina PicilloImmacolata CarotenutoRoberto ErroEleonora CatricalàStefano CappaMaria Teresa PellecchiaPaolo Barone","2021","http://link.springer.com/article/10.1007/s00702-021-02372-6","Article"
"Abstracts from the 35th Annual Meeting of the Society of General Internal Medicine","Journal of General Internal Medicine","","27","2","10.1007/s11606-012-2038-0","","2012","http://link.springer.com/article/10.1007/s11606-012-2038-0","Article"
"Speech and language defects","Nature","","346","6281","10.1038/346226a0","PAUL FLETCHER","1990","http://link.springer.com/article/10.1038/346226a0","Article"
"Speech and language defects","Nature","","346","6281","10.1038/346226c0","F. VARGHA-KHADEMR. E. PASSINGHAM","1990","http://link.springer.com/article/10.1038/346226c0","Article"
"Society of general internal medicine 25th Annual Meeting Atlanta, Georgia May 2–4, 2002 abstracts","Journal of General Internal Medicine","","17","1","10.1046/j.1525-1497.17.s1.9.x","","2002","http://link.springer.com/article/10.1046/j.1525-1497.17.s1.9.x","Article"
"27th Annual Conference of the International Society for Quality of Life Research","Quality of Life Research","","29","1","10.1007/s11136-020-02626-y","","2020","http://link.springer.com/article/10.1007/s11136-020-02626-y","Article"
"Language delay aggregates in toddler siblings of children with autism spectrum disorder","Journal of Neurodevelopmental Disorders","","10","1","10.1186/s11689-018-9247-8","N MarrusL P HallS J PatersonJ T ElisonJ J WolffM R SwansonJ Parish-MorrisA T EggebrechtJ R Pruett Jr.H C HazlettL ZwaigenbaumS DagerA M EstesR T SchultzK N BotteronJ Piven","2018","http://link.springer.com/article/10.1186/s11689-018-9247-8","Article"
"Poster sessions","Journal of Neurology","","251","3","10.1007/s00415-004-3002-7","","2004","http://link.springer.com/article/10.1007/s00415-004-3002-7","Article"
"Drawing a line?—Visuo-constructive function as discriminator between healthy individuals, subjective cognitive decline, mild cognitive impairment and Alzheimer’s disease and predictor of disease progress compared to a multimodal approach","neuropsychiatrie","","","","10.1007/s40211-022-00455-8","Dr. med. univ. Amelie Tokaj MSc.Assoc. Prof. PD. Mag. Dr. Johann Lehrner","2023","http://link.springer.com/article/10.1007/s40211-022-00455-8","Article"
"Cognitive impairment according to Montreal Cognitive Assessment independently predicts the ability of chronic obstructive pulmonary disease patients to maintain proper inhaler technique","BMC Pulmonary Medicine","","23","1","10.1186/s12890-023-02448-x","Chonnipha IamthanapornApiradee WisitsartkulBenjamas Chuaychoo","2023","http://link.springer.com/article/10.1186/s12890-023-02448-x","Article"
"Mitochondrial haplogroups modify the effect of black carbon on age-related cognitive impairment","Environmental Health","","13","1","10.1186/1476-069X-13-42","Elena ColicinoMelinda C PowerDavid G CoxMarc G WeisskopfLifang HouStacy E AlexeeffMarco Sanchez-GuerraPantel VokonasAvron Spiro IIIJoel SchwartzAndrea A Baccarelli","2014","http://link.springer.com/article/10.1186/1476-069X-13-42","Article"
"Cognitive impairment indicator for the neuropsychological test batteries in the Canadian Longitudinal Study on Aging: definition and evidence for validity","Alzheimer's Research & Therapy","","15","1","10.1186/s13195-023-01317-3","Megan E. O’ConnellHelena KadlecLauren E. GriffithChristina WolfsonGeva MaimonVanessa TalerSusan KirklandParminder Raina","2023","http://link.springer.com/article/10.1186/s13195-023-01317-3","Article"
"Measuring the functional impact of cognitive impairment in Huntington’s disease","Journal of Neurology","","269","7","10.1007/s00415-021-10955-2","Andrea Horta-BarbaSaül Martínez-HortaJesus Pérez-PérezFrederic SampedroArnau Puig-DaviJavier PagonabarragaJaime Kulisevsky","2022","http://link.springer.com/article/10.1007/s00415-021-10955-2","Article"
"Cognitive impairment among an Egyptian sample of patients with schizophrenia and bipolar disorders: a comparative study","Middle East Current Psychiatry","","30","1","10.1186/s43045-023-00344-y","Eman M. KhedrNashwa E. GhanimaKhaled A. ElbehGellan k AhmedBastawy El-Fawal","2023","http://link.springer.com/article/10.1186/s43045-023-00344-y","Article"
"Olfactory and gustatory functioning and food preferences of patients with Alzheimer’s disease and mild cognitive impairment compared to controls: the NUDAD project","Journal of Neurology","","267","1","10.1007/s00415-019-09561-0","A. S. DoorduijnM. A. E. de van der SchuerenO. van de RestF. A. de LeeuwJ. L. P. FieldhouseM. I. KesterC. E. TeunissenP. ScheltensW. M. van der FlierM. VisserS. Boesveldt","2020","http://link.springer.com/article/10.1007/s00415-019-09561-0","Article"
"Effectiveness and costs of phototest in dementia and cognitive impairment screening","BMC Neurology","","11","1","10.1186/1471-2377-11-92","Cristobal Carnero-PardoBeatriz Espejo-MartinezSamuel Lopez-AlcaldeMaria Espinosa-GarciaCarmen Saez-ZeaRosa Vilchez-CarrilloElisa Hernandez-TorresJose L Navarro-Espigares","2011","http://link.springer.com/article/10.1186/1471-2377-11-92","Article"
"A multi-faceted knowledge translation approach to support persons with stroke and cognitive impairment: evaluation protocol","Implementation Science","","10","1","10.1186/s13012-015-0346-6","Sara E McEwenMichelle DonaldDeirdre DawsonMary Y EganAnne HuntSylvia QuantSharron RunionsElizabeth Linkewich","2015","http://link.springer.com/article/10.1186/s13012-015-0346-6","Article"
"Plasma osteopontin as a biomarker of Alzheimer’s disease and vascular cognitive impairment","Scientific Reports","","11","1","10.1038/s41598-021-83601-6","Yuek Ling ChaiJoyce R. ChongAiniah R. RaquibXin XuSaima HilalNarayanaswamy VenketasubramanianBoon Yeow TanAlan P. KumarGautam SethiChristopher P. ChenMitchell K. P. Lai","2021","http://link.springer.com/article/10.1038/s41598-021-83601-6","Article"
"Mental health impairment in underweight women: do body dissatisfaction and eating-disordered behavior play a role?","BMC Public Health","","11","1","10.1186/1471-2458-11-547","Jonathan MondBryan RodgersPhillipa HayCathy Owen","2011","http://link.springer.com/article/10.1186/1471-2458-11-547","Article"
"Distinct resting-state functional connectivity patterns of Anterior Insula affected by smoking in mild cognitive impairment","Brain Imaging and Behavior","","17","4","10.1007/s11682-023-00766-6","Tianyi ZhangQingze ZengKaicheng LiXiaocao LiuYanv FuTiantian QiuPeiyu HuangXiao LuoZhirong LiuGuoping Peng","2023","http://link.springer.com/article/10.1007/s11682-023-00766-6","Article"
